file,line,function,primitive_calls,calls,self_seconds,inclusive_seconds_not_additive
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1169,<listcomp>,1314,1314,0.00207338,0.00207338
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,262,add,942,942,0.0019489300000000002,0.046612466000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,536,536,0.0018615480000000002,0.025606094000000003
~,0,<built-in method builtins.sorted>,2035,2035,0.0018517090000000002,0.004716461
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1170,<listcomp>,1314,1314,0.001827491,0.001827491
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,1,1,0.001790272,0.051694641000000006
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,8276,8276,0.0016110290000000002,0.0016110290000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,252,252,0.0016020070000000001,0.023548318000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,107,width,428,428,0.001596292,0.004111989
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,10800,10800,0.0015931860000000001,0.0015931860000000001
~,0,<built-in method torch.sum>,276,276,0.001482159,0.001482159
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,454,_interval_scale,100,100,0.0014015030000000001,0.003894868
~,0,<method 'get' of 'dict' objects>,8701,8701,0.001397664,0.001397664
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/ode_examples.py,26,brusselator_ode,23,23,0.001306286,0.8856944480000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1523,horner,2,32,0.001269703,1.206875565
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2673,component,106,106,0.001242678,0.007851308000000001
~,0,<built-in method torch.clamp>,276,276,0.001240809,0.001240809
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,6,6,0.001208405,0.045267274
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,8276,8276,0.001121657,0.001121657
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1896,constants,69,69,0.001076015,0.002157955
~,0,<method 'scatter_reduce_' of 'torch._C.TensorBase' objects>,184,184,0.0010471130000000001,0.0010471130000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,141,__sub__,150,150,0.0010354980000000001,0.008182081
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,542,<genexpr>,637,637,0.00099598,0.001554215
~,0,<method 'tolist' of 'torch._C.TensorBase' objects>,723,723,0.000992821,0.000992821
~,0,<method 'expand_as' of 'torch._C.TensorBase' objects>,200,200,0.000991114,0.000991114
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1949,_check_basis,423,423,0.000978167,0.000978167
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2373,_check_domain,215,215,0.000969635,0.011730393
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1874,__post_init__,446,446,0.000964015,0.0013824
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,76,zero,466,466,0.000963286,0.021782294
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2247,component,106,106,0.0009308910000000001,0.00134211
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,24,24,0.000930577,0.7150731800000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2287,<genexpr>,2320,2320,0.0009124480000000001,0.0009124480000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3319,<dictcomp>,2,2,0.0008938850000000001,0.001134568
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2285,<genexpr>,2320,2320,0.0008843890000000001,0.0008843890000000001
~,0,<built-in method builtins.len>,6549,6561,0.000869727,0.000875061
~,0,<method 'dim' of 'torch._C.TensorBase' objects>,3600,3600,0.0008670660000000001,0.0008670660000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3735,_dense_flowstar_raw_compat_image,8,8,0.000861945,0.705317301
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1458,_append_horner_stage,44,44,0.000851168,0.48830242900000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1177,<listcomp>,714,714,0.00084648,0.00084648
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,412,412,0.0008414080000000001,0.014313590000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,416,<genexpr>,120,120,0.0007984940000000001,0.003906731
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1173,<listcomp>,1314,1314,0.000794228,0.000794228
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2682,<dictcomp>,106,106,0.000771017,0.000771017
~,0,<built-in method torch.full>,184,184,0.0007410800000000001,0.0007410800000000001
~,0,<method 'expand' of 'torch._C.TensorBase' objects>,163,163,0.000722676,0.000722676
