bucket,exclusive_wall_s,filename,function,inclusive_fraction_of_solver,inclusive_wall_s,line,primitive_calls,total_calls,window
other,0.01899947,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,__new__,0.0015553267677897147,0.022858233000000002,62,18812,18812,vdp_representative_prefix
other,1.7774e-05,/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,_richcmp,2.177625797949563e-06,3.2004e-05,699,12,12,vdp_representative_prefix
other,0.007399979,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,0.0007281685636926643,0.010701704000000001,1847,3160,3160,vdp_representative_prefix
outward interval/roundoff accounting,0.38089044,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,_as_tensor,0.09137300368129266,1.342885271,15,219444,219444,vdp_representative_prefix
Python orchestration/allocation,8.8539e-05,~,<built-in method torch._C._has_torch_function>,6.024397279235606e-06,8.8539e-05,0,300,300,vdp_representative_prefix
Python orchestration/allocation,1.7977e-05,~,<built-in method torch._C._has_torch_function_unary>,1.2231964432489467e-06,1.7977e-05,0,80,80,vdp_representative_prefix
Python orchestration/allocation,0.013145992,~,<method 'cpu' of 'torch._C.TensorBase' objects>,0.0008944835432707965,0.013145992,0,22239,22239,vdp_representative_prefix
Python orchestration/allocation,0.002798051,~,<method 'dim' of 'torch._C.TensorBase' objects>,0.00019038582807082155,0.002798051,0,11600,11600,vdp_representative_prefix
Python orchestration/allocation,0.005795494,~,<method 'item' of 'torch._C.TensorBase' objects>,0.0003943387466023592,0.005795494,0,7726,7726,vdp_representative_prefix
Python orchestration/allocation,0.05551227500000001,~,<method 'numel' of 'torch._C.TensorBase' objects>,0.003777182919099818,0.05551227500000001,0,244196,244196,vdp_representative_prefix
Python orchestration/allocation,0.012913066,~,<method 'to' of 'torch._C.TensorBase' objects>,0.0008786347222917563,0.012913066,0,10200,10200,vdp_representative_prefix
Python orchestration/allocation,0.0032238870000000004,~,<method 'tolist' of 'torch._C.TensorBase' objects>,0.00021936068931615495,0.0032238870000000004,0,2040,2040,vdp_representative_prefix
Python orchestration/allocation,0.011947525,~,<method 'abs' of 'torch._C.TensorBase' objects>,0.0008129370910400997,0.011947525,0,1360,1360,vdp_representative_prefix
Python orchestration/allocation,0.001179527,~,<method 'all' of 'torch._C.TensorBase' objects>,8.025773105168273e-05,0.001179527,0,240,240,vdp_representative_prefix
Python orchestration/allocation,1.045459056,~,<method 'clone' of 'torch._C.TensorBase' objects>,0.07113543966521675,1.045459056,0,528848,528848,vdp_representative_prefix
Python orchestration/allocation,0.0408419,~,<method 'detach' of 'torch._C.TensorBase' objects>,0.0027789768490587502,0.0408419,0,23179,23179,vdp_representative_prefix
Python orchestration/allocation,0.0012558150000000002,~,<method 'expand' of 'torch._C.TensorBase' objects>,8.544854210261312e-05,0.0012558150000000002,0,340,340,vdp_representative_prefix
Python orchestration/allocation,0.0035332730000000004,~,<method 'expand_as' of 'torch._C.TensorBase' objects>,0.00024041202462187996,0.0035332730000000004,0,880,880,vdp_representative_prefix
Python orchestration/allocation,0.080560739,~,<method 'index_select' of 'torch._C.TensorBase' objects>,0.0054815380436283425,0.080560739,0,13560,13560,vdp_representative_prefix
Python orchestration/allocation,0.0017661030000000002,~,<method 'max' of 'torch._C.TensorBase' objects>,0.00012016971174341073,0.0017661030000000002,0,140,140,vdp_representative_prefix
Python orchestration/allocation,0.0013275630000000001,~,<method 'min' of 'torch._C.TensorBase' objects>,9.033044110746518e-05,0.0013275630000000001,0,100,100,vdp_representative_prefix
Python orchestration/allocation,0.009778268000000001,~,<method 'movedim' of 'torch._C.TensorBase' objects>,0.0006653358535203312,0.009778268000000001,0,2560,2560,vdp_representative_prefix
Python orchestration/allocation,0.208650729,~,<method 'pow' of 'torch._C.TensorBase' objects>,0.01419707568527006,0.208650729,0,72458,72458,vdp_representative_prefix
Python orchestration/allocation,0.00021687100000000002,~,<method 'reciprocal' of 'torch._C.TensorBase' objects>,1.4756401838117725e-05,0.00021687100000000002,0,80,80,vdp_representative_prefix
Python orchestration/allocation,0.370206346,~,<method 'reshape' of 'torch._C.TensorBase' objects>,0.02518969158899644,0.370206346,0,237056,237056,vdp_representative_prefix
Python orchestration/allocation,0.0004916160000000001,~,<method 'scatter_' of 'torch._C.TensorBase' objects>,3.345068379842434e-05,0.0004916160000000001,0,80,80,vdp_representative_prefix
Python orchestration/allocation,0.008105498000000001,~,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,0.0005515167338466625,0.008105498000000001,0,1080,1080,vdp_representative_prefix
Python orchestration/allocation,0.163073891,~,<method 'sum' of 'torch._C.TensorBase' objects>,0.01109592276008046,0.163073891,0,6880,6880,vdp_representative_prefix
Python orchestration/allocation,0.028916971000000003,~,<method 'unbind' of 'torch._C.TensorBase' objects>,0.0019675772418497493,0.028916971000000003,0,11600,11600,vdp_representative_prefix
Python orchestration/allocation,0.007949078,~,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,0.0005408735571401486,0.007949078,0,3400,3400,vdp_representative_prefix
Python orchestration/allocation,0.010269659,~,<method 'view' of 'torch._C.TensorBase' objects>,0.0006987712278010534,0.010269659,0,3360,3360,vdp_representative_prefix
Python orchestration/allocation,0.14394967,~,<built-in method torch.as_tensor>,0.009794666760352651,0.14394967,0,36888,36888,vdp_representative_prefix
Python orchestration/allocation,0.011349418,~,<built-in method torch.nonzero>,0.0007722405145767133,0.011349418,0,1560,1560,vdp_representative_prefix
Python orchestration/allocation,0.015779948000000002,~,<built-in method torch.tensor>,0.0010737039699757096,0.015779948000000002,0,1440,1440,vdp_representative_prefix
Python orchestration/allocation,0.793659984,~,<built-in method torch.any>,0.05400245144227713,0.793659984,0,323450,323450,vdp_representative_prefix
range bounding/subdivision,0.010823432000000001,~,<built-in method torch.arange>,0.000736451216896414,0.010823432000000001,0,1440,1440,vdp_representative_prefix
Python orchestration/allocation,0.08873881,~,<built-in method torch.is_floating_point>,0.006037992811378098,0.08873881,0,235116,235116,vdp_representative_prefix
Python orchestration/allocation,0.009602061,~,<built-in method torch.ones>,0.0006533463238059423,0.009602061,0,1566,1566,vdp_representative_prefix
Python orchestration/allocation,0.037843657,~,<built-in method torch.zeros>,0.0025749694966864943,0.037843657,0,13381,13381,vdp_representative_prefix
Python orchestration/allocation,0.118016068,~,<built-in method torch.zeros_like>,0.008030084809691597,0.118016068,0,63808,63808,vdp_representative_prefix
Python orchestration/allocation,0.001244691,~,<built-in method torch.equal>,8.46916395474203e-05,0.001244691,0,836,836,vdp_representative_prefix
Python orchestration/allocation,0.157183387,~,<built-in method torch.abs>,0.010695119314469752,0.157183387,0,61881,61881,vdp_representative_prefix
Python orchestration/allocation,0.000270345,~,<built-in method torch.amax>,1.8394895836354036e-05,0.000270345,0,40,40,vdp_representative_prefix
Python orchestration/allocation,0.015449071000000002,~,<built-in method torch.ones_like>,0.001051190337581379,0.015449071000000002,0,6202,6202,vdp_representative_prefix
Python orchestration/allocation,0.582155591,~,<built-in method torch.stack>,0.03961120589245639,0.582155591,0,79077,79077,vdp_representative_prefix
Python orchestration/allocation,0.000639612,~,<built-in method torch.rsub>,4.352067216217085e-05,0.000639612,0,40,40,vdp_representative_prefix
Python orchestration/allocation,0.047988955,~,<built-in method torch.maximum>,0.0032652789159055323,0.047988955,0,16191,16191,vdp_representative_prefix
Python orchestration/allocation,0.045498836,~,<built-in method torch.minimum>,0.0030958454896349297,0.045498836,0,14911,14911,vdp_representative_prefix
Python orchestration/allocation,0.36234356300000004,~,<built-in method torch.all>,0.02465468974221231,0.36234356300000004,0,129753,129753,vdp_representative_prefix
Python orchestration/allocation,0.073770784,~,<built-in method torch.allclose>,0.005019533882432347,0.073770784,0,3120,3120,vdp_representative_prefix
Python orchestration/allocation,0.0006812610000000001,~,<built-in method torch.broadcast_tensors>,4.635456595228463e-05,0.0006812610000000001,0,180,180,vdp_representative_prefix
Python orchestration/allocation,0.033134874,~,<built-in method torch.cat>,0.00225457306693564,0.033134874,0,7360,7360,vdp_representative_prefix
Python orchestration/allocation,0.005902276000000001,~,<built-in method torch.count_nonzero>,0.0004016044395768827,0.005902276000000001,0,1440,1440,vdp_representative_prefix
Python orchestration/allocation,8.416700000000001e-05,~,<built-in method torch.empty>,5.726916339708188e-06,8.416700000000001e-05,0,20,20,vdp_representative_prefix
Python orchestration/allocation,5.5853e-05,~,<built-in method torch.empty_like>,3.800366632073395e-06,5.5853e-05,0,20,20,vdp_representative_prefix
Python orchestration/allocation,0.631894556,~,<built-in method torch.full_like>,0.042995559515356975,0.631894556,0,248176,248176,vdp_representative_prefix
Python orchestration/allocation,0.42432206600000005,~,<built-in method torch.isnan>,0.028871849692565215,0.42432206600000005,0,212764,212764,vdp_representative_prefix
Python orchestration/allocation,0.519299528,~,<built-in method torch.max>,0.03533433474052716,0.519299528,0,76608,76608,vdp_representative_prefix
Python orchestration/allocation,0.572158794,~,<built-in method torch.min>,0.03893100082296305,0.572158794,0,71757,71757,vdp_representative_prefix
Python orchestration/allocation,0.00032868100000000005,~,<built-in method torch.amin>,2.236421150155794e-05,0.00032868100000000005,0,40,40,vdp_representative_prefix
Python orchestration/allocation,0.36299213,~,<built-in method unique_dim>,0.024698819733179025,0.36299213,0,40,40,vdp_representative_prefix
Python orchestration/allocation,0.09331639,~,<built-in method torch.where>,0.006349461887124191,0.09331639,0,24051,24051,vdp_representative_prefix
outward interval/roundoff accounting,0.5533034680000001,~,<built-in method torch.nextafter>,0.0376480410577353,0.5533034680000001,0,241596,241596,vdp_representative_prefix
Python orchestration/allocation,0.36331222500000004,~,<built-in method torch.isfinite>,0.02472059973348507,0.36331222500000004,0,52786,52786,vdp_representative_prefix
Python orchestration/allocation,0.0074549790000000005,~,<built-in method torch._C._get_tracing_state>,0.0005072539243085938,0.0074549790000000005,0,11600,11600,vdp_representative_prefix
other,0.000654666,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,endpoint_tm,0.015953962936249427,0.23447124400000002,291,20,20,vdp_representative_prefix
other,0.19663054200000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,0.02855146585064003,0.41961346800000004,241,11280,11280,vdp_representative_prefix
Python orchestration/allocation,4.4448000000000005e-05,<string>,__init__,3.024344190328152e-06,4.4448000000000005e-05,2,20,20,vdp_representative_prefix
other,0.12328451200000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_affine_power_transform_matrix,0.04901670546128646,0.7203857720000001,2797,320,320,vdp_representative_prefix
other,0.0021513490000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial_ode.py,__call__,0.0789312207437227,1.160031623,146,100,100,vdp_representative_prefix
other,0.021595179000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_identity_dense_cover,0.03420017777181074,0.502631118,1168,1440,1440,vdp_representative_prefix
other,0.000371075,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_frozen_vdp_structural_fingerprint,4.79311060640985e-05,0.000704431,83,20,20,vdp_representative_prefix
other,0.00025603,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,2.7858355129893005e-05,0.000409427,152,20,20,vdp_representative_prefix
range bounding/subdivision,0.0032858500000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_shared_square_remainder_range,0.002068902094020965,0.030406116,379,40,40,vdp_representative_prefix
range bounding/subdivision,0.10130925900000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_range_for_terms,0.09849199643444488,1.447511256,515,1440,1440,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.019571444,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,cutoff,0.0285758536401703,0.41997188900000004,252,345,345,vdp_representative_prefix
other,0.129316646,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,evaluate_interval,0.3297834757033422,4.846741973,316,1867,1867,vdp_representative_prefix
other,0.22574349400000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_power_interval_bounds,0.0638979895528655,0.939092134,456,4320,4320,vdp_representative_prefix
other,7.458e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,6.129930887928888e-07,9.009000000000001e-06,922,1,1,vdp_representative_prefix
other,0.005303418000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_validated_remainder_decomposition,0.012775560089919355,0.18775908400000002,4157,120,120,vdp_representative_prefix
other,0.001705752,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,with_remainder,0.000985933212185738,0.014490004,2345,180,180,vdp_representative_prefix
outward interval/roundoff accounting,1.228564215,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,__init__,0.2794987047323677,4.107719772,56,106382,106382,vdp_representative_prefix
other,0.004282259,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,substitute_const,0.0011592077624266522,0.017036575,394,40,40,vdp_representative_prefix
other,0.114532115,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_monomial_interval_bounds_for_exponents,0.08711630713962207,1.280325709,489,1440,1440,vdp_representative_prefix
other,0.015562411000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_interval_scale,0.0029667421639950754,0.043601438,427,1060,1060,vdp_representative_prefix
Python orchestration/allocation,0.003919876,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,__init__,0.0003466572877402566,0.005094732,107,1275,1275,vdp_representative_prefix
other,0.021986376000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,evaluate_interval_normal,0.05279575620958824,0.7759254980000001,57,345,345,vdp_representative_prefix
range bounding/subdivision,0.2123487,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,validate_dense_subdivision_cover,0.03113065880098558,0.457519196,1100,1440,1440,vdp_representative_prefix
outward interval/roundoff accounting,0.264454858,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,pow_int,0.09553786720372502,1.404095187,175,23884,23884,vdp_representative_prefix
other,0.002423396,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_merge_coefficients_by_index,0.0005709238269511798,0.008390719000000001,1558,360,360,vdp_representative_prefix
other,0.002518175,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,multiplication_plan_for_degree,0.00020175630893163747,0.00296516,1731,400,400,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.0008562110000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,integration_plan,6.936585973538551e-05,0.0010194520000000001,1764,140,140,vdp_representative_prefix
range bounding/subdivision,0.023576430000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_range_for_terms_with_policy,0.13864232617627384,2.0375902100000003,1290,1440,1440,vdp_representative_prefix
Python orchestration/allocation,0.11883650800000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,__init__,0.037582822784493465,0.552344972,142,2575,2575,vdp_representative_prefix
range bounding/subdivision,0.000787231,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_insert_ctrunc_normal_horner_scalar,0.34321650044537166,5.044163644,1501,40,40,vdp_representative_prefix
other,7.918000000000001e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_exact_fraction,4.287141252699916e-06,6.3007e-05,426,4,4,vdp_representative_prefix
other,4.2970000000000004e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,from_exact_decimal_box,0.00010561212950851786,0.001552154,221,1,1,vdp_representative_prefix
other,0.00020645600000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,diagnostic_widths,0.03727551667280094,0.5478285740000001,380,20,20,vdp_representative_prefix
other,0.003467827,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_polynomial_max_abs_diff,0.0010645383998755034,0.015645244000000003,1804,40,40,vdp_representative_prefix
other,8.701000000000001e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,normalized_initial_tm,0.0013568679928865123,0.019941536000000003,323,21,21,vdp_representative_prefix
other,0.002083483,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_polynomial_part_for_power,0.0009841537699326454,0.014463852000000001,1370,225,225,vdp_representative_prefix
other,0.001878033,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_normalized_tm_from_center_scale,0.0026966860820985274,0.039632494000000004,813,42,42,vdp_representative_prefix
other,0.000296067,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tmvector_rm_constants,0.0005895302663010267,0.008664173,1731,20,20,vdp_representative_prefix
other,0.000287655,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tm_shift_polynomial_constant,0.0017782920660382585,0.026135096,1781,40,40,vdp_representative_prefix
other,0.000739308,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,insert_ctrunc_normal_dependency_preserving,0.3551610073177214,5.219708955000001,1234,20,20,vdp_representative_prefix
range bounding/subdivision,0.0055972700000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tm_mul_ctrunc_horner_stage,0.18027379738998445,2.649437115,1403,181,181,vdp_representative_prefix
range bounding/subdivision,0.005869263,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_append_horner_stage,0.15334612056511362,2.253688052,1455,305,305,vdp_representative_prefix
range bounding/subdivision,0.007090358000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,horner,0.32742566103261905,4.812089784,1520,40,265,vdp_representative_prefix
normalization/right-map/reset,0.0019190860000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_add_right_map_centering_diagnostics,0.005044823232449524,0.07414245500000001,1821,20,20,vdp_representative_prefix
normalization/right-map/reset,0.0019957490000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_flowstar_normalized_insertion_transition,0.6068986250903877,8.919431252,1987,20,20,vdp_representative_prefix
other,0.00013919300000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,to,1.142994983180107e-05,0.00016798300000000002,1695,80,80,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.010490728000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,mul_trunc,0.0427477248241724,0.628252194,1983,360,360,vdp_representative_prefix
range bounding/subdivision,0.00220628,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,range_bound,0.067876900747469,0.997569157,2057,740,740,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.002726646,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,integrate,0.013733581057472887,0.201838869,2101,140,140,vdp_representative_prefix
other,0.0014363540000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial_ode.py,_factorized_coefficient,0.03582643591659491,0.526531811,63,320,320,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.0013528050000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,apply_cutoff,0.018710243459335935,0.274979582,2141,200,200,vdp_representative_prefix
other,0.001300768,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,constants,0.00017846195917679963,0.0026228090000000003,1869,80,80,vdp_representative_prefix
other,0.001078615,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,__mul__,0.0006871681103134661,0.010099131,223,84,84,vdp_representative_prefix
other,0.002737588,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,square_trunc_dependency_preserving,0.011364809194824566,0.167025645,2485,40,40,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.006456203000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,integrate,0.020406895174768257,0.299914831,2561,140,140,vdp_representative_prefix
other,0.00051723,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,endpoint,0.00045198710974234737,0.006642737,2610,20,20,vdp_representative_prefix
other,0.016825478,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,component,0.008614623152587219,0.126606876,2617,1420,1420,vdp_representative_prefix
other,0.004016265000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,concat,0.00900248202674813,0.13230713700000002,2632,360,360,vdp_representative_prefix
other,0.002167679,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,substitute_const_and_drop,0.0003584694311762035,0.005268332000000001,2169,20,20,vdp_representative_prefix
other,0.051125000000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,0.006748894280371798,0.09918674400000001,2234,3640,3640,vdp_representative_prefix
outward interval/roundoff accounting,0.0011202340000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,reciprocal,0.00034993189151328875,0.005142858,161,40,40,vdp_representative_prefix
other,0.0007387730000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,constants_like,0.0006484608185591427,0.00953026,2273,80,80,vdp_representative_prefix
other,0.006975531,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_check_domain,0.005740044353201208,0.08435993900000001,2329,1540,1540,vdp_representative_prefix
other,0.000696999,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,add,0.004185596351727595,0.061514621000000005,2377,140,140,vdp_representative_prefix
other,0.002649297,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,sub,0.01176526079369733,0.17291097800000002,2384,380,380,vdp_representative_prefix
polynomial multiplication/truncation/cutoff,0.010117119,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,mul_trunc,0.10714510723823913,1.574683775,2438,320,320,vdp_representative_prefix
outward interval/roundoff accounting,0.42511215,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,__mul__,0.18799840615370847,2.762963681,152,31559,31559,vdp_representative_prefix
other,0.011123908,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_prepare_joint_factorized_vdp_coefficient_cache,0.06733646708380416,0.989626544,2882,40,40,vdp_representative_prefix
other,0.0033268580000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial_ode.py,evaluate_canonical_factorized,0.06832577628279127,1.0041661640000001,101,80,80,vdp_representative_prefix
other,0.002565753,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_aggregate_interval_polynomial_routes,0.025441056042582413,0.37390058400000004,2728,40,40,vdp_representative_prefix
other,0.042191812,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_interval_axis_transform,0.04983832801595163,0.732460945,2764,640,640,vdp_representative_prefix
other,0.109039836,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_power_to_bernstein_matrix,0.018554436184243225,0.272689723,2842,320,320,vdp_representative_prefix
other,0.003173298,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,active_polynomial_terms,0.00041006386667836623,0.006026602000000001,2896,120,120,vdp_representative_prefix
other,0.000176811,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_record_binary,6.753028258405175e-05,0.000992475,3397,160,160,vdp_representative_prefix
other,0.001013232,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__mul__,0.033050085772520034,0.485728515,3480,80,80,vdp_representative_prefix
other,0.000697453,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_call_dense_raw_trace_rhs,0.03818311598195059,0.561167325,3522,40,40,vdp_representative_prefix
post-accept remainder replays,0.0012719460000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_prepare_vdp_refinement_static_cache,0.09598347977050771,1.410644239,3626,20,20,vdp_representative_prefix
other,0.000341,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,_coerce,0.0008209218550505166,0.012064875000000001,189,164,164,vdp_representative_prefix
other,0.013191995000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_joint_factorized_vdp_residual_closure,0.09494343843609773,1.395359022,3011,100,100,vdp_representative_prefix
other,0.0007927050000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__post_init__,8.847383888515385e-05,0.001300277,3136,120,120,vdp_representative_prefix
other,0.00200234,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,sparse_tmvector_to_dense,0.00034326279343304165,0.005044844000000001,3181,20,20,vdp_representative_prefix
other,0.002078875,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,dense_to_sparse_tmvector,0.003004315939058734,0.04415365,3241,20,20,vdp_representative_prefix
other,0.00032557500000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,_coerce_dense_rhs_output,0.0005095218422398354,0.007488310000000001,3288,140,140,vdp_representative_prefix
