boundary,component,control,hi,lo,stage,units,width
29,0,L2,0.0003499712407712444,-0.00032803523820663477,B15,endpoint physical,0.0006780064789778792
29,1,L2,0.0012671108643303663,-0.0012455857016209035,B15,endpoint physical,0.00251269656595127
29,0,L2,6.900589833087404e-05,-6.901820731080652e-05,B16,tube physical,0.00013802410564168056
29,1,L2,0.000513293558483216,-0.000512004734351496,B16,tube physical,0.001025298292834712
30,0,L2,0.9963617525431062,-0.9819029268359313,A0,old normalized,1.9782646793790375
30,1,L2,0.9940424881043544,-0.9392196762087965,A0,old normalized,1.933262164313151
30,0,L2,0.0030806776078529446,-0.0028526342824379313,A1,old normalized,0.005933311890290876
30,1,L2,0.004106329390341714,-0.004005125607383783,A1,old normalized,0.008111454997725497
30,0,L2,0.0005575698490402179,-0.0005575698490402179,A2,old normalized,0.0011151396980804357
30,1,L2,0.0018511825053036891,-0.0018511825053036891,A2,old normalized,0.0037023650106073783
30,0,L2,0.003638247456893163,-0.0034102041314781496,A3,old normalized,0.0070484515883713125
30,1,L2,0.005957511895645405,-0.005856308112687473,A3,old normalized,0.011813820008332879
30,0,L2,0.004154447485831522,-0.0039110249797660165,B0,new normalized,0.008065472465597539
30,1,L2,0.006383764673894278,-0.006269164127979689,B0,new normalized,0.012652928801873967
30,0,L2,2.0504285571511724,1.849800423523328,B1,endpoint physical,0.20062813362784437
30,1,L2,0.6778359454371,0.27518751407033554,B1,endpoint physical,0.4026484313667645
30,0,L2,0.9994424301509591,-0.9847555611183693,B2,old normalized,1.9841979912693284
30,1,L2,0.9981488174946961,-0.9432248018161803,B2,old normalized,1.9413736193108764
30,0,L2,0.0005575698490402179,-0.0005575698490402179,B3,old normalized,0.0011151396980804357
30,1,L2,0.0018511825053036891,-0.0018511825053036891,B3,old normalized,0.0037023650106073783
30,0,L2,0.09613054057575735,0.09607703006912663,B4,endpoint physical,5.3510506630716215e-05
30,1,L2,0.005117291960872168,0.00506899463054753,B4,endpoint physical,4.829733032463753e-05
30,0,L2,0.0003171604901604234,-0.0002947206727086444,B5,endpoint physical,0.0006118811628690677
30,1,L2,0.0008482554178985419,-0.0008300285907358661,B5,endpoint physical,0.0016782840086344078
30,0,L2,6.307253234947735e-05,-6.307253234947735e-05,B6,endpoint physical,0.0001261450646989547
30,1,L2,0.0003758625466406198,-0.0003758625466406198,B6,endpoint physical,0.0007517250932812396
30,0,L2,1.458633336190129e-09,-1.458633336190129e-09,B7,endpoint physical,2.917266672380258e-09
30,1,L2,6.463640409948121e-08,-6.463640409948121e-08,B7,endpoint physical,1.2927280819896242e-07
30,0,L2,5e-324,-5e-324,B8,physical source,1e-323
30,1,L2,2.9159019212050883e-06,2.9159019212050874e-06,B8,physical source,8.470329472543003e-22
30,0,L2,2e-323,-2e-323,B9,physical source,4e-323
30,1,L2,4.834747643000398e-05,-4.834747643000398e-05,B9,physical source,9.669495286000796e-05
30,0,L2,2.4786112768304613e-06,-2.4786112768304613e-06,B10,physical source,4.9572225536609226e-06
30,1,L2,2.6999891825900174e-05,-2.7399501218556303e-05,B10,physical source,5.439939304445648e-05
30,0,L2,0.004154440093674051,-0.003910850628973759,B11,new normalized,0.008065290722647809
30,1,L2,0.006382552301113026,-0.006266612785941772,B11,new normalized,0.012649165087054798
30,0,L2,7.39215753024983e-09,-1.74350792316614e-07,B12,new normalized,1.8174294984686382e-07
30,1,L2,1.2123727813432015e-06,-2.551342038007748e-06,B12,new normalized,3.7637148193509496e-06
30,0,L2,0.004154447485831577,-0.003911024979766071,B13,new normalized,0.008065472465597648
30,1,L2,0.006383764673894363,-0.006269164127979774,B13,new normalized,0.012652928801874137
30,0,L2,0.004154447485831577,-0.003911024979766071,B14,new normalized,0.008065472465597648
30,1,L2,0.006383764673894363,-0.006269164127979774,B14,new normalized,0.012652928801874137
30,0,L2,0.00038271377339642223,-0.00036028933641806064,B15,endpoint physical,0.0007430031098144829
30,1,L2,0.0013026932721362698,-0.0012793074852577874,B15,endpoint physical,0.0025820007573940573
30,0,L2,6.632227511483176e-05,-6.633765558824925e-05,B16,tube physical,0.00013265993070308101
30,1,L2,0.000509511526654733,-0.0005043525669389263,B16,tube physical,0.0010138640935936593
31,0,L2,0.9958455525141678,-0.9775493446775242,A0,old normalized,1.973394897191692
31,1,L2,0.9936162353261051,-0.9346896939256077,A0,old normalized,1.9283059292517128
31,0,L2,0.003503645596688441,-0.003260223090622936,A1,old normalized,0.006763868687311377
31,1,L2,0.004380552216070492,-0.004265951670155903,A1,old normalized,0.008646503886226394
31,0,L2,0.0006508018891431348,-0.0006508018891431348,A2,old normalized,0.0013016037782862696
31,1,L2,0.0020032124578238703,-0.0020032124578238703,A2,old normalized,0.0040064249156477405
31,0,L2,0.004154447485831577,-0.003911024979766071,A3,old normalized,0.008065472465597648
31,1,L2,0.006383764673894363,-0.006269164127979774,A3,old normalized,0.012652928801874137
31,0,L2,0.00477754426257526,-0.004515554829530755,B0,new normalized,0.009293099092106015
31,1,L2,0.006914891500837582,-0.006761403016040645,B0,new normalized,0.013676294516878226
31,0,L2,2.05826862912217,1.8656084709667098,B1,endpoint physical,0.19266015815546012
31,1,L2,0.5815511594002445,0.19927590946834875,B1,endpoint physical,0.38227524993189577
31,0,L2,0.9993491981108563,-0.9808095677681471,B2,old normalized,1.9801587658790034
31,1,L2,0.9979967875421756,-0.9389556455957636,B2,old normalized,1.936952433137939
31,0,L2,0.0006508018891431348,-0.0006508018891431348,B3,old normalized,0.0013016037782862696
31,1,L2,0.0020032124578238703,-0.0020032124578238703,B3,old normalized,0.0040064249156477405
31,0,L2,0.0920591143735982,0.09200046669410566,B4,endpoint physical,5.864767949254057e-05
31,1,L2,0.005380281394472926,0.005326342845579505,B4,endpoint physical,5.393854889342107e-05
31,0,L2,0.00034611111429573625,-0.0003230852707837633,B5,endpoint physical,0.0006691963850794995
31,1,L2,0.0008633288766181213,-0.0008435436234441276,B5,endpoint physical,0.0017068725000622489
31,0,L2,7.06900922631878e-05,-7.06900922631878e-05,B6,endpoint physical,0.0001413801845263756
31,1,L2,0.0003876404035751705,-0.0003876404035751705,B6,endpoint physical,0.000775280807150341
31,0,L2,2.1303030300725876e-09,-2.1303030300725876e-09,B7,endpoint physical,4.260606060145175e-09
31,1,L2,8.789276340596266e-08,-8.789276340596266e-08,B7,endpoint physical,1.7578552681192532e-07
31,0,L2,5e-324,-5e-324,B8,physical source,1e-323
31,1,L2,5.4200532841120535e-06,5.420053284112052e-06,B8,physical source,1.6940658945086007e-21
31,0,L2,2e-323,-2e-323,B9,physical source,4e-323
31,1,L2,5.583535641862581e-05,-5.583535641862581e-05,B9,physical source,0.00011167071283725162
31,0,L2,2.7264721045135075e-06,-2.7264721045135075e-06,B10,physical source,5.452944209027015e-06
31,1,L2,2.8794070803066954e-05,-2.923124880759648e-05,B10,physical source,5.802531961066343e-05
31,0,L2,0.004777533586983373,-0.004515319226058506,B11,new normalized,0.00929285281304188
31,1,L2,0.00691371386020819,-0.006758086826403325,B11,new normalized,0.013671800686611515
31,0,L2,1.0675591954954842e-08,-2.3560347231609974e-07,B12,new normalized,2.4627906427105456e-07
31,1,L2,1.1776406294895912e-06,-3.3161896374186063e-06,B12,new normalized,4.493830266908198e-06
31,0,L2,0.004777544262575328,-0.004515554829530817,B13,new normalized,0.009293099092106145
31,1,L2,0.006914891500837674,-0.0067614030160407365,B13,new normalized,0.01367629451687841
31,0,L2,0.004777544262575328,-0.004515554829530817,B14,new normalized,0.009293099092106145
31,1,L2,0.006914891500837674,-0.0067614030160407365,B14,new normalized,0.01367629451687841
31,0,L2,0.00041953074642278837,-0.00039652465451464174,B15,endpoint physical,0.0008160554009374302
31,1,L2,0.0013413350895412207,-0.0013115617387267206,B15,endpoint physical,0.0026528968282679413
31,0,L2,7.43968084023474e-05,-7.441656000617418e-05,B16,tube physical,0.0001488133684085216
31,1,L2,0.0005421821508196637,-0.0005321940531791573,B16,tube physical,0.001074376203998821
32,0,L2,0.9952224557374242,-0.9722426722597457,A0,old normalized,1.96746512799717
32,1,L2,0.9930851084991619,-0.9298994083709596,A0,old normalized,1.9229845168701214
32,0,L2,0.004018659580624448,-0.003756670147579937,A1,old normalized,0.007775329728204385
32,1,L2,0.004719553832969103,-0.004566065348172167,A1,old normalized,0.00928561918114127
32,0,L2,0.0007588846819508794,-0.0007588846819508794,A2,old normalized,0.0015177693639017587
32,1,L2,0.0021953376678685694,-0.0021953376678685694,A2,old normalized,0.004390675335737139
32,0,L2,0.004777544262575328,-0.004515554829530817,A3,old normalized,0.009293099092106145
32,1,L2,0.006914891500837674,-0.0067614030160407365,A3,old normalized,0.01367629451687841
32,0,L2,0.0051527645052259615,-0.004878767544859625,B0,new normalized,0.010031532050085588
32,1,L2,0.007104763981739258,-0.006949370293551134,B0,new normalized,0.01405413427529039
32,0,L2,2.056932935180107,1.8780114559704197,B1,endpoint physical,0.17892147920968715
32,1,L2,0.5294062798856942,0.16224572736372123,B1,endpoint physical,0.367160552521973
32,0,L2,0.9992411153180486,-0.9759993424073257,B2,old normalized,1.9752404577253744
32,1,L2,0.9978046623321309,-0.9344654737191318,B2,old normalized,1.9322701360512626
32,0,L2,0.0007588846819508794,-0.0007588846819508794,B3,old normalized,0.0015177693639017587
32,1,L2,0.0021953376678685694,-0.0021953376678685694,B3,old normalized,0.004390675335737139
32,0,L2,0.08779687245293741,0.08778104055444486,B4,endpoint physical,1.5831898492552066e-05
32,1,L2,0.002854530288285071,0.0028396942057766716,B4,endpoint physical,1.483608250839926e-05
32,0,L2,0.0003662978519952619,-0.00034285786162947975,B5,endpoint physical,0.0007091557136247417
32,1,L2,0.0008972945138462907,-0.0008697230673190312,B5,endpoint physical,0.0017670175811653219
32,0,L2,7.28943594936733e-05,-7.28943594936733e-05,B6,endpoint physical,0.0001457887189873466
32,1,L2,0.0004132401052811196,-0.0004132401052811196,B6,endpoint physical,0.0008264802105622392
32,0,L2,7.68752416526833e-10,-7.68752416526833e-10,B7,endpoint physical,1.537504833053666e-09
32,1,L2,5.6629939081209716e-08,-5.6629939081209716e-08,B7,endpoint physical,1.1325987816241943e-07
32,0,L2,5e-324,-5e-324,B8,physical source,1e-323
32,1,L2,1.0038990117831963e-06,1.0038990117831958e-06,B8,physical source,4.235164736271502e-22
32,0,L2,2e-323,-2e-323,B9,physical source,4e-323
32,1,L2,1.2155721639796616e-05,-1.2155721639796616e-05,B9,physical source,2.4311443279593233e-05
32,0,L2,1.4995610074824294e-06,-1.4995610074824294e-06,B10,physical source,2.999122014964859e-06
32,1,L2,1.3456950074608771e-05,-1.3500944744174796e-05,B10,physical source,2.6957894818783567e-05
32,0,L2,0.005152758310995215,-0.004878688310117361,B11,new normalized,0.010031446621112577
32,1,L2,0.007104125282981406,-0.006947214657486288,B11,new normalized,0.014051339940467693
32,0,L2,6.194230819606557e-09,-7.923474233709804e-08,B12,new normalized,8.54289731567046e-08
32,1,L2,6.386987579527462e-07,-2.1556360649469364e-06,B12,new normalized,2.794334822899683e-06
32,0,L2,0.005152764505226035,-0.004878767544859699,B13,new normalized,0.010031532050085733
32,1,L2,0.007104763981739352,-0.006949370293551228,B13,new normalized,0.014054134275290581
32,0,L2,0.005152764505226035,-0.004878767544859699,B14,new normalized,0.010031532050085733
32,1,L2,0.007104763981739352,-0.006949370293551228,B14,new normalized,0.014054134275290581
32,0,L2,0.00044069307101389635,-0.0004172593274787808,B15,endpoint physical,0.0008579523984926772
32,1,L2,0.0013373280419086498,-0.0013080783247774817,B15,endpoint physical,0.0026454063666861314
32,0,L2,7.47052867603744e-05,-7.4711533591041e-05,B16,tube physical,0.0001494168203514154
32,1,L2,0.0004769258780549041,-0.0004752476074509958,B16,tube physical,0.0009521734855059
33,0,L2,0.9948472354947735,-0.9690959040069721,A0,old normalized,1.9639431395017457
33,1,L2,0.9928952360182602,-0.927462091933888,A0,old normalized,1.9203573279521482
33,0,L2,0.00435976816470607,-0.004085771204339734,A1,old normalized,0.008445539369045803
33,1,L2,0.004931220129971221,-0.0047758264417830975,A1,old normalized,0.009707046571754318
33,0,L2,0.0007929963405199647,-0.0007929963405199647,A2,old normalized,0.0015859926810399294
33,1,L2,0.00217354385176813,-0.00217354385176813,A2,old normalized,0.00434708770353626
33,0,L2,0.005152764505226035,-0.004878767544859699,A3,old normalized,0.010031532050085733
33,1,L2,0.007104763981739352,-0.006949370293551228,A3,old normalized,0.014054134275290581
33,0,L2,0.0055832902933877476,-0.005295685143689325,B0,new normalized,0.010878975437077072
33,1,L2,0.007331448089599435,-0.007171565882793024,B0,new normalized,0.014503013972392459
33,0,L2,2.060041856320478,1.8855341156258167,B1,endpoint physical,0.17450774069466135
33,1,L2,0.47559408998936437,0.12109056723245425,B1,endpoint physical,0.3545035227569101
33,0,L2,0.9992070036594796,-0.9731816752113118,B2,old normalized,1.9723886788707914
33,1,L2,0.9978264561482315,-0.932237918375671,B2,old normalized,1.9300643745239026
33,0,L2,0.0007929963405199647,-0.0007929963405199647,B3,old normalized,0.0015859926810399294
33,1,L2,0.00217354385176813,-0.00217354385176813,B3,old normalized,0.00434708770353626
33,0,L2,0.08550820818184926,0.0854902496080992,B4,endpoint physical,1.7958573750059825e-05
33,1,L2,0.003040491238330884,0.0030235028520061206,B4,endpoint physical,1.698838632476331e-05
33,0,L2,0.000387789295451744,-0.0003638878331761175,B5,endpoint physical,0.0007516771286278615
33,1,L2,0.0009070959397315415,-0.0008801982087619592,B5,endpoint physical,0.0017872941484935007
33,0,L2,7.441633721005476e-05,-7.441633721005476e-05,B6,endpoint physical,0.00014883267442010952
33,1,L2,0.0003956010258848225,-0.0003956010258848225,B6,endpoint physical,0.000791202051769645
33,0,L2,9.642234926559943e-10,-9.642234926559943e-10,B7,endpoint physical,1.9284469853119885e-09
33,1,L2,6.505759862831171e-08,-6.505759862831171e-08,B7,endpoint physical,1.3011519725662343e-07
33,0,L2,5e-324,-5e-324,B8,physical source,1e-323
33,1,L2,1.2632937827991402e-06,1.2632937827991397e-06,B8,physical source,4.235164736271502e-22
33,0,L2,2e-323,-2e-323,B9,physical source,4e-323
33,1,L2,1.4359228315268507e-05,-1.4359228315268507e-05,B9,physical source,2.8718456630537014e-05
33,0,L2,1.6495168082306725e-06,-1.6495168082306725e-06,B10,physical source,3.299033616461345e-06
33,1,L2,1.4518377862107366e-05,-1.4569473265719046e-05,B10,physical source,2.9087851127826412e-05
33,0,L2,0.005583278448724923,-0.005295584667664427,B11,new normalized,0.01087886311638935
33,1,L2,0.007330616748710653,-0.007169071719655603,B11,new normalized,0.014499688468366256
33,0,L2,1.1844662903684318e-08,-1.0047602497706823e-07,B12,new normalized,1.1232068788075254e-07
33,1,L2,8.313408888855471e-07,-2.4941631375248803e-06,B12,new normalized,3.3255040264104274e-06
33,0,L2,0.005583290293387828,-0.005295685143689405,B13,new normalized,0.010878975437077233
33,1,L2,0.007331448089599532,-0.007171565882793121,B13,new normalized,0.014503013972392653
33,0,L2,0.005583290293387828,-0.005295685143689405,B14,new normalized,0.010878975437077233
33,1,L2,0.007331448089599532,-0.007171565882793121,B14,new normalized,0.014503013972392653
33,0,L2,0.00046385709774247457,-0.00043996299891818587,B15,endpoint physical,0.0009038200966606604
33,1,L2,0.0013330540832670044,-0.0013039832058604828,B15,endpoint physical,0.002637037289127487
33,0,L2,7.643003583450484e-05,-7.643739928584267e-05,B16,tube physical,0.00015286743512034752
33,1,L2,0.00046529816018142856,-0.00046312501374448916,B16,tube physical,0.0009284231739259178
34,0,L2,0.9944167097066117,-0.9654568139075539,A0,old normalized,1.9598735236141656
34,1,L2,0.9926685519104,-0.9248480941585564,A0,old normalized,1.9175166460689566
34,0,L2,0.004763729934931989,-0.004476124785233566,A1,old normalized,0.009239854720165554
34,1,L2,0.0051819157451094,-0.005022033538302989,A1,old normalized,0.01020394928341239
34,0,L2,0.0008195603584558379,-0.0008195603584558379,A2,old normalized,0.0016391207169116758
34,1,L2,0.002149532344490131,-0.002149532344490131,A2,old normalized,0.004299064688980262
34,0,L2,0.005583290293387828,-0.005295685143689405,A3,old normalized,0.010878975437077233
34,1,L2,0.007331448089599532,-0.007171565882793121,A3,old normalized,0.014503013972392653
34,0,L2,0.0060788402844283995,-0.0057757017173815,B0,new normalized,0.011854542001809899
34,1,L2,0.00760067730162391,-0.0074329088692022035,B0,new normalized,0.015033586170826113
34,0,L2,2.0626277291767896,1.89287525216706,B1,endpoint physical,0.16975247700972962
34,1,L2,0.4186903879863114,0.07819271129313979,B1,endpoint physical,0.34049767669317166
34,0,L2,0.9991804396415437,-0.9699329386927874,B2,old normalized,1.969113378334331
34,1,L2,0.9978504676555094,-0.9298701276968594,B2,old normalized,1.9277205953523688
34,0,L2,0.0008195603584558379,-0.0008195603584558379,B3,old normalized,0.0016391207169116758
34,1,L2,0.002149532344490131,-0.002149532344490131,B3,old normalized,0.004299064688980262
34,0,L2,0.08306125318100721,0.08304104223501368,B4,endpoint physical,2.021094599352624e-05
34,1,L2,0.0032231906636487223,0.0032038828283270557,B4,endpoint physical,1.930783532166653e-05
34,0,L2,0.00041238368066078,-0.0003879795056692558,B5,endpoint physical,0.0008003631863300358
34,1,L2,0.0009176454189393911,-0.000891091959765829,B5,endpoint physical,0.0018087373787052201
34,0,L2,7.500206301478894e-05,-7.500206301478894e-05,B6,endpoint physical,0.00015000412602957788
