tool,source_commit,run_id,accepted_step_index,attempt_index,retry_index,t_pre_decimal,t_pre_hex,h_attempt_decimal,h_attempt_hex,accepted,rejection_reason,state_component,stage,validation_status,subset_margin_x,subset_margin_y
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,295,295,0,2.9500000000000002,0x1.799999999999ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.477759133730817e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,296,296,0,2.96,0x1.7ae147ae147aep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.456217090866334e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,297,297,0,2.9700000000000002,0x1.7c28f5c28f5c3p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.434224140755645e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,298,298,0,2.98,0x1.7d70a3d70a3d7p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.410926114076311e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,299,299,0,2.9900000000000002,0x1.7eb851eb851ecp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.385571351086246e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,300,300,0,3,0x1.8000000000000p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.358699101686748e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,301,301,0,3.0100000000000002,0x1.8147ae147ae15p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.331206299384653e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,302,302,0,3.02,0x1.828f5c28f5c29p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.303313873881739e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,303,303,0,3.0300000000000002,0x1.83d70a3d70a3ep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.275062860781315e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,304,304,0,3.04,0x1.851eb851eb852p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.246463837010848e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,305,305,0,3.0500000000000003,0x1.8666666666667p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.217653533770447e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,306,306,0,3.0600000000000001,0x1.87ae147ae147bp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.188624021530225e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,307,307,0,3.0700000000000003,0x1.88f5c28f5c290p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.159752980345645e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,308,308,0,3.0800000000000001,0x1.8a3d70a3d70a4p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.131182876147517e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,309,309,0,3.0899999999999999,0x1.8b851eb851eb8p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.103063093178314e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,310,310,0,3.1000000000000001,0x1.8cccccccccccdp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.075540532661585e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,311,311,0,3.1099999999999999,0x1.8e147ae147ae1p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.048749049590565e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,312,312,0,3.1200000000000001,0x1.8f5c28f5c28f6p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.022892187389056e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,313,313,0,3.1299999999999999,0x1.90a3d70a3d70ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.99811771935971e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,314,314,0,3.1400000000000001,0x1.91eb851eb851fp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.973845507996449e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,315,315,0,3.1499999999999999,0x1.9333333333333p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.944087100662046e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,316,316,0,3.1600000000000001,0x1.947ae147ae148p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.913677467626627e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,317,317,0,3.1699999999999999,0x1.95c28f5c28f5cp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.881788143939137e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,318,318,0,3.1800000000000002,0x1.970a3d70a3d71p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.849026646858356e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,319,319,0,3.1899999999999999,0x1.9851eb851eb85p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.816183476919566e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,320,320,0,3.2000000000000002,0x1.999999999999ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.783283808306028e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,321,321,0,3.21,0x1.9ae147ae147aep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.750471137906521e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,322,322,0,3.2200000000000002,0x1.9c28f5c28f5c3p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.717429289911847e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,323,323,0,3.23,0x1.9d70a3d70a3d7p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.6848219233311e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,324,324,0,3.2400000000000002,0x1.9eb851eb851ecp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.652786178932621e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,325,325,0,3.25,0x1.a000000000000p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.621235129498562e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,326,326,0,3.2600000000000002,0x1.a147ae147ae15p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.59043499009031e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,327,327,0,3.27,0x1.a28f5c28f5c29p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.560624354847405e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,328,328,0,3.2800000000000002,0x1.a3d70a3d70a3ep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.531952320780213e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,329,329,0,3.29,0x1.a51eb851eb852p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.503424324459414e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,330,330,0,3.3000000000000003,0x1.a666666666667p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.475933173591592e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,331,331,0,3.3100000000000001,0x1.a7ae147ae147bp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.450003433841073e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,332,332,0,3.3200000000000003,0x1.a8f5c28f5c290p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.425801129996034e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,333,333,0,3.3300000000000001,0x1.aa3d70a3d70a4p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.40292241173188e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,334,334,0,3.3399999999999999,0x1.ab851eb851eb8p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.381503481543532e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,335,335,0,3.3500000000000001,0x1.acccccccccccdp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.36203533097593e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,336,336,0,3.3599999999999999,0x1.ae147ae147ae1p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.344625472129165e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,337,337,0,3.3700000000000001,0x1.af5c28f5c28f6p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.329354411514694e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,338,338,0,3.3799999999999999,0x1.b0a3d70a3d70ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.31628925582273e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,339,339,0,3.3900000000000001,0x1.b1eb851eb851fp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.305516453729938e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,340,340,0,3.3999999999999999,0x1.b333333333333p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.2970820675499e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,341,341,0,3.4100000000000001,0x1.b47ae147ae148p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.290468395910995e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,342,342,0,3.4199999999999999,0x1.b5c28f5c28f5cp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.282713943659123e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,343,343,0,3.4300000000000002,0x1.b70a3d70a3d71p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.277469094991639e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,344,344,0,3.4399999999999999,0x1.b851eb851eb85p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.274740351144439e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,345,345,0,3.4500000000000002,0x1.b99999999999ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.274505996648448e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,346,346,0,3.46,0x1.bae147ae147aep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.276726698679213e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,347,347,0,3.4700000000000002,0x1.bc28f5c28f5c3p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.28081695956427e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,348,348,0,3.48,0x1.bd70a3d70a3d7p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.286827217564496e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,349,349,0,3.4900000000000002,0x1.beb851eb851ecp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.293998137630768e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,350,350,0,3.5,0x1.c000000000000p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.300942195240453e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,351,351,0,3.5100000000000002,0x1.c147ae147ae15p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.309249137482677e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,352,352,0,3.52,0x1.c28f5c28f5c29p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.32007541372431e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,353,353,0,3.5300000000000002,0x1.c3d70a3d70a3ep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.333338940909606e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,354,354,0,3.54,0x1.c51eb851eb852p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.348859718155393e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,355,355,0,3.5500000000000003,0x1.c666666666667p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.366390824008754e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,356,356,0,3.5600000000000001,0x1.c7ae147ae147bp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.385468850297768e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,357,357,0,3.5700000000000003,0x1.c8f5c28f5c290p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.405790909589744e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,358,358,0,3.5800000000000001,0x1.ca3d70a3d70a4p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.427152542411198e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,359,359,0,3.5899999999999999,0x1.cb851eb851eb8p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.449941512914103e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,360,360,0,3.6000000000000001,0x1.ccccccccccccdp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.473913711982712e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,361,361,0,3.6099999999999999,0x1.ce147ae147ae1p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.49888027111396e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,362,362,0,3.6200000000000001,0x1.cf5c28f5c28f6p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.524741256624808e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,363,363,0,3.6299999999999999,0x1.d0a3d70a3d70ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.551325256676062e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,364,364,0,3.6400000000000001,0x1.d1eb851eb851fp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.576250397512595e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,365,365,0,3.6499999999999999,0x1.d333333333333p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.601413202826093e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,366,366,0,3.6600000000000001,0x1.d47ae147ae148p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.62677993496162e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,367,367,0,3.6699999999999999,0x1.d5c28f5c28f5cp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.652342381622407e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,368,368,0,3.6800000000000002,0x1.d70a3d70a3d71p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.678009700873516e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,369,369,0,3.6899999999999999,0x1.d851eb851eb85p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.700174907853376e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,370,370,0,3.7000000000000002,0x1.d99999999999ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.721926325757493e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,371,371,0,3.71,0x1.dae147ae147aep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.743848602875306e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,372,372,0,3.7200000000000002,0x1.dc28f5c28f5c3p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.76587408686555e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,373,373,0,3.73,0x1.dd70a3d70a3d7p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.787938000812298e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,374,374,0,3.7400000000000002,0x1.deb851eb851ecp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.8099801532618e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,375,375,0,3.75,0x1.e000000000000p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.83193478716061e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,376,376,0,3.7600000000000002,0x1.e147ae147ae15p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.852993687512089e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,377,377,0,3.77,0x1.e28f5c28f5c29p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.871516742722094e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,378,378,0,3.7800000000000002,0x1.e3d70a3d70a3ep+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.890080697221113e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,379,379,0,3.79,0x1.e51eb851eb852p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.908640910117693e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,380,380,0,3.8000000000000003,0x1.e666666666667p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.92714961158452e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,381,381,0,3.8100000000000001,0x1.e7ae147ae147bp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.945568517748628e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,382,382,0,3.8200000000000003,0x1.e8f5c28f5c290p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.963858440669731e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,383,383,0,3.8300000000000001,0x1.ea3d70a3d70a4p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.982004264113333e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,384,384,0,3.8399999999999999,0x1.eb851eb851eb8p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,8.999803339363013e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,385,385,0,3.8500000000000001,0x1.ecccccccccccdp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.017345219196541e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,386,386,0,3.8599999999999999,0x1.ee147ae147ae1p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.034671843124008e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,387,387,0,3.8700000000000001,0x1.ef5c28f5c28f6p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.051786593214955e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,388,388,0,3.8799999999999999,0x1.f0a3d70a3d70ap+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.068670157734764e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,389,389,0,3.8900000000000001,0x1.f1eb851eb851fp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.085304893555086e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,390,390,0,3.8999999999999999,0x1.f333333333333p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.101677313989704e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,391,391,0,3.9100000000000001,0x1.f47ae147ae148p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.117774763787836e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,392,392,0,3.9199999999999999,0x1.f5c28f5c28f5cp+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.133587265057674e-05
torch,cdda27bf2c0e7f72e135edbfd2b2ba10a8c5f96d,torch-authoritative-observation-20260806,393,393,0,3.9300000000000002,0x1.f70a3d70a3d71p+1,0.01,0x1.47ae147ae147bp-7,True,,-1,acceptance_predicate,validated,9.8999997e-05,9.14910676375562e-05
