plant,step,t_end_exact,view,metric,component,baseline_lo_hex,baseline_hi_hex,candidate_lo_hex,candidate_hi_hex,baseline_width,candidate_width,width_ratio,bitwise_equal
van_der_pol,735,4236986529430162725/576460752303423488,published,tube,y,-0x1.5626e42393a6ep-3,-0x1.11e061a4f4666p-8,-0x1.5626e42393a6ep-3,-0x1.11e061a4f4666p-8,0.16288734292675308,0.16288734292675308,1.0,True
van_der_pol,735,4236986529430162725/576460752303423488,common,endpoint,x,0x1.ff34f58bf979fp+0,0x1.01f86f2e45fd3p+1,0x1.ff34f58bf979fp+0,0x1.01f86f2e45fd3p+1,0.0184922703942918,0.0184922703942918,1.0,True
van_der_pol,735,4236986529430162725/576460752303423488,common,endpoint,y,-0x1.4cdf078f2b517p-3,-0x1.acff74b7e0196p-6,-0x1.4cdf078f2b517p-3,-0x1.acff74b7e0196p-6,0.1363508177509295,0.1363508177509295,1.0,True
van_der_pol,735,4236986529430162725/576460752303423488,common,tube,x,0x1.ff3377ddaf582p+0,0x1.0215404681de4p+1,0x1.ff3377ddaf582p+0,0x1.0215404681de4p+1,0.0193944385577125,0.0193944385577125,1.0,True
van_der_pol,735,4236986529430162725/576460752303423488,common,tube,y,-0x1.5626e42393a5ep-3,-0x1.11e061a4f46d2p-8,-0x1.5626e42393a5ep-3,-0x1.11e061a4f46d2p-8,0.16288734292675253,0.16288734292675253,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,published,endpoint,x,0x1.fecb01c007fd2p+0,0x1.01e9fd691b36ap+1,0x1.fecb01c007fd2p+0,0x1.01e9fd691b36ap+1,0.019668166102235762,0.019668166102235762,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,published,endpoint,y,-0x1.6b6edc3a29915p-3,-0x1.71e916556e8f2p-5,-0x1.6b6edc3a29915p-3,-0x1.71e916556e8f2p-5,0.13230245294993526,0.13230245294993526,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,published,tube,x,0x1.fec98fe47acb4p+0,0x1.020c6c2c81834p+1,0x1.fec98fe47acb4p+0,0x1.020c6c2c81834p+1,0.02074101300261777,0.02074101300261777,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,published,tube,y,-0x1.746ddacbdd30bp-3,-0x1.863160e1daac0p-6,-0x1.746ddacbdd30bp-3,-0x1.863160e1daac0p-6,0.1580346724842748,0.1580346724842748,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,common,endpoint,x,0x1.fecb01c007fdap+0,0x1.01e9fd691b364p+1,0x1.fecb01c007fdap+0,0x1.01e9fd691b364p+1,0.01966816610223132,0.01966816610223132,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,common,endpoint,y,-0x1.6b6edc3a2990dp-3,-0x1.71e916556e8fdp-5,-0x1.6b6edc3a2990dp-3,-0x1.71e916556e8fdp-5,0.13230245294993498,0.13230245294993498,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,common,tube,x,0x1.fec98fe47acc9p+0,0x1.020c6c2c81826p+1,0x1.fec98fe47acc9p+0,0x1.020c6c2c81826p+1,0.02074101300260689,0.02074101300260689,1.0,True
van_der_pol,736,132585973029787405/18014398509481984,common,tube,y,-0x1.746ddacbdd2fap-3,-0x1.863160e1daae6p-6,-0x1.746ddacbdd2fap-3,-0x1.863160e1daae6p-6,0.1580346724842742,0.1580346724842742,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,published,endpoint,x,0x1.fe574a0f25889p+0,0x1.01d57d61e5ed8p+1,0x1.fe574a0f25889p+0,0x1.01d57d61e5ed8p+1,0.020808261970452824,0.020808261970452824,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,published,endpoint,y,-0x1.8911471fd44c5p-3,-0x1.0455ec5d0a7e6p-4,-0x1.8911471fd44c5p-3,-0x1.0455ec5d0a7e6p-4,0.12836898075500486,0.12836898075500486,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,published,tube,x,0x1.fe55e3e4aaf98p+0,0x1.01fd5e670a8a4p+1,0x1.fe55e3e4aaf98p+0,0x1.01fd5e670a8a4p+1,0.022046620355563817,0.022046620355563817,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,published,tube,y,-0x1.91c8fa88bc35ep-3,-0x1.5f26bfacf6e65p-5,-0x1.91c8fa88bc35ep-3,-0x1.5f26bfacf6e65p-5,0.1533189610780125,0.1533189610780125,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,common,endpoint,x,0x1.fe574a0f25890p+0,0x1.01d57d61e5ed3p+1,0x1.fe574a0f25890p+0,0x1.01d57d61e5ed3p+1,0.02080826197044905,0.02080826197044905,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,common,endpoint,y,-0x1.8911471fd44bdp-3,-0x1.0455ec5d0a7f0p-4,-0x1.8911471fd44bdp-3,-0x1.0455ec5d0a7f0p-4,0.1283689807550045,0.1283689807550045,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,common,tube,x,0x1.fe55e3e4aafadp+0,0x1.01fd5e670a897p+1,0x1.fe55e3e4aafadp+0,0x1.01fd5e670a897p+1,0.02204662035555338,0.02204662035555338,1.0,True
van_der_pol,737,4248515744476231195/576460752303423488,common,tube,y,-0x1.91c8fa88bc34bp-3,-0x1.5f26bfacf6e80p-5,-0x1.91c8fa88bc34bp-3,-0x1.5f26bfacf6e80p-5,0.15331896107801177,0.15331896107801177,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,published,endpoint,x,0x1.fdda18a946475p+0,0x1.01bb1e474b855p+1,0x1.fdda18a946475p+0,0x1.01bb1e474b855p+1,0.021913760647988,0.021913760647988,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,published,endpoint,y,-0x1.a5ce6e16d9846p-3,-0x1.4d74fe9255162p-4,-0x1.a5ce6e16d9846p-3,-0x1.4d74fe9255162p-4,0.12454973759838298,0.12454973759838298,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,published,tube,x,0x1.fdd8be0937066p+0,0x1.01e8477e3a890p+1,0x1.fdd8be0937066p+0,0x1.01e8477e3a890p+1,0.02331262529882716,0.02331262529882716,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,published,tube,y,-0x1.ae4075d7eedcbp-3,-0x1.f688689c3dbbdp-5,-0x1.ae4075d7eedcbp-3,-0x1.f688689c3dbbdp-5,0.14873954423449376,0.14873954423449376,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,common,endpoint,x,0x1.fdda18a94647dp+0,0x1.01bb1e474b851p+1,0x1.fdda18a94647dp+0,0x1.01bb1e474b851p+1,0.021913760647984448,0.021913760647984448,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,common,endpoint,y,-0x1.a5ce6e16d983ep-3,-0x1.4d74fe925516bp-4,-0x1.a5ce6e16d983ep-3,-0x1.4d74fe925516bp-4,0.12454973759838263,0.12454973759838263,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,common,tube,x,0x1.fdd8be093707cp+0,0x1.01e8477e3a883p+1,0x1.fdd8be093707cp+0,0x1.01e8477e3a883p+1,0.023312625298816503,0.023312625298816503,1.0,True
van_der_pol,738,2127140175999632715/288230376151711744,common,tube,y,-0x1.ae4075d7eedb8p-3,-0x1.f688689c3dbe3p-5,-0x1.ae4075d7eedb8p-3,-0x1.f688689c3dbe3p-5,0.14873954423449295,0.14873954423449295,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,published,endpoint,x,0x1.fd52fe1c4e49dp+0,0x1.019b6973a4806p+1,0x1.fd52fe1c4e49dp+0,0x1.019b6973a4806p+1,0.0230076785616935,0.0230076785616935,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,published,endpoint,y,-0x1.c1ae52b11f97ap-3,-0x1.9462959d0e758p-4,-0x1.c1ae52b11f97ap-3,-0x1.9462959d0e758p-4,0.12084394607795307,0.12084394607795307,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,published,tube,x,0x1.fd51aed9a23c7p+0,0x1.01cdb2223aa9bp+1,0x1.fd51aed9a23c7p+0,0x1.01cdb2223aa9bp+1,0.024562204914299945,0.024562204914299945,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,published,tube,y,-0x1.c9dc59d01a0cep-3,-0x1.44afcc2364726p-4,-0x1.c9dc59d01a0cep-3,-0x1.44afcc2364726p-4,0.14429560112783144,0.14429560112783144,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,common,endpoint,x,0x1.fd52fe1c4e4a5p+0,0x1.019b6973a4800p+1,0x1.fd52fe1c4e4a5p+0,0x1.019b6973a4800p+1,0.02300767856168906,0.02300767856168906,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,common,endpoint,y,-0x1.c1ae52b11f973p-3,-0x1.9462959d0e760p-4,-0x1.c1ae52b11f973p-3,-0x1.9462959d0e760p-4,0.12084394607795276,0.12084394607795276,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,common,tube,x,0x1.fd51aed9a23dbp+0,0x1.01cdb2223aa8ep+1,0x1.fd51aed9a23dbp+0,0x1.01cdb2223aa8ep+1,0.02456220491428973,0.02456220491428973,1.0,True
van_der_pol,739,4260044959522299665/576460752303423488,common,tube,y,-0x1.c9dc59d01a0bcp-3,-0x1.44afcc2364740p-4,-0x1.c9dc59d01a0bcp-3,-0x1.44afcc2364740p-4,0.14429560112783058,0.14429560112783058,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,published,endpoint,x,0x1.fcc2eb523cd0cp+0,0x1.01763577ab815p+1,0x1.fcc2eb523cd0cp+0,0x1.01763577ab815p+1,0.024070716719684082,0.024070716719684082,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,published,endpoint,y,-0x1.dcb8b2608ffddp-3,-0x1.d92f8ea9e725ap-4,-0x1.dcb8b2608ffddp-3,-0x1.d92f8ea9e725ap-4,0.11725028638061508,0.11725028638061508,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,published,tube,x,0x1.fcc1a73e91a32p+0,0x1.01ad763235896p+1,0x1.fcc1a73e91a32p+0,0x1.01ad763235896p+1,0.02577621625954274,0.02577621625954274,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,published,tube,y,-0x1.e4a46a567cf9dp-3,-0x1.8be7375d46633p-4,-0x1.e4a46a567cf9dp-3,-0x1.8be7375d46633p-4,0.13998567056407663,0.13998567056407663,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,common,endpoint,x,0x1.fcc2eb523cd12p+0,0x1.01763577ab811p+1,0x1.fcc2eb523cd12p+0,0x1.01763577ab811p+1,0.024070716719680973,0.024070716719680973,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,common,endpoint,y,-0x1.dcb8b2608ffd4p-3,-0x1.d92f8ea9e7263p-4,-0x1.dcb8b2608ffd4p-3,-0x1.d92f8ea9e7263p-4,0.1172502863806147,0.1172502863806147,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,common,tube,x,0x1.fcc1a73e91a41p+0,0x1.01ad763235889p+1,0x1.fcc1a73e91a41p+0,0x1.01ad763235889p+1,0.025776216259533635,0.025776216259533635,1.0,True
van_der_pol,740,1066452391761333475/144115188075855872,common,tube,y,-0x1.e4a46a567cf8ap-3,-0x1.8be7375d4664ap-4,-0x1.e4a46a567cf8ap-3,-0x1.8be7375d4664ap-4,0.13998567056407576,0.13998567056407576,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,published,endpoint,x,0x1.fc2a34be2cb1ap+0,0x1.014ba48eb6e8ap+1,0x1.fc2a34be2cb1ap+0,0x1.014ba48eb6e8ap+1,0.025101922278848665,0.025101922278848665,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,published,endpoint,y,-0x1.f6f5259721ca9p-3,-0x1.0df6431a91727p-3,-0x1.f6f5259721ca9p-3,-0x1.0df6431a91727p-3,0.1137674040092343,0.1137674040092343,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,published,tube,x,0x1.fc28fba7fcee9p+0,0x1.0187b733856fap+1,0x1.fc28fba7fcee9p+0,0x1.0187b733856fap+1,0.026953860897210857,0.026953860897210857,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,published,tube,y,-0x1.fea045868c35ep-3,-0x1.d0fb4c2083786p-4,-0x1.fea045868c35ep-3,-0x1.d0fb4c2083786p-4,0.1358082254385494,0.1358082254385494,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,common,endpoint,x,0x1.fc2a34be2cb20p+0,0x1.014ba48eb6e85p+1,0x1.fc2a34be2cb20p+0,0x1.014ba48eb6e85p+1,0.025101922278845112,0.025101922278845112,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,common,endpoint,y,-0x1.f6f5259721ca2p-3,-0x1.0df6431a9172fp-3,-0x1.f6f5259721ca2p-3,-0x1.0df6431a9172fp-3,0.11376740400923388,0.11376740400923388,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,common,tube,x,0x1.fc28fba7fcef7p+0,0x1.0187b733856f0p+1,0x1.fc28fba7fcef7p+0,0x1.0187b733856f0p+1,0.026953860897203308,0.026953860897203308,1.0,True
van_der_pol,741,4271574174568368135/576460752303423488,common,tube,y,-0x1.fea045868c34ap-3,-0x1.d0fb4c208379cp-4,-0x1.fea045868c34ap-3,-0x1.d0fb4c208379cp-4,0.13580822543854854,0.13580822543854854,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,published,endpoint,x,0x1.fb891ad5cd79fp+0,0x1.011be06d5606cp+1,0x1.fb891ad5cd79fp+0,0x1.011be06d5606cp+1,0.02610242480166236,0.02610242480166236,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,published,endpoint,y,-0x1.08358aaf75b62p-2,-0x1.2e54f24b6a1a6p-3,-0x1.08358aaf75b62p-2,-0x1.2e54f24b6a1a6p-3,0.11039378550791751,0.11039378550791751,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,published,tube,x,0x1.fb87ec88b4e29p+0,0x1.015ca01ee773fp+1,0x1.fb87ec88b4e29p+0,0x1.015ca01ee773fp+1,0.028096420015591095,0.028096420015591095,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,published,tube,y,-0x1.0bebac25a3afcp-2,-0x1.09fe5a3e5050dp-3,-0x1.0bebac25a3afcp-2,-0x1.09fe5a3e5050dp-3,0.13176153637949226,0.13176153637949226,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,common,endpoint,x,0x1.fb891ad5cd7a4p+0,0x1.011be06d56068p+1,0x1.fb891ad5cd7a4p+0,0x1.011be06d56068p+1,0.026102424801659474,0.026102424801659474,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,common,endpoint,y,-0x1.08358aaf75b5cp-2,-0x1.2e54f24b6a1adp-3,-0x1.08358aaf75b5cp-2,-0x1.2e54f24b6a1adp-3,0.11039378550791698,0.11039378550791698,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,common,tube,x,0x1.fb87ec88b4e38p+0,0x1.015ca01ee7735p+1,0x1.fb87ec88b4e38p+0,0x1.015ca01ee7735p+1,0.028096420015583323,0.028096420015583323,1.0,True
van_der_pol,742,2138669391045701185/288230376151711744,common,tube,y,-0x1.0bebac25a3aefp-2,-0x1.09fe5a3e50520p-3,-0x1.0bebac25a3aefp-2,-0x1.09fe5a3e50520p-3,0.131761536379491,0.131761536379491,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,published,endpoint,x,0x1.fadfdbccc669bp+0,0x1.00e7116fb1460p+1,0x1.fadfdbccc669bp+0,0x1.00e7116fb1460p+1,0.027073328059608714,0.027073328059608714,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,published,endpoint,y,-0x1.1490dd0522219p-2,-0x1.4dbbec8327486p-3,-0x1.1490dd0522219p-2,-0x1.4dbbec8327486p-3,0.10712776726324813,0.10712776726324813,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,published,tube,x,0x1.fadeb811f51cdp+0,0x1.012c5a8e6f542p+1,0x1.fadeb811f51cdp+0,0x1.012c5a8e6f542p+1,0.029205145992404757,0.029205145992404757,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,published,tube,y,-0x1.18286e8ce71dep-2,-0x1.2a7df455f8ccap-3,-0x1.18286e8ce71dep-2,-0x1.2a7df455f8ccap-3,0.1278436836971007,0.1278436836971007,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,common,endpoint,x,0x1.fadfdbccc66a0p+0,0x1.00e7116fb145cp+1,0x1.fadfdbccc66a0p+0,0x1.00e7116fb145cp+1,0.027073328059605828,0.027073328059605828,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,common,endpoint,y,-0x1.1490dd0522212p-2,-0x1.4dbbec832748dp-3,-0x1.1490dd0522212p-2,-0x1.4dbbec832748dp-3,0.10712776726324755,0.10712776726324755,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,common,tube,x,0x1.fadeb811f51dap+0,0x1.012c5a8e6f538p+1,0x1.fadeb811f51dap+0,0x1.012c5a8e6f538p+1,0.02920514599239743,0.02920514599239743,1.0,True
van_der_pol,743,4283103389614436605/576460752303423488,common,tube,y,-0x1.18286e8ce71cep-2,-0x1.2a7df455f8cdap-3,-0x1.18286e8ce71cep-2,-0x1.2a7df455f8cdap-3,0.12784368369709936,0.12784368369709936,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,published,endpoint,x,0x1.fa2eb3a2562b0p+0,0x1.00ad5e9f4b6d0p+1,0x1.fa2eb3a2562b0p+0,0x1.00ad5e9f4b6d0p+1,0.028015709540962774,0.028015709540962774,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,published,endpoint,y,-0x1.20900da185d08p-2,-0x1.6c3329f0fd835p-3,-0x1.20900da185d08p-2,-0x1.6c3329f0fd835p-3,0.1039675572553865,0.1039675572553865,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,published,tube,x,0x1.fa2d9a40fb017p+0,0x1.00f70ec3059dap+1,0x1.fa2d9a40fb017p+0,0x1.00f70ec3059dap+1,0.030281261788537295,0.030281261788537295,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,published,tube,y,-0x1.2409ee13fd570p-2,-0x1.4a049435f02f2p-3,-0x1.2409ee13fd570p-2,-0x1.4a049435f02f2p-3,0.12405258376503475,0.12405258376503475,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,common,endpoint,x,0x1.fa2eb3a2562b5p+0,0x1.00ad5e9f4b6cbp+1,0x1.fa2eb3a2562b5p+0,0x1.00ad5e9f4b6cbp+1,0.028015709540959444,0.028015709540959444,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,common,endpoint,y,-0x1.20900da185d02p-2,-0x1.6c3329f0fd83cp-3,-0x1.20900da185d02p-2,-0x1.6c3329f0fd83cp-3,0.10396755725538598,0.10396755725538598,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,common,tube,x,0x1.fa2d9a40fb024p+0,0x1.00f70ec3059d1p+1,0x1.fa2d9a40fb024p+0,0x1.00f70ec3059d1p+1,0.03028126178853041,0.03028126178853041,1.0,True
van_der_pol,744,536108499642183855/72057594037927936,common,tube,y,-0x1.2409ee13fd561p-2,-0x1.4a049435f0304p-3,-0x1.2409ee13fd561p-2,-0x1.4a049435f0304p-3,0.12405258376503342,0.12405258376503342,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,published,endpoint,x,0x1.f975dc2f9d353p+0,0x1.006eedb9237b4p+1,0x1.f975dc2f9d353p+0,0x1.006eedb9237b4p+1,0.028930619979069094,0.028930619979069094,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,published,endpoint,y,-0x1.2c3687690649bp-2,-0x1.89c280c9b0347p-3,-0x1.2c3687690649bp-2,-0x1.89c280c9b0347p-3,0.10091124499335488,0.10091124499335488,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,published,tube,x,0x1.f974cced4766ap+0,0x1.00bce3aa52bf4p+1,0x1.f974cced4766ap+0,0x1.00bce3aa52bf4p+1,0.03132596038457747,0.03132596038457747,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,published,tube,y,-0x1.2f93952d86428p-2,-0x1.689a3a7f3ee13p-3,-0x1.2f93952d86428p-2,-0x1.689a3a7f3ee13p-3,0.12038600339447383,0.12038600339447383,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,common,endpoint,x,0x1.f975dc2f9d358p+0,0x1.006eedb9237afp+1,0x1.f975dc2f9d358p+0,0x1.006eedb9237afp+1,0.028930619979065764,0.028930619979065764,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,common,endpoint,y,-0x1.2c36876906494p-2,-0x1.89c280c9b034ep-3,-0x1.2c36876906494p-2,-0x1.89c280c9b034ep-3,0.1009112449933543,0.1009112449933543,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,common,tube,x,0x1.f974cced47677p+0,0x1.00bce3aa52bebp+1,0x1.f974cced47677p+0,0x1.00bce3aa52bebp+1,0.031325960384570584,0.031325960384570584,1.0,True
van_der_pol,745,4294632604660505075/576460752303423488,common,tube,y,-0x1.2f93952d86419p-2,-0x1.689a3a7f3ee25p-3,-0x1.2f93952d86419p-2,-0x1.689a3a7f3ee25p-3,0.1203860033944725,0.1203860033944725,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,published,endpoint,x,0x1.f8b58d353e248p+0,0x1.002be3342a1b0p+1,0x1.f8b58d353e248p+0,0x1.002be3342a1b0p+1,0.02981908318731108,0.02981908318731108,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,published,endpoint,y,-0x1.37879cf98e807p-2,-0x1.a671a3131bcd9p-3,-0x1.37879cf98e807p-2,-0x1.a671a3131bcd9p-3,0.0979568278418356,0.0979568278418356,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,published,tube,x,0x1.f8b487d636c60p+0,0x1.007dfee508bc2p+1,0x1.f8b487d636c60p+0,0x1.007dfee508bc2p+1,0.032340404543625745,0.032340404543625745,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,published,tube,y,-0x1.3ac8b55ffc909p-2,-0x1.8646c5f8d5a41p-3,-0x1.3ac8b55ffc909p-2,-0x1.8646c5f8d5a41p-3,0.11684159023974286,0.11684159023974286,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,common,endpoint,x,0x1.f8b58d353e24dp+0,0x1.002be3342a1abp+1,0x1.f8b58d353e24dp+0,0x1.002be3342a1abp+1,0.02981908318730775,0.02981908318730775,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,common,endpoint,y,-0x1.37879cf98e7ffp-2,-0x1.a671a3131bce3p-3,-0x1.37879cf98e7ffp-2,-0x1.a671a3131bce3p-3,0.09795682784183488,0.09795682784183488,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,common,tube,x,0x1.f8b487d636c6dp+0,0x1.007dfee508bb8p+1,0x1.f8b487d636c6dp+0,0x1.007dfee508bb8p+1,0.03234040454361842,0.03234040454361842,1.0,True
van_der_pol,746,2150198606091769655/288230376151711744,common,tube,y,-0x1.3ac8b55ffc8f7p-2,-0x1.8646c5f8d5a55p-3,-0x1.3ac8b55ffc8f7p-2,-0x1.8646c5f8d5a55p-3,0.1168415902397413,0.1168415902397413,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,published,endpoint,x,0x1.f7edfc698cf6ap+0,0x1.ffc8c48ff856ap+0,0x1.f7edfc698cf6ap+0,0x1.ffc8c48ff856ap+0,0.03068209588980153,0.03068209588980153,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,published,endpoint,y,-0x1.42896f1912c8dp-2,-0x1.c2424fc857cf6p-3,-0x1.42896f1912c8dp-2,-0x1.c2424fc857cf6p-3,0.09512435207736403,0.09512435207736403,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,published,tube,x,0x1.f7ed00575b111p+0,0x1.003a84fa62f83p+1,0x1.f7ed00575b111p+0,0x1.003a84fa62f83p+1,0.033325768405913836,0.033325768405913836,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,published,tube,y,-0x1.45ad9fe815916p-2,-0x1.a30fc00e1035ap-3,-0x1.45ad9fe815916p-2,-0x1.a30fc00e1035ap-3,0.11342525302040102,0.11342525302040102,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,common,endpoint,x,0x1.f7edfc698cf6fp+0,0x1.ffc8c48ff8564p+0,0x1.f7edfc698cf6fp+0,0x1.ffc8c48ff8564p+0,0.030682095889799088,0.030682095889799088,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,common,endpoint,y,-0x1.42896f1912c85p-2,-0x1.c2424fc857cffp-3,-0x1.42896f1912c85p-2,-0x1.c2424fc857cffp-3,0.09512435207736333,0.09512435207736333,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,common,tube,x,0x1.f7ed00575b11fp+0,0x1.003a84fa62f79p+1,0x1.f7ed00575b11fp+0,0x1.003a84fa62f79p+1,0.033325768405906286,0.033325768405906286,1.0,True
van_der_pol,747,4306161819706573545/576460752303423488,common,tube,y,-0x1.45ad9fe815903p-2,-0x1.a30fc00e10372p-3,-0x1.45ad9fe815903p-2,-0x1.a30fc00e10372p-3,0.1134252530203993,0.1134252530203993,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,published,endpoint,x,0x1.f71f5d869b5c2p+0,0x1.ff3119e7ac866p+0,0x1.f71f5d869b5c2p+0,0x1.ff3119e7ac866p+0,0.03152062768746422,0.03152062768746422,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,published,endpoint,y,-0x1.4d3d0dbe8aeccp-2,-0x1.dd400fa09c0e0p-3,-0x1.4d3d0dbe8aeccp-2,-0x1.dd400fa09c0e0p-3,0.09239587084377887,0.09239587084377887,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,published,tube,x,0x1.f71e69a6d9469p+0,0x1.ffe5328daa352p+0,0x1.f71e69a6d9469p+0,0x1.ffe5328daa352p+0,0.03428321490440056,0.03428321490440056,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,published,tube,y,-0x1.50470ee8956c5p-2,-0x1.bef9890f892b7p-3,-0x1.50470ee8956c5p-2,-0x1.bef9890f892b7p-3,0.11014667716900436,0.11014667716900436,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,common,endpoint,x,0x1.f71f5d869b5c8p+0,0x1.ff3119e7ac860p+0,0x1.f71f5d869b5c8p+0,0x1.ff3119e7ac860p+0,0.031520627687461555,0.031520627687461555,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,common,endpoint,y,-0x1.4d3d0dbe8aec5p-2,-0x1.dd400fa09c0e9p-3,-0x1.4d3d0dbe8aec5p-2,-0x1.dd400fa09c0e9p-3,0.09239587084377823,0.09239587084377823,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,common,tube,x,0x1.f71e69a6d9478p+0,0x1.ffe5328daa344p+0,0x1.f71e69a6d9478p+0,0x1.ffe5328daa344p+0,0.03428321490439412,0.03428321490439412,1.0,True
van_der_pol,748,1077981606807401945/144115188075855872,common,tube,y,-0x1.50470ee8956b3p-2,-0x1.bef9890f892d2p-3,-0x1.50470ee8956b3p-2,-0x1.bef9890f892d2p-3,0.11014667716900262,0.11014667716900262,1.0,True
van_der_pol,749,4317691034752642015/576460752303423488,published,endpoint,x,0x1.f649e25838ccdp+0,0x1.fe91080b69ff5p+0,0x1.f649e25838ccdp+0,0x1.fe91080b69ff5p+0,0.032335621116724056,0.032335621116724056,1.0,True
van_der_pol,749,4317691034752642015/576460752303423488,published,endpoint,y,-0x1.57a4c1599926dp-2,-0x1.f773a1bfc695bp-3,-0x1.57a4c1599926dp-2,-0x1.f773a1bfc695bp-3,0.08976341002331975,0.08976341002331975,1.0,True
