absolute_time,analytic_reference_status,h,lower,requested_horizon,sampled_trajectory_status,state_index,step_index,system,tool,tool_variant,upper,width
0.9500000000000001,passed,0.01,-0.32548278961065,1.0,passed,0,95,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.32548278961065,0.6509655792213
0.9500000000000001,passed,0.01,-0.32548278961065,1.0,passed,1,95,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.32548278961065,0.6509655792213
0.96,passed,0.01,-0.3295513244820458,1.0,passed,0,96,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.3295513244820458,0.6591026489640917
0.96,passed,0.01,-0.3295513244820458,1.0,passed,1,96,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.3295513244820458,0.6591026489640917
0.97,passed,0.01,-0.33367071603933407,1.0,passed,0,97,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.33367071603933407,0.6673414320786681
0.97,passed,0.01,-0.33367071603933407,1.0,passed,1,97,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.33367071603933407,0.6673414320786681
0.98,passed,0.01,-0.3378415999910884,1.0,passed,0,98,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.3378415999910884,0.6756831999821769
0.98,passed,0.01,-0.3378415999910884,1.0,passed,1,98,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.3378415999910884,0.6756831999821769
0.99,passed,0.01,-0.3420646199922397,1.0,passed,0,99,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.3420646199922397,0.6841292399844794
0.99,passed,0.01,-0.3420646199922397,1.0,passed,1,99,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.3420646199922397,0.6841292399844794
1.0,passed,0.01,-0.34634042774340534,1.0,passed,0,100,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.34634042774340534,0.6926808554868107
1.0,passed,0.01,-0.34634042774340534,1.0,passed,1,100,harmonic,torch_tm_flowpipe,torch_order1_common_box_raw,0.34634042774340534,0.6926808554868107
0.01,passed,0.01,-2.507513055141797e-05,1.0,passed,0,1,riccati,diffreach,diffreach_affine,0.1001001879815906,0.10012526311214201
0.02,passed,0.01,-5.0213132873215484e-05,1.0,passed,0,2,riccati,diffreach,diffreach_affine,0.10020057701501342,0.10025079014788664
0.03,passed,0.01,-7.541420601611723e-05,1.0,passed,0,3,riccati,diffreach,diffreach_affine,0.10030116770626331,0.10037658191227943
0.04,passed,0.01,-0.00010067856225532814,1.0,passed,0,4,riccati,diffreach,diffreach_affine,0.1004019606637735,0.10050263922602884
0.05,passed,0.01,-0.0001260064022010625,1.0,passed,0,5,riccati,diffreach,diffreach_affine,0.10050295649842803,0.10062896290062909
0.06,passed,0.01,-0.0001513979272818931,1.0,passed,0,6,riccati,diffreach,diffreach_affine,0.10060415582357385,0.10075555375085574
0.07,passed,0.01,-0.00017685333974892104,1.0,passed,0,7,riccati,diffreach,diffreach_affine,0.10070555925503355,0.10088241259478246
0.08,passed,0.01,-0.00020237284267997352,1.0,passed,0,8,riccati,diffreach,diffreach_affine,0.10080716741111763,0.1010095402537976
0.09,passed,0.01,-0.00022795663998375333,1.0,passed,0,9,riccati,diffreach,diffreach_affine,0.10090898091263721,0.10113693755262096
0.1,passed,0.01,-0.0002536049364040854,1.0,passed,0,10,riccati,diffreach,diffreach_affine,0.10101100038291665,0.10126460531932073
0.11,passed,0.01,-0.0002793179375241568,1.0,passed,0,11,riccati,diffreach,diffreach_affine,0.10111322644780626,0.10139254438533042
0.12,passed,0.01,-0.0003050958497707493,1.0,passed,0,12,riccati,diffreach,diffreach_affine,0.10121565973569513,0.10152075558546587
0.13,passed,0.01,-0.0003309388804185903,1.0,passed,0,13,riccati,diffreach,diffreach_affine,0.10131830087752403,0.10164923975794261
0.14,passed,0.01,-0.00035684723759463427,1.0,passed,0,14,riccati,diffreach,diffreach_affine,0.10142115050679835,0.10177799774439299
0.15,passed,0.01,-0.0003828211302824203,1.0,passed,0,15,riccati,diffreach,diffreach_affine,0.10152420925960118,0.1019070303898836
0.16,passed,0.01,-0.00040886076832648554,1.0,passed,0,16,riccati,diffreach,diffreach_affine,0.1016274777746064,0.10203633854293288
0.17,passed,0.01,-0.000434966362436688,1.0,passed,0,17,riccati,diffreach,diffreach_affine,0.10173095669309193,0.10216592305552862
0.18,passed,0.01,-0.0004611381241927032,1.0,passed,0,18,riccati,diffreach,diffreach_affine,0.10183464665895296,0.10229578478314566
0.19,passed,0.01,-0.00048737626604843743,1.0,passed,0,19,riccati,diffreach,diffreach_affine,0.10193854831871539,0.10242592458476382
0.2,passed,0.01,-0.000513681001336545,1.0,passed,0,20,riccati,diffreach,diffreach_affine,0.10204266232154924,0.10255634332288578
0.21,passed,0.01,-0.0005400525442729246,1.0,passed,0,21,riccati,diffreach,diffreach_affine,0.10214698931928214,0.10268704186355507
0.22,passed,0.01,-0.0005664911099612302,1.0,passed,0,22,riccati,diffreach,diffreach_affine,0.10225152996641303,0.10281802107637426
0.23,passed,0.01,-0.0005929969143974847,1.0,passed,0,23,riccati,diffreach,diffreach_affine,0.10235628492012583,0.10294928183452332
0.24,passed,0.01,-0.0006195701744746327,1.0,passed,0,24,riccati,diffreach,diffreach_affine,0.1024612548403032,0.10308082501477783
0.25,passed,0.01,-0.0006462111079872032,1.0,passed,0,25,riccati,diffreach,diffreach_affine,0.10256644038954045,0.10321265149752765
0.26,passed,0.01,-0.0006729199336359171,1.0,passed,0,26,riccati,diffreach,diffreach_affine,0.10267184223315948,0.10334476216679539
0.27,passed,0.01,-0.0006996968710324059,1.0,passed,0,27,riccati,diffreach,diffreach_affine,0.10277746103922279,0.1034771579102552
0.28,passed,0.01,-0.0007265421407038953,1.0,passed,0,28,riccati,diffreach,diffreach_affine,0.10288329747854767,0.10360983961925156
0.29,passed,0.01,-0.0007534559640979521,1.0,passed,0,29,riccati,diffreach,diffreach_affine,0.10298935222472037,0.10374280818881833
0.3,passed,0.01,-0.0007804385635872573,1.0,passed,0,30,riccati,diffreach,diffreach_affine,0.10309562595411043,0.10387606451769768
0.31,passed,0.01,-0.0008074901624743813,1.0,passed,0,31,riccati,diffreach,diffreach_affine,0.10320211934588502,0.1040096095083594
0.32,passed,0.01,-0.0008346109849966334,1.0,passed,0,32,riccati,diffreach,diffreach_affine,0.1033088330820235,0.10414344406702014
0.33,passed,0.01,-0.0008618012563309471,1.0,passed,0,33,riccati,diffreach,diffreach_affine,0.10341576784733196,0.10427756910366291
0.34,passed,0.01,-0.0008890612025986685,1.0,passed,0,34,riccati,diffreach,diffreach_affine,0.10352292432945787,0.10441198553205654
0.35000000000000003,passed,0.01,-0.0009163910508705866,1.0,passed,0,35,riccati,diffreach,diffreach_affine,0.10363030321890485,0.10454669426977543
0.36,passed,0.01,-0.0009437910291718186,1.0,passed,0,36,riccati,diffreach,diffreach_affine,0.10373790520904752,0.10468169623821934
0.37,passed,0.01,-0.0009712613664867991,1.0,passed,0,37,riccati,diffreach,diffreach_affine,0.10384573099614643,0.10481699236263323
0.38,passed,0.01,-0.000998802292764304,1.0,passed,0,38,riccati,diffreach,diffreach_affine,0.10395378127936311,0.10495258357212742
0.39,passed,0.01,-0.0010264140389224668,1.0,passed,0,39,riccati,diffreach,diffreach_affine,0.10406205676077517,0.10508847079969763
0.4,passed,0.01,-0.0010540968368538872,1.0,passed,0,40,riccati,diffreach,diffreach_affine,0.1041705581453915,0.10522465498224538
0.41000000000000003,passed,0.01,-0.001081850919430709,1.0,passed,0,41,riccati,diffreach,diffreach_affine,0.10427928614116769,0.1053611370605984
0.42,passed,0.01,-0.0011096765205097765,1.0,passed,0,42,riccati,diffreach,diffreach_affine,0.10438824145902136,0.10549791797953113
0.43,passed,0.01,-0.0011375738749377974,1.0,passed,0,43,riccati,diffreach,diffreach_affine,0.10449742481284767,0.10563499868778546
0.44,passed,0.01,-0.0011655432185565184,1.0,passed,0,44,riccati,diffreach,diffreach_affine,0.10460683691953497,0.1057723801380915
0.45,passed,0.01,-0.001193584788208007,1.0,passed,0,45,riccati,diffreach,diffreach_affine,0.10471647849898047,0.10591006328718848
0.46,passed,0.01,-0.001221698821739883,1.0,passed,0,46,riccati,diffreach,diffreach_affine,0.10482635027410606,0.10604804909584593
0.47000000000000003,passed,0.01,-0.0012498855580106332,1.0,passed,0,47,riccati,diffreach,diffreach_affine,0.1049364529708742,0.10618633852888483
0.48,passed,0.01,-0.0012781452368949625,1.0,passed,0,48,riccati,diffreach,diffreach_affine,0.10504678731830398,0.10632493255519894
0.49,passed,0.01,-0.0013064780992891431,1.0,passed,0,49,riccati,diffreach,diffreach_affine,0.10515735404848715,0.1064638321477763
0.5,passed,0.01,-0.001334884387116421,1.0,passed,0,50,riccati,diffreach,diffreach_affine,0.10526815389660439,0.10660303828372081
0.51,passed,0.01,-0.0013633643433324343,1.0,passed,0,51,riccati,diffreach,diffreach_affine,0.10537918760094159,0.10674255194427403
0.52,passed,0.01,-0.00139191821193073,1.0,passed,0,52,riccati,diffreach,diffreach_affine,0.10549045590290626,0.10688237411483699
0.53,passed,0.01,-0.0014205462379482045,1.0,passed,0,53,riccati,diffreach,diffreach_affine,0.10560195954704407,0.10702250578499228
0.54,passed,0.01,-0.0014492486674707178,1.0,passed,0,54,riccati,diffreach,diffreach_affine,0.1057136992810555,0.10716294794852622
0.55,passed,0.01,-0.0014780257476386298,1.0,passed,0,55,riccati,diffreach,diffreach_affine,0.10582567585581253,0.10730370160345115
0.56,passed,0.01,-0.0015068777266524077,1.0,passed,0,56,riccati,diffreach,diffreach_affine,0.10593789002537543,0.10744476775202784
0.5700000000000001,passed,0.01,-0.0015358048537783089,1.0,passed,0,57,riccati,diffreach,diffreach_affine,0.10605034254700979,0.1075861474007881
0.58,passed,0.01,-0.0015648073793540225,1.0,passed,0,58,riccati,diffreach,diffreach_affine,0.1061630341812036,0.10772784156055762
0.59,passed,0.01,-0.0015938855547943942,1.0,passed,0,59,riccati,diffreach,diffreach_affine,0.10627596569168424,0.10786985124647863
0.6,passed,0.01,-0.001623039632597234,1.0,passed,0,60,riccati,diffreach,diffreach_affine,0.10638913784543598,0.10801217747803321
0.61,passed,0.01,-0.0016522698663490342,1.0,passed,0,61,riccati,diffreach,diffreach_affine,0.10650255141271715,0.10815482127906619
0.62,passed,0.01,-0.0016815765107308675,1.0,passed,0,62,riccati,diffreach,diffreach_affine,0.10661620716707781,0.10829778367780868
0.63,passed,0.01,-0.0017109598215242436,1.0,passed,0,63,riccati,diffreach,diffreach_affine,0.10673010588537725,0.1084410657069015
0.64,passed,0.01,-0.0017404200556169517,1.0,passed,0,64,riccati,diffreach,diffreach_affine,0.1068442483478017,0.10858466840341865
0.65,passed,0.01,-0.0017699574710090635,1.0,passed,0,65,riccati,diffreach,diffreach_affine,0.10695863533788225,0.10872859280889131
0.66,passed,0.01,-0.001799572326818955,1.0,passed,0,66,riccati,diffreach,diffreach_affine,0.1070732676425127,0.10887283996933166
0.67,passed,0.01,-0.0018292648832892273,1.0,passed,0,67,riccati,diffreach,diffreach_affine,0.1071881460519677,0.10901741093525694
0.68,passed,0.01,-0.001859035401792825,1.0,passed,0,68,riccati,diffreach,diffreach_affine,0.10730327135992089,0.10916230676171372
0.6900000000000001,passed,0.01,-0.001888884144839137,1.0,passed,0,69,riccati,diffreach,diffreach_affine,0.10741864436346321,0.10930752850830235
0.7000000000000001,passed,0.01,-0.001918811376080109,1.0,passed,0,70,riccati,diffreach,diffreach_affine,0.10753426586312131,0.10945307723920142
0.71,passed,0.01,-0.0019488173603164616,1.0,passed,0,71,riccati,diffreach,diffreach_affine,0.10765013666287608,0.10959895402319254
0.72,passed,0.01,-0.001978902363503886,1.0,passed,0,72,riccati,diffreach,diffreach_affine,0.10776625757018132,0.10974515993368521
0.73,passed,0.01,-0.002009066652759298,1.0,passed,0,73,riccati,diffreach,diffreach_affine,0.1078826293959825,0.1098916960487418
0.74,passed,0.01,-0.002039310496367128,1.0,passed,0,74,riccati,diffreach,diffreach_affine,0.10799925295473572,0.11003856345110286
0.75,passed,0.01,-0.002069634163785695,1.0,passed,0,75,riccati,diffreach,diffreach_affine,0.10811612906442662,0.11018576322821232
0.76,passed,0.01,-0.0021000379256535685,1.0,passed,0,76,riccati,diffreach,diffreach_affine,0.10823325854658955,0.11033329647224312
0.77,passed,0.01,-0.0021305220537959652,1.0,passed,0,77,riccati,diffreach,diffreach_affine,0.10835064222632697,0.11048116428012293
0.78,passed,0.01,-0.0021610868212312926,1.0,passed,0,78,riccati,diffreach,diffreach_affine,0.10846828093232871,0.11062936775356001
0.79,passed,0.01,-0.0021917325021775912,1.0,passed,0,79,riccati,diffreach,diffreach_affine,0.10858617549689151,0.1107779079990691
0.8,passed,0.01,-0.00222245937205906,1.0,passed,0,80,riccati,diffreach,diffreach_affine,0.10870432675593869,0.11092678612799775
0.81,passed,0.01,-0.00225326770751275,1.0,passed,0,81,riccati,diffreach,diffreach_affine,0.10882273554903996,0.1110760032565527
0.8200000000000001,passed,0.01,-0.0022841577863950894,1.0,passed,0,82,riccati,diffreach,diffreach_affine,0.10894140271943127,0.11122556050582635
0.8300000000000001,passed,0.01,-0.0023151298877886325,1.0,passed,0,83,riccati,diffreach,diffreach_affine,0.10906032911403488,0.11137545900182351
0.84,passed,0.01,-0.002346184292008802,1.0,passed,0,84,riccati,diffreach,diffreach_affine,0.10917951558347955,0.11152569987548835
0.85,passed,0.01,-0.00237732128061058,1.0,passed,0,85,riccati,diffreach,diffreach_affine,0.10929896298212079,0.11167628426273137
0.86,passed,0.01,-0.0024085411363953743,1.0,passed,0,86,riccati,diffreach,diffreach_affine,0.10941867216806134,0.11182721330445672
0.87,passed,0.01,-0.0024398441434178727,1.0,passed,0,87,riccati,diffreach,diffreach_affine,0.10953864400317173,0.1119784881465896
0.88,passed,0.01,-0.0024712305869929144,1.0,passed,0,88,riccati,diffreach,diffreach_affine,0.10965887935311097,0.11213010994010389
0.89,passed,0.01,-0.0025027007537025015,1.0,passed,0,89,riccati,diffreach,diffreach_affine,0.10977937908734743,0.11228207984104993
0.9,passed,0.01,-0.002534254931402709,1.0,passed,0,90,riccati,diffreach,diffreach_affine,0.10990014407917978,0.11243439901058248
0.91,passed,0.01,-0.0025658934092307913,1.0,passed,0,91,riccati,diffreach,diffreach_affine,0.1100211752057581,0.11258706861498889
0.92,passed,0.01,-0.0025976164776122662,1.0,passed,0,92,riccati,diffreach,diffreach_affine,0.11014247334810523,0.1127400898257175
0.93,passed,0.01,-0.002629424428268014,1.0,passed,0,93,riccati,diffreach,diffreach_affine,0.11026403939113806,0.11289346381940607
0.9400000000000001,passed,0.01,-0.002661317554221453,1.0,passed,0,94,riccati,diffreach,diffreach_affine,0.11038587422368916,0.11304719177791062
0.9500000000000001,passed,0.01,-0.0026932961498058517,1.0,passed,0,95,riccati,diffreach,diffreach_affine,0.11050797873852837,0.11320127488833422
0.96,passed,0.01,-0.002725360510671471,1.0,passed,0,96,riccati,diffreach,diffreach_affine,0.11063035383238476,0.11335571434305623
0.97,passed,0.01,-0.00275751093379305,1.0,passed,0,97,riccati,diffreach,diffreach_affine,0.11075300040596851,0.11351051133976156
0.98,passed,0.01,-0.002789747717477038,1.0,passed,0,98,riccati,diffreach,diffreach_affine,0.11087591936399305,0.11366566708147008
0.99,passed,0.01,-0.0028220711613691145,1.0,passed,0,99,riccati,diffreach,diffreach_affine,0.11099911161519734,0.11382118277656644
1.0,passed,0.01,-0.002854481566461609,1.0,passed,0,100,riccati,diffreach,diffreach_affine,0.11112257807236828,0.11397705963882988
0.01,passed,0.01,-0.10101010101908887,4.0,passed,0,1,harmonic,diffreach,diffreach_affine,0.10101010101908887,0.20202020203817775
0.01,passed,0.01,-0.10101010101908887,4.0,passed,1,1,harmonic,diffreach,diffreach_affine,0.10101010101908887,0.20202020203817775
0.02,passed,0.01,-0.10203040507877459,4.0,passed,0,2,harmonic,diffreach,diffreach_affine,0.10203040507877459,0.20406081015754918
0.02,passed,0.01,-0.10203040507877459,4.0,passed,1,2,harmonic,diffreach,diffreach_affine,0.10203040507877459,0.20406081015754918
0.03,passed,0.01,-0.10306101524007324,4.0,passed,0,3,harmonic,diffreach,diffreach_affine,0.10306101524007324,0.2061220304801465
0.03,passed,0.01,-0.10306101524007324,4.0,passed,1,3,harmonic,diffreach,diffreach_affine,0.10306101524007324,0.2061220304801465
0.04,passed,0.01,-0.10410203560502138,4.0,passed,0,4,harmonic,diffreach,diffreach_affine,0.10410203560502138,0.20820407121004275
0.04,passed,0.01,-0.10410203560502138,4.0,passed,1,4,harmonic,diffreach,diffreach_affine,0.10410203560502138,0.20820407121004275
0.05,passed,0.01,-0.10515357132719119,4.0,passed,0,5,harmonic,diffreach,diffreach_affine,0.10515357132719119,0.21030714265438238
0.05,passed,0.01,-0.10515357132719119,4.0,passed,1,5,harmonic,diffreach,diffreach_affine,0.10515357132719119,0.21030714265438238
0.06,passed,0.01,-0.10621572862231221,4.0,passed,0,6,harmonic,diffreach,diffreach_affine,0.10621572862231221,0.21243145724462442
0.06,passed,0.01,-0.10621572862231221,4.0,passed,1,6,harmonic,diffreach,diffreach_affine,0.10621572862231221,0.21243145724462442
0.07,passed,0.01,-0.10728861477900006,4.0,passed,0,7,harmonic,diffreach,diffreach_affine,0.10728861477900006,0.21457722955800013
0.07,passed,0.01,-0.10728861477900006,4.0,passed,1,7,harmonic,diffreach,diffreach_affine,0.10728861477900006,0.21457722955800013
0.08,passed,0.01,-0.10837233816959384,4.0,passed,0,8,harmonic,diffreach,diffreach_affine,0.10837233816959384,0.21674467633918768
0.08,passed,0.01,-0.10837233816959384,4.0,passed,1,8,harmonic,diffreach,diffreach_affine,0.10837233816959384,0.21674467633918768
0.09,passed,0.01,-0.1094670082611027,4.0,passed,0,9,harmonic,diffreach,diffreach_affine,0.1094670082611027,0.2189340165222054
0.09,passed,0.01,-0.1094670082611027,4.0,passed,1,9,harmonic,diffreach,diffreach_affine,0.1094670082611027,0.2189340165222054
0.1,passed,0.01,-0.11057273562626313,4.0,passed,0,10,harmonic,diffreach,diffreach_affine,0.11057273562626313,0.22114547125252626
0.1,passed,0.01,-0.11057273562626313,4.0,passed,1,10,harmonic,diffreach,diffreach_affine,0.11057273562626313,0.22114547125252626
0.11,passed,0.01,-0.11168963195470796,4.0,passed,0,11,harmonic,diffreach,diffreach_affine,0.11168963195470796,0.22337926390941593
0.11,passed,0.01,-0.11168963195470796,4.0,passed,1,11,harmonic,diffreach,diffreach_affine,0.11168963195470796,0.22337926390941593
0.12,passed,0.01,-0.1128178100642482,4.0,passed,0,12,harmonic,diffreach,diffreach_affine,0.1128178100642482,0.2256356201284964
0.12,passed,0.01,-0.1128178100642482,4.0,passed,1,12,harmonic,diffreach,diffreach_affine,0.1128178100642482,0.2256356201284964
0.13,passed,0.01,-0.11395738391226859,4.0,passed,0,13,harmonic,diffreach,diffreach_affine,0.11395738391226859,0.22791476782453718
0.13,passed,0.01,-0.11395738391226859,4.0,passed,1,13,harmonic,diffreach,diffreach_affine,0.11395738391226859,0.22791476782453718
0.14,passed,0.01,-0.11510846860723868,4.0,passed,0,14,harmonic,diffreach,diffreach_affine,0.11510846860723868,0.23021693721447736
0.14,passed,0.01,-0.11510846860723868,4.0,passed,1,14,harmonic,diffreach,diffreach_affine,0.11510846860723868,0.23021693721447736
0.15,passed,0.01,-0.11627118042033976,4.0,passed,0,15,harmonic,diffreach,diffreach_affine,0.11627118042033976,0.23254236084067953
0.15,passed,0.01,-0.11627118042033976,4.0,passed,1,15,harmonic,diffreach,diffreach_affine,0.11627118042033976,0.23254236084067953
0.16,passed,0.01,-0.11744563679720953,4.0,passed,0,16,harmonic,diffreach,diffreach_affine,0.11744563679720953,0.23489127359441905
