file,line,function,primitive_calls,calls,self_seconds,inclusive_seconds_not_additive
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,325,unwind_indent,1127,1127,0.000348669,0.000519716
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2285,<genexpr>,910,910,0.00034325400000000003,0.00034325400000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2605,integrate,7,7,0.00033694400000000005,0.014540588
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,446,parse_block_mapping_value,183,183,0.000336329,0.013413988000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2706,<listcomp>,105,105,0.000331746,0.000965246
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,1974,1974,0.000321069,0.000321069
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,204,__add__,18,18,0.00031849900000000003,0.008140852
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2713,<listcomp>,105,105,0.00031084600000000004,0.000881121
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/constructor.py,132,construct_mapping,79,79,0.000309605,0.002073234
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,16,<genexpr>,159,159,0.000305765,0.001513067
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1458,_append_horner_stage,15,15,0.00030358100000000003,0.127308968
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,9,9,0.000299958,0.15859076
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,542,parse_flow_mapping_key,113,113,0.000289009,0.005380562
~,0,<method 'item' of 'torch._C.TensorBase' objects>,387,387,0.000285528,0.000285528
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/numbers.py,283,__float__,313,313,0.000285211,0.000369423
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,270,parse_block_node_or_indentless_sequence,366,366,0.000280294,0.007236904000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4224,_validated_remainder_decomposition,6,6,0.000277837,0.009324084
~,0,<built-in method torch.sum>,54,54,0.000269233,0.000269233
~,0,<built-in method builtins.sum>,964,964,0.00026359800000000003,0.000648456
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,223,_add_polynomial_images,1,1,0.000262113,0.015905393
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,813,<listcomp>,42,42,0.000259716,0.0005673620000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,284,scale,19,19,0.000257307,0.003920344
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,731,check_plain,520,520,0.000257078,0.000363511
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,384,_interval_sub,35,35,0.00025461200000000003,0.000723497
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,265,_scale_and_cutoff_right_map,1,1,0.000253068,0.018793329
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/events.py,65,__init__,525,525,0.00025175,0.00025175
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,430,fetch_flow_collection_start,100,100,0.00024538800000000003,0.000757204
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,114,get_event,849,849,0.00023809900000000003,0.000276486
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,470,fetch_flow_entry,112,112,0.000237774,0.000698692
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,278,merge,27,27,0.00023471100000000002,0.0041994730000000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4344,_post_accept_refine_raw_remainder,1,1,0.000233262,0.12087407200000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,312,remove_possible_simple_key,652,652,0.000229282,0.000229282
~,0,<built-in method torch.clamp>,54,54,0.00022858400000000002,0.00022858400000000002
