plant,step,category,operation,seconds,calls
van_der_pol,5,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.0038279425352811813,1
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.0034869033843278885,2
van_der_pol,5,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00027382001280784607,1
van_der_pol,5,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.006532153580337763,1
van_der_pol,5,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.03049471043050289,1
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0031560808420181274,1
van_der_pol,5,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.0009702309034764767,1
van_der_pol,5,E,Polynomial.__mul__,0.00025087129324674606,2
van_der_pol,5,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.001212290022522211,1
van_der_pol,5,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.016173446085304022,1
van_der_pol,6,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007292218506336212,1
van_der_pol,6,B,BatchedPolynomial.substitute_const_and_drop,0.000455440953373909,1
van_der_pol,6,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.04367036884650588,3
van_der_pol,6,C,DenseRemainderLedger.total,0.00017216196283698082,1
van_der_pol,6,C,BatchedTaylorModel.endpoint,0.0010764310136437416,1
van_der_pol,6,A,Polynomial.__init__,0.0921265329234302,111
van_der_pol,6,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.004198852460831404,1
van_der_pol,6,B,Polynomial.substitute_const,0.0015534828417003155,2
van_der_pol,6,C,Polynomial.substitute_const_with_roundoff,0.0041890451684594154,2
van_der_pol,6,D,Polynomial.evaluate_interval,0.9919228330254555,91
van_der_pol,6,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.295973435044289e-05,1
van_der_pol,6,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.133706584572792e-05,1
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.008771620225161314,15
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.0016641817055642605,5
van_der_pol,6,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.0001733154058456421,1
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.0006147953681647778,2
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.00018823612481355667,1
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.007554594427347183,1
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0030455379746854305,1
van_der_pol,6,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0004103383980691433,11
van_der_pol,6,E,Polynomial.mul_truncate,0.017378436401486397,11
van_der_pol,6,E,Polynomial.cutoff,0.009686317760497332,15
van_der_pol,6,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.031971519347280264,9
van_der_pol,6,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.1649311943911016,17
van_der_pol,6,E,Polynomial.__add__,0.0033798753283917904,16
van_der_pol,6,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.0010527665726840496,4
van_der_pol,6,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.024130187928676605,2
van_der_pol,6,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.011307174805551767,1
van_der_pol,6,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.08225160790607333,6
van_der_pol,6,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.0717454762198031,1
van_der_pol,6,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.026967260520905256,1
van_der_pol,6,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.0037239170633256435,1
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.004223830997943878,2
van_der_pol,6,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00026016775518655777,1
van_der_pol,6,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.006817174609750509,1
van_der_pol,6,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.0315691982395947,1
van_der_pol,6,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.003085487522184849,1
van_der_pol,6,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.0009253476746380329,1
van_der_pol,6,E,Polynomial.__mul__,0.00024193665012717247,2
van_der_pol,6,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0012167380191385746,1
van_der_pol,6,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.01603788323700428,1
van_der_pol,7,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007072188891470432,1
van_der_pol,7,B,BatchedPolynomial.substitute_const_and_drop,0.00046168500557541847,1
van_der_pol,7,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.04515536408871412,3
van_der_pol,7,C,DenseRemainderLedger.total,0.00021030008792877197,1
van_der_pol,7,C,BatchedTaylorModel.endpoint,0.001142930705100298,1
van_der_pol,7,A,Polynomial.__init__,0.09535892587155104,112
van_der_pol,7,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.004637364763766527,1
van_der_pol,7,B,Polynomial.substitute_const,0.0017064991407096386,2
van_der_pol,7,C,Polynomial.substitute_const_with_roundoff,0.004516854882240295,2
van_der_pol,7,D,Polynomial.evaluate_interval,1.0362342041917145,92
van_der_pol,7,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.510317325592041e-05,1
van_der_pol,7,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.1245330572128296e-05,1
van_der_pol,7,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.009524775203317404,15
van_der_pol,7,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.0017209486104547977,5
van_der_pol,7,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.00017106765881180763,1
van_der_pol,7,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.000654405914247036,2
van_der_pol,7,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.00024207867681980133,1
van_der_pol,7,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.008787107188254595,1
van_der_pol,7,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0030504241585731506,1
van_der_pol,7,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.00040958356112241745,11
van_der_pol,7,E,Polynomial.mul_truncate,0.018740258179605007,11
van_der_pol,7,E,Polynomial.cutoff,0.009724009782075882,15
van_der_pol,7,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.031836419366300106,9
van_der_pol,7,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.1652475935406983,17
van_der_pol,7,E,Polynomial.__add__,0.0035104313865303993,16
van_der_pol,7,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.001046478282660246,4
van_der_pol,7,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.023859265726059675,2
van_der_pol,7,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.011142172385007143,1
van_der_pol,7,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.08880610298365355,6
van_der_pol,7,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.07741217175498605,1
