accepted_step,canonical_object_sha256,operator,implementation,stage_class,channel,component,lo,hi,lo_hex,hi_hex,width,exact_bernstein_lo,exact_bernstein_hi,exact_local_outward_contained
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,E,Torch,reporting_tube,tube,1,4.570634913206651,4.586811598221665,0x1.2485484c8b6a5p+2,0x1.258e523bd1a28p+2,0.016176685015014236,5658331179116336016982150749/1237940039285380274899124224,758018008098361909343393981249992921476398676537931724042135048561801329773208508542423370139937039538931165039715548931839/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,F,Flow*,reporting_endpoint,endpoint,0,0.49121192449486833,0.4944635385989715,0x1.f700423c71565p-2,0x1.fa54a65d63584p-2,0.0032516141041031843,38005721178951696174288203/77371252455336267181195264,38257263274899918926011407/77371252455336267181195264,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,F,Flow*,reporting_endpoint,endpoint,1,4.578106318570918,4.586710251876586,0x1.24ffb1a4f7e01p+2,0x1.258ca928026c5p+2,0.008603933305668221,354213841225805833011843619/77371252455336267181195264,709758996989007177324820831/154742504910672534362390528,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,F,Flow*,reporting_tube,tube,0,0.4884106166784418,0.49446353859897246,0x1.f421e9a69cc63p-2,0x1.fa54a65d63595p-2,0.006052921920530641,604668493264926964012205047/1237940039285380274899124224,163434036769998728523416460870062279453389400917127697677142844652558872500493520375657385945521126163141933224116137272777/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,F,Flow*,reporting_tube,tube,1,4.570634913206667,4.586811598221654,0x1.2485484c8b6b7p+2,0x1.258e523bd1a1cp+2,0.01617668501498759,5658331179116336016982150749/1237940039285380274899124224,758018008098361909343393981249992921476398676537931724042135048561801329773208508542423370139937039538931165039715548931839/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,G,Torch,boundary_normalization,boundary,0,-0.0016254447000904305,0.0016216078499591354,-0x1.aa19bf5039a71p-10,0x1.a91842bae4422p-10,0.003247052550049566,-493724914552551999194825/309485009821345068724781056,480022162411818090850167/309485009821345068724781056,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,G,Torch,boundary_normalization,boundary,1,-0.004206553311480809,0.0041786745028801605,-0x1.13ae40e6d5319p-8,0x1.11da86549b9afp-8,0.00838522781436097,-2563823643203844664363161/618970019642690137449562112,2450952160581299125498921/618970019642690137449562112,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,H,Flow*,boundary_normalization,boundary,0,-0.0016254447000904255,0.0016216078499591308,-0x1.aa19bf5039a5ap-10,0x1.a91842bae440dp-10,0.0032470525500495565,-493724914552551713982153/309485009821345068724781056,480022162411817805637495/309485009821345068724781056,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,H,Flow*,boundary_normalization,boundary,1,-0.0042065533114807995,0.004178674502880151,-0x1.13ae40e6d530ep-8,0x1.11da86549b9a4p-8,0.00838522781436095,-2563823643203843389294745/618970019642690137449562112,2450952160581297783321641/618970019642690137449562112,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,X1,Torch,cutoff_payment,endpoint,0,0.491211924494868,0.49446353859897174,0x1.f700423c7155fp-2,0x1.fa54a65d63588p-2,0.0032516141041037394,4864732310906927258747217245/9903520314283042199192993792,39175437593497516980235677585/79228162514264337593543950336,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,X1,Torch,cutoff_payment,endpoint,1,4.578106318570914,4.586710251876592,0x1.24ffb1a4f7dfcp+2,0x1.258ca928026cbp+2,0.008603933305677991,362714973415239764579301940497/79228162514264337593543950336,45424575807295745550330100685/9903520314283042199192993792,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,X2,Flow*,cutoff_payment,endpoint,0,0.4912119244948682,0.49446353859897163,0x1.f700423c71563p-2,0x1.fa54a65d63586p-2,0.0032516141041034063,4864732310906927258747217245/9903520314283042199192993792,39175437593497516980235677585/79228162514264337593543950336,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,X2,Flow*,cutoff_payment,endpoint,1,4.578106318570915,4.586710251876589,0x1.24ffb1a4f7dfep+2,0x1.258ca928026c8p+2,0.00860393330567355,362714973415239764579301940497/79228162514264337593543950336,45424575807295745550330100685/9903520314283042199192993792,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,0,0.49121192449486833,0.4944635385989715,0x1.f700423c71565p-2,0x1.fa54a65d63584p-2,0.0032516141041031843,4864732310906927258747217245/9903520314283042199192993792,39175437593497516980235677585/79228162514264337593543950336,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,1,4.578106318570918,4.586710251876586,0x1.24ffb1a4f7e01p+2,0x1.258ca928026c5p+2,0.008603933305668221,362714973415239764579301940497/79228162514264337593543950336,45424575807295745550330100685/9903520314283042199192993792,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,A,Torch,reporting_endpoint,endpoint,0,0.4940402161182629,0.4973674809716734,0x1.f9e5adac8bfe0p-2,0x1.fd4de6a3780dap-2,0.0033272648534105054,9556137702059861447282617/19342813113834066795298816,9620486233333492302470227/19342813113834066795298816,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,A,Torch,reporting_endpoint,endpoint,1,4.585420872869243,4.593892856652179,0x1.2577891bd7a08p+2,0x1.2602572f298b4p+2,0.008471983782936121,88694944434278381524711689/19342813113834066795298816,88858806182002111980035831/19342813113834066795298816,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,B,Flow*,reporting_endpoint,endpoint,0,0.4940402161182632,0.49736748097167316,0x1.f9e5adac8bfe6p-2,0x1.fd4de6a3780d6p-2,0.0033272648534099503,9556137702059861447282617/19342813113834066795298816,9620486233333492302470227/19342813113834066795298816,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,B,Flow*,reporting_endpoint,endpoint,1,4.585420872869247,4.5938928566521735,0x1.2577891bd7a0dp+2,0x1.2602572f298aep+2,0.008471983782926351,88694944434278381524711689/19342813113834066795298816,88858806182002111980035831/19342813113834066795298816,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,C,Torch,reporting_tube,tube,0,0.4911741047919842,0.49736748101182227,0x1.f6f65832e5044p-2,0x1.fd4de6a428a14p-2,0.006193376219838065,2265316295189285519/4611686018427387904,41098467750629297290568090845533379219449536956973237063983283142872736163339577364970773280595279954413121840912880422499/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,C,Torch,reporting_tube,tube,1,4.578069302421334,4.59399584179466,0x1.24ff16632e279p+2,0x1.260407229df4ap+2,0.015926539373325888,5278307365529572583/1152921504606846976,189801258033831907430467929620272819534641865960092523375406347637372958688153555764964279427644388019381700632504151869971/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,D,Flow*,reporting_tube,tube,0,0.491174104791985,0.4973674810118214,0x1.f6f65832e5052p-2,0x1.fd4de6a428a04p-2,0.0061933762198363995,2265316295189285519/4611686018427387904,41098467750629297290568090845533379219449536956973237063983283142872736163339577364970773280595279954413121840912880422499/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,D,Flow*,reporting_tube,tube,1,4.578069302421352,4.593995841794645,0x1.24ff16632e28dp+2,0x1.260407229df39p+2,0.015926539373293025,5278307365529572583/1152921504606846976,189801258033831907430467929620272819534641865960092523375406347637372958688153555764964279427644388019381700632504151869971/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,E,Torch,reporting_endpoint,endpoint,0,0.49404021607431037,0.4973674810160657,0x1.f9e5adabcaafep-2,0x1.fd4de6a43b4afp-2,0.003327264941755337,19112275402419394314739209/38685626227668133590597632,76963889873537308181158095/154742504910672534362390528,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,E,Torch,reporting_endpoint,endpoint,1,4.585420872824485,4.5938928566963995,0x1.2577891bcb52fp+2,0x1.2602572f35b30p+2,0.008471983871914723,709559555467301284556042021/154742504910672534362390528,177717612365714884094499631/38685626227668133590597632,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,E,Torch,reporting_tube,tube,0,0.49117410478817886,0.49736748101606737,0x1.f6f65832d447dp-2,0x1.fd4de6a43b4cdp-2,0.006193376227888514,608091212678655770032922493/1237940039285380274899124224,41098467750980075630461613111409171523471926948098368612061339233642418918013077793414895099495260322123470777018441584227/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,E,Torch,reporting_tube,tube,1,4.578069302416986,4.593995841798471,0x1.24ff16632cf59p+2,0x1.260407229f00dp+2,0.015926539381485583,5667539378290975783622050653/1237940039285380274899124224,189801258033989342716459159771880084558187124137078826685545172023419380865450712510890633907559214890787364620842503014931/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,F,Flow*,reporting_endpoint,endpoint,0,0.4940402160743107,0.4973674810160654,0x1.f9e5adabcab04p-2,0x1.fd4de6a43b4aap-2,0.003327264941754726,19112275402419394314739209/38685626227668133590597632,76963889873537308181158095/154742504910672534362390528,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,F,Flow*,reporting_endpoint,endpoint,1,4.58542087282449,4.593892856696393,0x1.2577891bcb535p+2,0x1.2602572f35b29p+2,0.008471983871903177,709559555467301284556042021/154742504910672534362390528,177717612365714884094499631/38685626227668133590597632,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,F,Flow*,reporting_tube,tube,0,0.4911741047881797,0.4973674810160665,0x1.f6f65832d448cp-2,0x1.fd4de6a43b4bdp-2,0.006193376227886793,608091212678655770032922493/1237940039285380274899124224,41098467750980075630461613111409171523471926948098368612061339233642418918013077793414895099495260322123470777018441584227/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,F,Flow*,reporting_tube,tube,1,4.578069302417004,4.593995841798456,0x1.24ff16632cf6dp+2,0x1.260407229effcp+2,0.01592653938145272,5667539378290975783622050653/1237940039285380274899124224,189801258033989342716459159771880084558187124137078826685545172023419380865450712510890633907559214890787364620842503014931/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,G,Torch,boundary_normalization,boundary,0,-0.0016632584320728466,0.0016593896362049143,-0x1.b40362483e06ep-10,0x1.b2ffc0e012ba9p-10,0.003322648068277761,-505197540627210351737487/309485009821345068724781056,491242916366136849837601/309485009821345068724781056,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,G,Torch,boundary_normalization,boundary,1,-0.004136205288247243,0.0041084354847296025,-0x1.0f1202714be29p-8,0x1.0d401c0b6d7f6p-8,0.008244640772976847,-5042236492701698600940537/1237940039285380274899124224,4818607267997393194522457/1237940039285380274899124224,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,H,Flow*,boundary_normalization,boundary,0,-0.0016632584320728425,0.00165938963620491,-0x1.b40362483e05bp-10,0x1.b2ffc0e012b95p-10,0.0033226480682777525,-505197540627210066524815/309485009821345068724781056,491242916366136564624929/309485009821345068724781056,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,H,Flow*,boundary_normalization,boundary,1,-0.004136205288247232,0.004108435484729592,-0x1.0f1202714be1cp-8,0x1.0d401c0b6d7eap-8,0.008244640772976824,-5042236492701695916585977/1237940039285380274899124224,4818607267997390644385625/1237940039285380274899124224,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,X1,Torch,cutoff_payment,endpoint,0,0.49404021607431037,0.4973674810160657,0x1.f9e5adabcaafep-2,0x1.fd4de6a43b4afp-2,0.003327264941755337,78283880048328569652634008115/158456325028528675187087900672,78811023230502203577505882741/158456325028528675187087900672,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,X1,Torch,cutoff_payment,endpoint,1,4.585420872824485,4.5938928566963995,0x1.2577891bcb52fp+2,0x1.2602572f35b30p+2,0.008471983871914723,726588984798546379230718430453/158456325028528675187087900672,727931340249957031945201289523/158456325028528675187087900672,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,X2,Flow*,cutoff_payment,endpoint,0,0.49404021607431065,0.49736748101606554,0x1.f9e5adabcab03p-2,0x1.fd4de6a43b4acp-2,0.0033272649417548927,78283880048328569652634008115/158456325028528675187087900672,78811023230502203577505882741/158456325028528675187087900672,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,X2,Flow*,cutoff_payment,endpoint,1,4.585420872824487,4.593892856696396,0x1.2577891bcb532p+2,0x1.2602572f35b2cp+2,0.008471983871908506,726588984798546379230718430453/158456325028528675187087900672,727931340249957031945201289523/158456325028528675187087900672,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,0,0.4940402160743107,0.4973674810160654,0x1.f9e5adabcab04p-2,0x1.fd4de6a43b4aap-2,0.003327264941754726,78283880048328569652634008115/158456325028528675187087900672,78811023230502203577505882741/158456325028528675187087900672,True
999,5e829feafa9cefac861e946929005768ebabec1f1d1076b2e2ea372200a95fe1,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,1,4.58542087282449,4.593892856696393,0x1.2577891bcb535p+2,0x1.2602572f35b29p+2,0.008471983871903177,726588984798546379230718430453/158456325028528675187087900672,727931340249957031945201289523/158456325028528675187087900672,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,A,Torch,reporting_endpoint,endpoint,0,0.4969343128099151,0.5003400875327249,0x1.fcdc59371d82dp-2,0x1.002c9371a962ap-1,0.003405774722809729,9612117977437316278192831/19342813113834066795298816,9677984806504863565510865/19342813113834066795298816,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,A,Torch,reporting_endpoint,endpoint,1,4.5926121618035305,4.600948276706165,0x1.25ed5b8f8a1d1p+2,0x1.2675efc2c2983p+2,0.008336114902634861,22208511065566486898813439/4835703278458516698824704,11124409702009563718166969/2417851639229258349412352,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,B,Flow*,reporting_endpoint,endpoint,0,0.49693431280991535,0.5003400875327245,0x1.fcdc59371d831p-2,0x1.002c9371a9627p-1,0.003405774722809174,9612117977437316278192831/19342813113834066795298816,9677984806504863565510865/19342813113834066795298816,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,B,Flow*,reporting_endpoint,endpoint,1,4.592612161803534,4.600948276706161,0x1.25ed5b8f8a1d5p+2,0x1.2675efc2c297ep+2,0.008336114902626868,22208511065566486898813439/4835703278458516698824704,11124409702009563718166969/2417851639229258349412352,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,C,Torch,reporting_tube,tube,0,0.49400096721135217,0.5003400875752261,0x1.f9db63b975e39p-2,0x1.002c937206d8bp-1,0.006339120363873907,1139179757737849673/2305843009213693952,165376400658318413541644367585313671844398804446494011707254868958046232215472049329608297447235546390537224935027126015981/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,C,Torch,reporting_tube,tube,1,4.5853841132184705,4.601052964666675,0x1.2576eeed77c34p+2,0x1.2677a6da9a0fcp+2,0.01566885144820418,5286745521154968023/1152921504606846976,380185518495772525241161275246060200883275692398833091272791556217170341980124711838214312849389777603481657199069313730137/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,D,Flow*,reporting_tube,tube,0,0.4940009672113528,0.5003400875752251,0x1.f9db63b975e44p-2,0x1.002c937206d82p-1,0.006339120363872297,1139179757737849673/2305843009213693952,165376400658318413541644367585313671844398804446494011707254868958046232215472049329608297447235546390537224935027126015981/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,D,Flow*,reporting_tube,tube,1,4.585384113218489,4.601052964666661,0x1.2576eeed77c49p+2,0x1.2677a6da9a0edp+2,0.015668851448172205,5286745521154968023/1152921504606846976,380185518495772525241161275246060200883275692398833091272791556217170341980124711838214312849389777603481657199069313730137/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,E,Torch,reporting_endpoint,endpoint,0,0.4969343127635595,0.5003400875795633,0x1.fcdc593651a30p-2,0x1.002c937210625p-1,0.0034057748160037926,76896943812325349170731031/154742504910672534362390528,19355969614821695844579735/38685626227668133590597632,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,E,Torch,reporting_endpoint,endpoint,1,4.592612161756297,4.60094827675281,0x1.25ed5b8f7d215p+2,0x1.2675efc2cf6a8p+2,0.008336114996512656,355336177045409333165085419/77371252455336267181195264,711962220935829869555218639/154742504910672534362390528,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,E,Torch,reporting_tube,tube,0,0.49400096720749515,0.5003400875795658,0x1.f9db63b964ecfp-2,0x1.002c93721063cp-1,0.0063391203720706835,611592475463883731511796877/1237940039285380274899124224,165376400659752790178069111917769797442189702408956509071685115041154631625171307287274846638838828244681982342653849081837/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,E,Torch,reporting_tube,tube,1,4.585384113214013,4.601052964670544,0x1.2576eeed76899p+2,0x1.2677a6da9b200p+2,0.015668851456530852,5676599778903248289137182539/1237940039285380274899124224,380185518496092167679514264896438763519367297040810418306623850647951987536370755618476387190378689006238227950804092683865/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,F,Flow*,reporting_endpoint,endpoint,0,0.4969343127635597,0.5003400875795628,0x1.fcdc593651a34p-2,0x1.002c937210621p-1,0.0034057748160031265,76896943812325349170731031/154742504910672534362390528,19355969614821695844579735/38685626227668133590597632,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,F,Flow*,reporting_endpoint,endpoint,1,4.592612161756301,4.600948276752805,0x1.25ed5b8f7d219p+2,0x1.2675efc2cf6a3p+2,0.008336114996504662,355336177045409333165085419/77371252455336267181195264,711962220935829869555218639/154742504910672534362390528,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,F,Flow*,reporting_tube,tube,0,0.4940009672074958,0.5003400875795648,0x1.f9db63b964edbp-2,0x1.002c937210633p-1,0.006339120372069018,611592475463883731511796877/1237940039285380274899124224,165376400659752790178069111917769797442189702408956509071685115041154631625171307287274846638838828244681982342653849081837/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,F,Flow*,reporting_tube,tube,1,4.585384113214031,4.60105296467053,0x1.2576eeed768aep+2,0x1.2677a6da9b1f1p+2,0.015668851456498878,5676599778903248289137182539/1237940039285380274899124224,380185518496092167679514264896438763519367297040810418306623850647951987536370755618476387190378689006238227950804092683865/82631996098781074868989413504096379978550585370535152410581099409300723904538918228148651304964410605948901503127919788032,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,G,Torch,boundary_normalization,boundary,0,-0.0017025014782328768,0.0016986019287699987,-0x1.be4cf0ae7dd36p-10,0x1.bd473eee94d7dp-10,0.003401103407002876,-258551640691417061328673/154742504910672534362390528,251445039750997151825959/154742504910672534362390528,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,G,Torch,boundary_normalization,boundary,1,-0.0040636771620321255,0.004036015798752865,-0x1.0a5130832e9e0p-8,0x1.08811bdc9dcd6p-8,0.00809969296078499,-1238545642984971858117953/309485009821345068724781056,1183178581554718486252249/309485009821345068724781056,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,H,Flow*,boundary_normalization,boundary,0,-0.001702501478232872,0.0016986019287699942,-0x1.be4cf0ae7dd20p-10,0x1.bd473eee94d68p-10,0.0034011034070028662,-258551640691416918722337/154742504910672534362390528,251445039750997009219623/154742504910672534362390528,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,H,Flow*,boundary_normalization,boundary,1,-0.004063677162032115,0.004036015798752854,-0x1.0a5130832e9d4p-8,0x1.08811bdc9dccap-8,0.00809969296078497,-1238545642984971203806529/309485009821345068724781056,1183178581554717848718041/309485009821345068724781056,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,X1,Torch,cutoff_payment,endpoint,0,0.4969343127635595,0.5003400875795633,0x1.fcdc593651a30p-2,0x1.002c937210625p-1,0.0034057748160037926,78742470463840911490791004767/158456325028528675187087900672,79282051542309666179398588249/158456325028528675187087900672,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,X1,Torch,cutoff_payment,endpoint,1,4.592612161756297,4.60094827675281,0x1.25ed5b8f7d215p+2,0x1.2675efc2cf6a8p+2,0.008336114996512656,727728490589028900658626726233/158456325028528675187087900672,729049314238278954027974521439/158456325028528675187087900672,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,X2,Flow*,cutoff_payment,endpoint,0,0.49693431276355965,0.500340087579563,0x1.fcdc593651a33p-2,0x1.002c937210623p-1,0.003405774816003404,78742470463840911490791004767/158456325028528675187087900672,79282051542309666179398588249/158456325028528675187087900672,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,X2,Flow*,cutoff_payment,endpoint,1,4.592612161756299,4.600948276752807,0x1.25ed5b8f7d217p+2,0x1.2675efc2cf6a5p+2,0.008336114996508215,727728490589028900658626726233/158456325028528675187087900672,729049314238278954027974521439/158456325028528675187087900672,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,0,0.4969343127635597,0.5003400875795628,0x1.fcdc593651a34p-2,0x1.002c937210621p-1,0.0034057748160031265,78742470463840911490791004767/158456325028528675187087900672,79282051542309666179398588249/158456325028528675187087900672,True
1000,0c5ed95aaf862b66bb6986830b200d2826ab27f88c913ab71ea78ab1d104a434,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,1,4.592612161756301,4.600948276752805,0x1.25ed5b8f7d219p+2,0x1.2675efc2cf6a3p+2,0.008336114996504662,727728490589028900658626726233/158456325028528675187087900672,729049314238278954027974521439/158456325028528675187087900672,True
