checkpoint_label,checkpoint_t,path_id,engine,horizon_kind,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,status
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,18,0.068893709090324676,0.072025241321703071,0.082542250086975869,3.8846772846640003,-7.3133350625103333,6.779168952238904,3.8021350345770251,14.09250401474924,17.894639049326265,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,19,0.072025241321703071,0.075156773553081466,0.059339057457594629,3.9061897488909194,-7.5012620473952678,6.9596991402975243,3.8468506914333251,14.460961187692794,18.30781187912612,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,20,0.075156773553081466,0.078288305784459861,0.035533255627778447,3.9282815657224517,-7.6980819838444914,7.149190932618227,3.8927483100946736,14.847272916462719,18.740021226557392,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,21,0.078288305784459861,0.081419838015838256,0.011096084545205883,3.9509817062594523,-7.9043773680300928,7.3482259861274564,3.9398856217142471,15.252603354157552,19.1924889758718,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,22,0.081419838015838256,0.084551370247216651,-0.014003117051482109,3.9743210403754814,-8.12078036983457,7.5574356229353565,3.9883241574269639,15.678215992769928,19.666540150196891,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,23,0.084551370247216651,0.087682902478595046,-0.039797075283432307,3.9983325003856192,-8.3479780806125827,7.7775060754692307,4.0381295756690525,16.125484156081818,20.163613731750871,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,24,0.087682902478595046,0.090814434709973441,-0.066320762238429809,4.0230512621710197,-8.5867184270351853,8.009184397217517,4.0893720244094505,16.595902824252708,20.685274848662157,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,25,0.090814434709973441,0.093945966941351836,-0.09361159677091957,4.0485149459961356,-8.8378168503072061,8.2532851382849266,4.1421265427670564,17.091101988592136,21.233228531359192,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,26,0.093945966941351836,0.096972983470675927,-0.12075879459498975,4.0738747738179892,-9.0933905622765518,8.5021126416056987,4.1946335684129803,17.595503203882256,21.790136772295234,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,27,0.096972983470675927,0.10000000000000001,-0.14869948370417072,4.1000079456527141,-9.3621986165527851,8.764275376701093,4.2487074293568856,18.126473993253882,22.375181422610765,validated
