plant,view,range_kind,state,t_start,t_end,t_start_exact,t_end_exact,duration,candidate_eligible,ours_lo,ours_hi,ours_width,ours_missing_reason,flowstar_lo,flowstar_hi,flowstar_width,flowstar_missing_reason,strict_lo,strict_hi,strict_width,strict_missing_reason,parity_lo,parity_hi,parity_width,parity_missing_reason,strict_vs_ours,strict_vs_ours_absolute_width_difference,strict_vs_ours_lower_shift,strict_vs_ours_upper_shift,strict_vs_ours_center_shift,strict_vs_ours_disjoint,strict_vs_flowstar,strict_vs_flowstar_absolute_width_difference,strict_vs_flowstar_lower_shift,strict_vs_flowstar_upper_shift,strict_vs_flowstar_center_shift,strict_vs_flowstar_disjoint,strict_vs_parity,strict_vs_parity_absolute_width_difference,strict_vs_parity_lower_shift,strict_vs_parity_upper_shift,strict_vs_parity_center_shift,strict_vs_parity_disjoint,ours_vs_flowstar,ours_vs_flowstar_absolute_width_difference,ours_vs_flowstar_lower_shift,ours_vs_flowstar_upper_shift,ours_vs_flowstar_center_shift,ours_vs_flowstar_disjoint
van_der_pol,published,endpoint,y,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,-0.8530819879799905,-0.8051127865370085,0.047969201442982,,-0.846045530840739,-0.8047855516291039,0.041259979211635045,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1626084733812712,0.006709222231346956,-0.007036457139251495,-0.0003272349079045389,-0.003681846023578017,False
van_der_pol,published,tube,x,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,1.4002720058273406,1.4825774685511093,0.08230546272376871,,1.4106921428591568,1.4832329516966363,0.07254080883747949,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.134609112343453,0.00976465388628922,-0.010420137031816212,-0.0006554831455269916,-0.005537810088671713,False
van_der_pol,published,tube,y,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,-0.8536044061778653,-0.7990816734101763,0.05452273276768893,,-0.846045530840739,-0.7992768567001467,0.04676867414059227,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.165795989935208,0.0077540586270966605,-0.007558875337126292,0.0001951832899703687,-0.0036818460235779615,False
van_der_pol,common,endpoint,x,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,1.4002746039907998,1.474311431458196,0.07403682746739615,,1.4106921428591592,1.4749695127671798,0.06427736990802058,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1518334924615168,0.009759457559375573,-0.010417538868359388,-0.0006580813089838156,-0.005537810088671713,False
van_der_pol,common,endpoint,y,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,-0.8530819879799897,-0.8051127865370094,0.047969201442980336,,-0.8460455308407377,-0.8047855516291051,0.0412599792116326,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1626084733812996,0.0067092222313477334,-0.007036457139251939,-0.00032723490790420584,-0.003681846023578017,False
van_der_pol,common,tube,x,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,1.4002720058273435,1.4825774685511064,0.08230546272376293,,1.4106921428591592,1.483232951696634,0.07254080883747482,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1346091123434463,0.00976465388628811,-0.010420137031815768,-0.0006554831455276577,-0.005537810088671824,False
van_der_pol,common,tube,y,8.39,8.4,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,0.01,False,-0.8536044061778634,-0.7990816734101782,0.054522732767685156,,-0.8460455308407377,-0.7992768567001477,0.04676867414059005,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1657959899351826,0.007754058627095106,-0.007558875337125626,0.00019518328996948053,-0.0036818460235780726,False
van_der_pol,published,endpoint,x,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,1.3917147631998057,1.4662336675163745,0.07451890431656882,,1.4022041479452694,1.4668940381446522,0.06468989019938287,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1519404977638952,0.009829014117185952,-0.010489384745463681,-0.0006603706282777289,-0.005574877686870594,False
van_der_pol,published,endpoint,y,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,-0.858920212909178,-0.810403107015895,0.04851710589328295,,-0.8518160125860497,-0.810070623868171,0.041745388717878695,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1622147351691583,0.006771717175404257,-0.007104200323128307,-0.00033248314772404974,-0.0037183417354261783,False
van_der_pol,published,tube,x,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,1.3917121932175913,1.474555040418618,0.08284284720102675,,1.4022041479452694,1.4752128410646808,0.07300869311941138,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1346983990732562,0.009834154081615365,-0.010491954727678054,-0.0006578006460626895,-0.005574877686870261,False
van_der_pol,published,tube,y,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,-0.8594369832251388,-0.8043219549150957,0.05511502831004311,,-0.8518160125860497,-0.8045062420833329,0.047309770502716786,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1649819418776954,0.007805257807326327,-0.007620970639089175,0.00018428716823715163,-0.0037183417354259563,False
van_der_pol,common,endpoint,x,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,1.391714763199807,1.4662336675163732,0.07451890431656616,,1.402204147945272,1.4668940381446496,0.06468989019937754,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.151940497763949,0.009829014117188617,-0.010489384745465014,-0.0006603706282763966,-0.005574877686870594,False
van_der_pol,common,endpoint,y,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,-0.8589202129091772,-0.8104031070158958,0.0485171058932814,,-0.8518160125860482,-0.8100706238681725,0.0417453887178757,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1622147351692045,0.0067717171754057,-0.007104200323128973,-0.0003324831477232726,-0.003718341735426123,False
van_der_pol,common,tube,x,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,1.3917121932175947,1.474555040418615,0.08284284720102031,,1.402204147945272,1.4752128410646788,0.07300869311940672,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1346983990732404,0.009834154081613589,-0.010491954727677388,-0.0006578006460637997,-0.005574877686870594,False
van_der_pol,common,tube,y,8.4,8.41,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,0.01,False,-0.8594369832251371,-0.8043219549150976,0.05511502831003945,,-0.8518160125860482,-0.8045062420833341,0.04730977050271412,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1649819418776834,0.007805257807325328,-0.007620970639088842,0.0001842871682364855,-0.0037183417354261783,False
van_der_pol,published,endpoint,x,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,1.3830962205076816,1.4581027470334367,0.07500652652575512,,1.3936581912150854,1.4587654102980163,0.06510721908293093,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1520462336168107,0.00989930744282419,-0.010561970707403834,-0.0006626632645796438,-0.005612316985991739,False
van_der_pol,published,endpoint,y,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,-0.8648229764580675,-0.8157436110454075,0.04907936541266,,-0.8576487843397851,-0.8154058816796413,0.042242902660143744,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1618369553701733,0.006836462752516259,-0.0071741921182824075,-0.0003377293657661484,-0.003755960742024278,False
van_der_pol,published,tube,x,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,1.383093679293483,1.466480020402199,0.08338634110871612,,1.3936581912150854,1.4671401424525796,0.07348195123749424,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.13478670210064,0.009904389871221886,-0.01056451192160246,-0.0006601220503805738,-0.005612316985991406,False
van_der_pol,published,tube,y,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,-0.8653339811415881,-0.809610860808033,0.05572312033355509,,-0.8576487843397851,-0.8097841361257879,0.04786464821399716,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.164181131853798,0.007858472119557924,-0.007685196801803018,0.00017327531775490623,-0.003755960742024056,False
van_der_pol,common,endpoint,x,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,1.3830962205076827,1.4581027470334356,0.0750065265257529,,1.393658191215088,1.4587654102980134,0.06510721908292538,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1520462336168749,0.00989930744282752,-0.010561970707405388,-0.0006626632645778674,-0.005612316985991628,False
van_der_pol,common,endpoint,y,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,-0.8648229764580667,-0.8157436110454084,0.04907936541265834,,-0.8576487843397836,-0.815405881679643,0.042242902660140635,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1618369553702195,0.006836462752517702,-0.007174192118283074,-0.00033772936576537127,-0.003755960742024167,False
van_der_pol,common,tube,x,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,1.3830936792934858,1.466480020402196,0.08338634110871013,,1.393658191215088,1.4671401424525774,0.07348195123748935,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1347867021006337,0.009904389871220776,-0.010564511921602238,-0.000660122050381462,-0.00561231698599185,False
van_der_pol,common,tube,y,8.41,8.42,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,0.01,False,-0.8653339811415859,-0.8096108608080352,0.055723120333550646,,-0.8576487843397836,-0.8097841361257893,0.04786464821399439,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1641811318537727,0.007858472119556259,-0.007685196801802241,0.00017327531775401805,-0.0037559607420241115,False
van_der_pol,published,endpoint,x,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,1.3744183217752615,1.4499181600097697,0.07549983823450823,,1.3850536404056921,1.4505831199430566,0.06552947953736443,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1521507383781184,0.0099703586971438,-0.010635318630430657,-0.0006649599332868572,-0.005650139281858757,False
van_der_pol,published,endpoint,y,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,-0.8707920399840549,-0.8211359139627886,0.049656126021266234,,-0.8635455945999788,-0.8207929391584133,0.04275265544156548,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1614746618285838,0.0069034705797007545,-0.007246445384076039,-0.0003429748043752845,-0.0037947100942256617,False
van_der_pol,published,tube,x,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,1.3744158099583528,1.458351915285626,0.08393610532727314,,1.3850536404056921,1.4590143634020039,0.07396072299631173,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1348740510751747,0.009975382330961402,-0.010637830447339347,-0.000662448116377945,-0.005650139281858646,False
van_der_pol,published,tube,y,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,-0.8712971528066057,-0.8149500033771889,0.056347149429416765,,-0.8635455945999788,-0.8151121413953647,0.04843345320461412,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1633931859322542,0.007913696224802647,-0.007751558206626874,0.00016213801817577256,-0.0037947100942255507,False
van_der_pol,common,endpoint,x,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,1.3744183217752628,1.4499181600097684,0.07549983823450557,,1.3850536404056946,1.4505831199430543,0.06552947953735977,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1521507383781597,0.009970358697145798,-0.010635318630431767,-0.000664959933285969,-0.005650139281858868,False
van_der_pol,common,endpoint,y,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,-0.8707920399840542,-0.8211359139627893,0.0496561260212649,,-0.8635455945999777,-0.8207929391584147,0.04275265544156304,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1614746618286191,0.006903470579701865,-0.007246445384076483,-0.00034297480437461836,-0.0037947100942255507,False
van_der_pol,common,tube,x,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,1.3744158099583557,1.4583519152856228,0.08393610532726714,,1.3850536404056946,1.4590143634020019,0.0739607229963073,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1348740510751618,0.009975382330959848,-0.010637830447338903,-0.0006624481163790552,-0.00565013928185909,False
van_der_pol,common,tube,y,8.42,8.43,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,0.01,False,-0.8712971528066036,-0.814950003377191,0.056347149429412546,,-0.8635455945999777,-0.8151121413953658,0.0484334532046119,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1633931859322204,0.007913696224800648,-0.007751558206625875,0.00016213801817477336,-0.0037947100942255507,False
van_der_pol,published,endpoint,x,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,1.365680395167838,1.441679380248551,0.07599898508071301,,1.3763898455148866,1.442346641790106,0.06595679627521944,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1522540416243126,0.010042188805493568,-0.010709450347048621,-0.0006672615415550531,-0.005688355944301948,False
van_der_pol,published,endpoint,y,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,-0.8768291815677965,-0.8265816395165579,0.0502475420512386,,-0.8695082080118752,-0.8262334180307724,0.04327478998110279,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1611273462720597,0.0069727520701358126,-0.007320973555921317,-0.0003482214857855048,-0.0038345975208534666,False
van_der_pol,published,tube,x,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,1.3656779134201609,1.4501702157758014,0.08449230235564054,,1.3763898455148866,1.4508349955696793,0.07444515005479269,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.134960468122544,0.01004715230084785,-0.010711932094725762,-0.0006647797938779121,-0.005688355944301837,False
van_der_pol,published,tube,y,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,-0.8773282677905222,-0.8203410023107821,0.05698726547974009,,-0.8695082080118752,-0.8204918670477225,0.04901634096415275,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1626176976656977,0.007970924515587341,-0.00782005977864697,0.0001508647369403704,-0.0038345975208533,False
van_der_pol,common,endpoint,x,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,1.3656803951678391,1.4416793802485497,0.07599898508071057,,1.3763898455148893,1.442346641790104,0.06595679627521478,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.152254041624357,0.010042188805495789,-0.010709450347050176,-0.000667261541554387,-0.005688355944302281,False
van_der_pol,common,endpoint,y,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,-0.8768291815677959,-0.8265816395165587,0.05024754205123716,,-0.8695082080118737,-0.8262334180307739,0.04327478998109979,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1611273462721068,0.006972752070137367,-0.0073209735559222056,-0.0003482214857848387,-0.003834597520853522,False
van_der_pol,common,tube,x,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,1.3656779134201638,1.450170215775798,0.08449230235563432,,1.3763898455148893,1.4508349955696775,0.07444515005478824,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.134960468122528,0.010047152300846074,-0.01071193209472554,-0.0006647797938794664,-0.005688355944302503,False
van_der_pol,common,tube,y,8.43,8.44,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,0.01,False,-0.8773282677905202,-0.8203410023107841,0.05698726547973609,,-0.8695082080118737,-0.8204918670477237,0.049016340964149974,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.162617697665682,0.00797092451558612,-0.007820059778646526,0.00015086473693959324,-0.0038345975208534666,False
van_der_pol,published,endpoint,x,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,1.3568817509817153,1.4333858652674958,0.07650411428578052,,1.367666138951716,1.4340554341512965,0.06638929519958059,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1523561751302314,0.010114819086199933,-0.010784387970000697,-0.0006695688838007641,-0.005726978426900842,False
van_der_pol,published,endpoint,y,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,-0.882936197117546,-0.8320824208129716,0.05085377630457444,,-0.8755384052011422,-0.8317289496183502,0.043809455582792034,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1607945277582803,0.007044320721782404,-0.007397791916403773,-0.00035347119462136867,-0.003875631555512571,False
van_der_pol,published,tube,x,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,1.3568793000180748,1.441934396424819,0.08505509640674425,,1.367666138951716,1.442601514344979,0.07493537539326312,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1350459774221793,0.010119721013481131,-0.010786838933641185,-0.0006671179201600541,-0.005726978426900731,False
van_der_pol,published,tube,y,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,-0.8834291134532083,-0.825785485667284,0.057643627785924245,,-0.8755384052011422,-0.8259249308083254,0.049613474392816825,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1618542843729978,0.00803015339310742,-0.007890708252066059,0.00013944514104136108,-0.003875631555512349,False
van_der_pol,common,endpoint,x,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,1.3568817509817164,1.4333858652674947,0.0765041142857783,,1.3676661389517186,1.4340554341512946,0.06638929519957593,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1523561751302789,0.010114819086202376,-0.010784387970002252,-0.0006695688837998759,-0.005726978426901175,False
van_der_pol,common,endpoint,y,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,-0.8829361971175451,-0.8320824208129723,0.05085377630457277,,-0.8755384052011408,-0.8317289496183518,0.043809455582789036,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1607945277583218,0.007044320721783737,-0.007397791916404328,-0.0003534711946205915,-0.0038756315555125154,False
van_der_pol,common,tube,x,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,1.3568793000180777,1.4419343964248161,0.08505509640673847,,1.3676661389517186,1.4426015143449773,0.07493537539325867,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1350459774221693,0.010119721013479799,-0.010786838933640963,-0.0006671179201611643,-0.005726978426901175,False
van_der_pol,common,tube,y,8.44,8.45,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,0.01,False,-0.8834291134532062,-0.825785485667286,0.05764362778592014,,-0.8755384052011408,-0.8259249308083266,0.04961347439281416,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1618542843729773,0.008030153393105977,-0.007890708252065393,0.00013944514104058392,-0.003875631555512349,False
van_der_pol,published,endpoint,x,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,1.3480216814625754,1.4250370561984638,0.07701537473588838,,1.3588818353806025,1.4257089389158475,0.06682710353524501,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1524571717412533,0.010188271200643362,-0.010860153918027082,-0.0006718827173837205,-0.005766018317705401,False
van_der_pol,published,endpoint,y,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,-0.8891149011801793,-0.8376399015203218,0.05147499965985758,,-0.8816379841810025,-0.8372811758548246,0.04435680832617783,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1604757330900843,0.0071181913336797464,-0.0074769169991768525,-0.00035872566549710605,-0.003917821332336979,False
van_der_pol,published,tube,x,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,1.3480192620408915,1.4336439155396807,0.08562465349878923,,1.3588818353806025,1.43431337883538,0.07543154345477743,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1351306042162952,0.0101931100440118,-0.010862573339710968,-0.0006694632956991686,-0.005766018317704957,False
van_der_pol,published,tube,y,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,-0.8896014957439881,-0.8312850911085583,0.05831640463542975,,-0.8816379841810025,-0.8314129600068701,0.05022502417413233,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1611025697716792,0.008091380461297426,-0.007963511562985581,0.00012786889831184478,-0.003917821332336813,False
van_der_pol,common,endpoint,x,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,1.3480216814625767,1.4250370561984627,0.07701537473588593,,1.3588818353806047,1.4257089389158455,0.0668271035352408,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1524571717412895,0.010188271200645138,-0.01086015391802797,-0.0006718827173828323,-0.00576601831770529,False
van_der_pol,common,endpoint,y,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,-0.8891149011801786,-0.8376399015203226,0.05147499965985591,,-0.8816379841810011,-0.8372811758548261,0.04435680832617506,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1604757330901194,0.007118191333680857,-0.007476916999177408,-0.00035872566549655094,-0.003917821332337035,False
van_der_pol,common,tube,x,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,1.3480192620408946,1.4336439155396778,0.08562465349878323,,1.3588818353806047,1.4343133788353783,0.07543154345477365,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1351306042162725,0.010193110044009579,-0.01086257333971008,-0.0006694632957005009,-0.00576601831770529,False
van_der_pol,common,tube,y,8.45,8.46,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,0.01,False,-0.8896014957439858,-0.8312850911085604,0.05831640463542542,,-0.8816379841810011,-0.8314129600068714,0.05022502417412977,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.161102569771652,0.00809138046129565,-0.007963511562984693,0.0001278688983109566,-0.003917821332336868,False
van_der_pol,published,endpoint,x,8.46,8.47,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,0.01,False,1.3390994606136255,1.416632377677276,0.07753291706365051,,1.350036231199357,1.4173065813909813,0.0672703501916243,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.152557060321413,0.010262566872026202,-0.010936770585731503,-0.0006742037137053014,-0.005805487149718402,False
van_der_pol,published,endpoint,y,8.46,8.47,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,0.01,False,-0.8953671279420015,-0.8432557368484579,0.05211139109354357,,-0.8878087613898293,-0.8428917499443773,0.044917011445452015,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1601704881195964,0.007194379648091553,-0.007558366552172124,-0.000363986904080571,-0.003961176728126348,False
van_der_pol,published,tube,x,8.46,8.47,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,0.01,False,1.3390970735352168,1.4252982150820714,0.08620114154685465,,1.350036231199357,1.4259700317173676,0.07593380051801057,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.13521437039634,0.01026734102884408,-0.01093915766414022,-0.0006718166352961408,-0.00580548714971818,False
van_der_pol,published,tube,y,8.46,8.47,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,0.01,False,-0.8958472401959006,-0.8368414669034349,0.0590057732924657,,-0.8878087613898293,-0.8369575922532537,0.050851169136575614,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1603621764130638,0.008154604155890088,-0.008038478806071225,0.00011612534981886302,-0.003961176728126237,False
van_der_pol,common,endpoint,x,8.46,8.47,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,0.01,False,1.3390994606136268,1.4166323776772747,0.07753291706364784,,1.3500362311993592,1.417306581390979,0.06727035019161987,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.1525570603214494,0.010262566872027978,-0.010936770585732392,-0.0006742037137044132,-0.005805487149718402,False
van_der_pol,common,endpoint,y,8.46,8.47,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,0.01,False,-0.8953671279420006,-0.8432557368484587,0.0521113910935419,,-0.8878087613898279,-0.8428917499443788,0.04491701144544913,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.160170488119634,0.007194379648092775,-0.0075583665521726795,-0.00036398690407990486,-0.003961176728126237,False
