plant,batch,parent_group,reason,ready_requests,ready_keys,selected_key,selected_key_ready_requests,unavailable_tasks,projected_packet_requests,projected_packet_keys,parent_selected_requests,other_key_ready_requests,projected_device_submissions_saved,projected_kernel_launches_saved,projected_h2d_copy_operations_saved,projected_d2h_copy_operations_saved,projected_hot_device_allocations_saved,classification
brusselator,32,10690,timeout,31,7,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,13,1,31,7,13,18,6,24,54,26,112,KEY_SPLIT
brusselator,32,10691,timeout,19,7,ae5f337a5fb3972d47ea93869e5ada0723b68676b5fe2afd86066a5bd64d0a09,1,13,19,7,1,18,6,24,54,26,112,KEY_SPLIT
brusselator,32,10692,timeout,23,9,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,7,9,23,9,7,16,8,32,70,34,144,KEY_SPLIT
brusselator,32,10693,timeout,25,11,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,4,7,25,11,4,21,10,40,86,42,176,KEY_SPLIT
brusselator,32,10694,timeout,28,11,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,4,4,28,11,4,24,10,40,86,42,176,KEY_SPLIT
brusselator,32,10695,timeout,28,11,79d643c75228b446a9c9aa7329852962252539bf2e149cefd2437d3023e31894,1,4,28,11,1,27,10,40,86,42,176,KEY_SPLIT
brusselator,32,10696,timeout,30,11,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,2,2,30,11,2,28,10,40,86,42,176,KEY_SPLIT
brusselator,32,10697,timeout,28,10,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,4,4,28,10,4,24,9,36,78,38,160,KEY_SPLIT
brusselator,32,10698,timeout,24,9,8e1d86300a53e53cbfe44199ce63f4ecc383e402e4c56d70381853a4d683d32c,2,8,24,9,2,22,8,32,70,34,144,KEY_SPLIT
brusselator,32,10699,timeout,30,12,e1e43cdd6781c83ace4fb783ce325ec04112786831c4e0b101371350cbf5b0fc,5,2,30,12,5,25,11,44,94,46,192,KEY_SPLIT
brusselator,32,10700,timeout,27,11,ea021d781bc86781e85655c6f52602d7a53e4ea034296d37ddbb5a7e82dba523,1,5,27,11,1,26,10,40,86,42,176,KEY_SPLIT
brusselator,32,10701,timeout,31,11,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,1,1,31,11,1,30,10,40,86,42,176,KEY_SPLIT
brusselator,32,10702,timeout,30,10,e2f8ec6e0cb00a7c660b9d2e518e7759a114af5e6df14eaeafe22da65bfb665e,1,2,30,10,1,29,9,36,78,38,160,KEY_SPLIT
brusselator,32,10703,timeout,31,11,ae5f337a5fb3972d47ea93869e5ada0723b68676b5fe2afd86066a5bd64d0a09,1,1,31,11,1,30,10,40,86,42,176,KEY_SPLIT
brusselator,32,10704,timeout,31,11,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,10,1,31,11,10,21,10,40,86,42,176,KEY_SPLIT
brusselator,32,10705,timeout,22,11,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,3,10,22,11,3,19,10,40,86,42,176,KEY_SPLIT
brusselator,32,10706,timeout,19,10,221f7465be290b6746df63627258a8c2fd82ffe7722458839abb9f4891b72053,1,13,19,10,1,18,9,36,78,38,160,KEY_SPLIT
brusselator,32,10707,timeout,31,9,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,2,1,31,9,2,29,8,32,70,34,144,KEY_SPLIT
brusselator,32,10708,timeout,30,8,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,3,2,30,8,3,27,7,28,62,30,128,KEY_SPLIT
brusselator,32,10709,timeout,29,7,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,9,3,29,7,9,20,6,24,54,26,112,KEY_SPLIT
brusselator,32,10710,timeout,23,6,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,2,9,23,6,2,21,5,20,46,22,96,KEY_SPLIT
brusselator,32,10711,timeout,21,5,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,8,11,21,5,8,13,4,16,38,18,80,KEY_SPLIT
brusselator,32,10712,timeout,24,6,eb36b9818ff3fd96135305904187ac6fdd10df571f71a084f0378c28d0c6d6e8,1,8,24,6,1,23,5,20,46,22,96,KEY_SPLIT
brusselator,32,10713,timeout,31,6,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,3,1,31,6,3,28,5,20,46,22,96,KEY_SPLIT
brusselator,32,10714,timeout,29,5,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,2,3,29,5,2,27,4,16,38,18,80,KEY_SPLIT
brusselator,32,10715,timeout,29,5,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,17,3,29,5,17,12,4,16,38,18,80,KEY_SPLIT
brusselator,32,10716,all_waiting,15,6,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,1,17,15,6,1,14,5,20,46,22,96,KEY_SPLIT
brusselator,32,10717,all_waiting,23,10,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,7,9,23,10,7,16,9,36,78,38,160,KEY_SPLIT
brusselator,32,10718,timeout,25,10,221f7465be290b6746df63627258a8c2fd82ffe7722458839abb9f4891b72053,3,7,25,10,3,22,9,36,78,38,160,KEY_SPLIT
brusselator,32,10719,timeout,32,11,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,2,0,32,11,2,30,10,40,86,42,176,KEY_SPLIT
brusselator,32,10720,timeout,30,10,eb36b9818ff3fd96135305904187ac6fdd10df571f71a084f0378c28d0c6d6e8,1,2,30,10,1,29,9,36,78,38,160,KEY_SPLIT
brusselator,32,10721,timeout,30,9,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,3,2,30,9,3,27,8,32,70,34,144,KEY_SPLIT
brusselator,32,10722,timeout,27,8,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,7,5,27,8,7,20,7,28,62,30,128,KEY_SPLIT
brusselator,32,10723,timeout,24,9,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,2,8,24,9,2,22,8,32,70,34,144,KEY_SPLIT
brusselator,32,10724,timeout,22,8,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,2,10,22,8,2,20,7,28,62,30,128,KEY_SPLIT
brusselator,32,10725,timeout,20,7,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,5,12,20,7,5,15,6,24,54,26,112,KEY_SPLIT
brusselator,32,10726,timeout,26,10,e1e43cdd6781c83ace4fb783ce325ec04112786831c4e0b101371350cbf5b0fc,1,6,26,10,1,25,9,36,78,38,160,KEY_SPLIT
brusselator,32,10727,timeout,25,9,e2f8ec6e0cb00a7c660b9d2e518e7759a114af5e6df14eaeafe22da65bfb665e,2,7,25,9,2,23,8,32,70,34,144,KEY_SPLIT
brusselator,32,10728,timeout,29,10,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,6,3,29,10,6,23,9,36,78,38,160,KEY_SPLIT
brusselator,32,10729,timeout,23,9,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,2,9,23,9,2,21,8,32,70,34,144,KEY_SPLIT
brusselator,32,10730,timeout,21,8,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,2,11,21,8,2,19,7,28,62,30,128,KEY_SPLIT
brusselator,32,10731,timeout,19,7,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,2,13,19,7,2,17,6,24,54,26,112,KEY_SPLIT
brusselator,32,10732,timeout,18,7,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,4,14,18,7,4,14,6,24,54,26,112,KEY_SPLIT
brusselator,32,10733,timeout,14,6,79d643c75228b446a9c9aa7329852962252539bf2e149cefd2437d3023e31894,2,18,14,6,2,12,5,20,46,22,96,KEY_SPLIT
brusselator,32,10734,timeout,12,5,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,3,20,12,5,3,9,4,16,38,18,80,KEY_SPLIT
brusselator,32,10735,timeout,26,11,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,2,6,26,11,2,24,10,40,86,42,176,KEY_SPLIT
brusselator,32,10736,timeout,24,10,221f7465be290b6746df63627258a8c2fd82ffe7722458839abb9f4891b72053,5,8,24,10,5,19,9,36,78,38,160,KEY_SPLIT
brusselator,32,10737,timeout,26,10,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,1,6,26,10,1,25,9,36,78,38,160,KEY_SPLIT
brusselator,32,10738,timeout,25,9,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,2,7,25,9,2,23,8,32,70,34,144,KEY_SPLIT
brusselator,32,10739,timeout,23,8,eb36b9818ff3fd96135305904187ac6fdd10df571f71a084f0378c28d0c6d6e8,1,9,23,8,1,22,7,28,62,30,128,KEY_SPLIT
brusselator,32,10740,timeout,30,8,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,11,2,30,8,11,19,7,28,62,30,128,KEY_SPLIT
brusselator,32,10741,timeout,20,7,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,3,12,20,7,3,17,6,24,54,26,112,KEY_SPLIT
brusselator,32,10742,timeout,25,8,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,3,7,25,8,3,22,7,28,62,30,128,KEY_SPLIT
brusselator,32,10743,timeout,22,7,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,14,10,22,7,14,8,6,24,54,26,112,KEY_SPLIT
brusselator,32,10744,timeout,16,8,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,4,16,16,8,4,12,7,28,62,30,128,KEY_SPLIT
brusselator,32,10745,timeout,12,7,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,1,20,12,7,1,11,6,24,54,26,112,KEY_SPLIT
brusselator,32,10746,timeout,11,6,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,2,21,11,6,2,9,5,20,46,22,96,KEY_SPLIT
brusselator,32,10747,timeout,29,9,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,2,3,29,9,2,27,8,32,70,34,144,KEY_SPLIT
brusselator,32,10748,timeout,27,8,ea021d781bc86781e85655c6f52602d7a53e4ea034296d37ddbb5a7e82dba523,1,5,27,8,1,26,7,28,62,30,128,KEY_SPLIT
brusselator,32,10749,timeout,26,7,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,1,6,26,7,1,25,6,24,54,26,112,KEY_SPLIT
brusselator,32,10750,timeout,30,8,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,8,2,30,8,8,22,7,28,62,30,128,KEY_SPLIT
brusselator,32,10751,timeout,22,7,eb36b9818ff3fd96135305904187ac6fdd10df571f71a084f0378c28d0c6d6e8,1,10,22,7,1,21,6,24,54,26,112,KEY_SPLIT
brusselator,32,10752,timeout,30,10,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,1,2,30,10,1,29,9,36,78,38,160,KEY_SPLIT
brusselator,32,10753,timeout,30,9,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,8,2,30,9,8,22,8,32,70,34,144,KEY_SPLIT
brusselator,32,10754,timeout,22,8,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,7,10,22,8,7,15,7,28,62,30,128,KEY_SPLIT
brusselator,32,10755,timeout,19,8,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,3,13,19,8,3,16,7,28,62,30,128,KEY_SPLIT
brusselator,32,10756,timeout,16,7,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,2,16,16,7,2,14,6,24,54,26,112,KEY_SPLIT
brusselator,32,10757,timeout,14,6,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,6,18,14,6,6,8,5,20,46,22,96,KEY_SPLIT
brusselator,32,10758,timeout,24,9,8e1d86300a53e53cbfe44199ce63f4ecc383e402e4c56d70381853a4d683d32c,1,8,24,9,1,23,8,32,70,34,144,KEY_SPLIT
brusselator,32,10759,timeout,23,8,e1e43cdd6781c83ace4fb783ce325ec04112786831c4e0b101371350cbf5b0fc,2,9,23,8,2,21,7,28,62,30,128,KEY_SPLIT
brusselator,32,10760,timeout,21,7,221f7465be290b6746df63627258a8c2fd82ffe7722458839abb9f4891b72053,1,11,21,7,1,20,6,24,54,26,112,KEY_SPLIT
brusselator,32,10761,timeout,30,10,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,3,2,30,10,3,27,9,36,78,38,160,KEY_SPLIT
brusselator,32,10762,timeout,27,9,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,6,5,27,9,6,21,8,32,70,34,144,KEY_SPLIT
brusselator,32,10763,timeout,21,8,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,2,11,21,8,2,19,7,28,62,30,128,KEY_SPLIT
brusselator,32,10764,timeout,29,9,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,1,3,29,9,1,28,8,32,70,34,144,KEY_SPLIT
brusselator,32,10765,timeout,28,8,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,2,4,28,8,2,26,7,28,62,30,128,KEY_SPLIT
brusselator,32,10766,timeout,26,7,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,15,6,26,7,15,11,6,24,54,26,112,KEY_SPLIT
brusselator,32,10767,timeout,16,8,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,2,16,16,8,2,14,7,28,62,30,128,KEY_SPLIT
brusselator,32,10768,timeout,27,9,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,5,5,27,9,5,22,8,32,70,34,144,KEY_SPLIT
brusselator,32,10769,timeout,26,8,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,1,6,26,8,1,25,7,28,62,30,128,KEY_SPLIT
brusselator,32,10770,timeout,27,7,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,2,5,27,7,2,25,6,24,54,26,112,KEY_SPLIT
brusselator,32,10771,timeout,25,6,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,9,7,25,6,9,16,5,20,46,22,96,KEY_SPLIT
brusselator,32,10772,timeout,22,5,eb36b9818ff3fd96135305904187ac6fdd10df571f71a084f0378c28d0c6d6e8,2,10,22,5,2,20,4,16,38,18,80,KEY_SPLIT
brusselator,32,10773,timeout,25,5,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,6,7,25,5,6,19,4,16,38,18,80,KEY_SPLIT
brusselator,32,10774,timeout,19,4,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,7,13,19,4,7,12,3,12,30,14,64,KEY_SPLIT
brusselator,32,10775,timeout,17,4,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,12,15,17,4,12,5,3,12,30,14,64,KEY_SPLIT
brusselator,32,10776,timeout,17,8,ea021d781bc86781e85655c6f52602d7a53e4ea034296d37ddbb5a7e82dba523,1,15,17,8,1,16,7,28,62,30,128,KEY_SPLIT
brusselator,32,10777,timeout,30,8,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,2,2,30,8,2,28,7,28,62,30,128,KEY_SPLIT
brusselator,32,10778,timeout,28,7,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,2,4,28,7,2,26,6,24,54,26,112,KEY_SPLIT
brusselator,32,10779,timeout,31,8,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,14,1,31,8,14,17,7,28,62,30,128,KEY_SPLIT
brusselator,32,10780,timeout,17,7,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,2,15,17,7,2,15,6,24,54,26,112,KEY_SPLIT
brusselator,32,10781,timeout,29,6,e2f8ec6e0cb00a7c660b9d2e518e7759a114af5e6df14eaeafe22da65bfb665e,2,3,29,6,2,27,5,20,46,22,96,KEY_SPLIT
brusselator,32,10782,timeout,27,5,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,9,5,27,5,9,18,4,16,38,18,80,KEY_SPLIT
brusselator,32,10783,timeout,22,6,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,1,10,22,6,1,21,5,20,46,22,96,KEY_SPLIT
brusselator,32,10784,timeout,25,5,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,10,7,25,5,10,15,4,16,38,18,80,KEY_SPLIT
brusselator,32,10785,timeout,21,7,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,10,11,21,7,10,11,6,24,54,26,112,KEY_SPLIT
brusselator,32,10786,timeout,18,7,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,4,14,18,7,4,14,6,24,54,26,112,KEY_SPLIT
brusselator,32,10787,timeout,14,6,221f7465be290b6746df63627258a8c2fd82ffe7722458839abb9f4891b72053,2,18,14,6,2,12,5,20,46,22,96,KEY_SPLIT
brusselator,32,10788,timeout,29,7,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,2,3,29,7,2,27,6,24,54,26,112,KEY_SPLIT
brusselator,32,10789,timeout,27,6,79d643c75228b446a9c9aa7329852962252539bf2e149cefd2437d3023e31894,1,5,27,6,1,26,5,20,46,22,96,KEY_SPLIT
brusselator,32,10790,timeout,30,6,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,4,2,30,6,4,26,5,20,46,22,96,KEY_SPLIT
brusselator,32,10791,timeout,26,5,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,8,6,26,5,8,18,4,16,38,18,80,KEY_SPLIT
brusselator,32,10792,timeout,20,5,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,8,12,20,5,8,12,4,16,38,18,80,KEY_SPLIT
brusselator,32,10793,timeout,23,8,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,9,9,23,8,9,14,7,28,62,30,128,KEY_SPLIT
brusselator,32,10794,timeout,14,7,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,1,18,14,7,1,13,6,24,54,26,112,KEY_SPLIT
brusselator,32,10795,timeout,28,9,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,6,4,28,9,6,22,8,32,70,34,144,KEY_SPLIT
brusselator,32,10796,timeout,22,8,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,2,10,22,8,2,20,7,28,62,30,128,KEY_SPLIT
brusselator,32,10797,timeout,20,7,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,1,12,20,7,1,19,6,24,54,26,112,KEY_SPLIT
brusselator,32,10798,timeout,30,9,5771d8af1868197d03563d9c417fcfe297a7ea5cf9468f929151802411e7a96f,2,2,30,9,2,28,8,32,70,34,144,KEY_SPLIT
brusselator,32,10799,timeout,28,8,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,1,4,28,8,1,27,7,28,62,30,128,KEY_SPLIT
brusselator,32,10800,timeout,30,8,8e1d86300a53e53cbfe44199ce63f4ecc383e402e4c56d70381853a4d683d32c,1,2,30,8,1,29,7,28,62,30,128,KEY_SPLIT
brusselator,32,10801,timeout,29,7,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,11,3,29,7,11,18,6,24,54,26,112,KEY_SPLIT
brusselator,32,10802,timeout,19,7,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,1,13,19,7,1,18,6,24,54,26,112,KEY_SPLIT
brusselator,32,10803,timeout,18,6,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,8,14,18,6,8,10,5,20,46,22,96,KEY_SPLIT
brusselator,32,10804,timeout,10,5,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,3,22,10,5,3,7,4,16,38,18,80,KEY_SPLIT
brusselator,32,10805,timeout,28,8,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,11,4,28,8,11,17,7,28,62,30,128,KEY_SPLIT
brusselator,32,10806,timeout,17,7,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,1,15,17,7,1,16,6,24,54,26,112,KEY_SPLIT
brusselator,32,10807,timeout,30,9,eb36b9818ff3fd96135305904187ac6fdd10df571f71a084f0378c28d0c6d6e8,2,2,30,9,2,28,8,32,70,34,144,KEY_SPLIT
brusselator,32,10808,timeout,28,8,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,1,4,28,8,1,27,7,28,62,30,128,KEY_SPLIT
brusselator,32,10809,timeout,27,7,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,4,5,27,7,4,23,6,24,54,26,112,KEY_SPLIT
brusselator,32,10810,timeout,27,6,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,1,5,27,6,1,26,5,20,46,22,96,KEY_SPLIT
brusselator,32,10811,timeout,27,6,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,9,5,27,6,9,18,5,20,46,22,96,KEY_SPLIT
brusselator,32,10812,timeout,22,7,e1e43cdd6781c83ace4fb783ce325ec04112786831c4e0b101371350cbf5b0fc,1,10,22,7,1,21,6,24,54,26,112,KEY_SPLIT
brusselator,32,10813,timeout,21,6,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,8,11,21,6,8,13,5,20,46,22,96,KEY_SPLIT
brusselator,32,10814,timeout,14,6,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,5,18,14,6,5,9,5,20,46,22,96,KEY_SPLIT
brusselator,32,10815,timeout,13,5,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,4,19,13,5,4,9,4,16,38,18,80,KEY_SPLIT
brusselator,32,10816,timeout,31,9,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,5,1,31,9,5,26,8,32,70,34,144,KEY_SPLIT
brusselator,32,10817,timeout,26,8,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,4,6,26,8,4,22,7,28,62,30,128,KEY_SPLIT
brusselator,32,10818,timeout,22,7,faa8ff0e857fd74048e2b126c75f135a880096f43efaacdac65e8bf18d7d7b45,2,10,22,7,2,20,6,24,54,26,112,KEY_SPLIT
brusselator,32,10819,timeout,20,6,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,9,12,20,6,9,11,5,20,46,22,96,KEY_SPLIT
brusselator,32,10820,timeout,22,7,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,1,10,22,7,1,21,6,24,54,26,112,KEY_SPLIT
brusselator,32,10821,timeout,21,6,931d7f1a045ed3f8b63a1ab815603ea0330378671c108159a79204d7f44a1b8a,6,11,21,6,6,15,5,20,46,22,96,KEY_SPLIT
brusselator,32,10822,timeout,25,6,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,1,7,25,6,1,24,5,20,46,22,96,KEY_SPLIT
brusselator,32,10823,timeout,24,5,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,1,8,24,5,1,23,4,16,38,18,80,KEY_SPLIT
brusselator,32,10824,timeout,23,4,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,7,9,23,4,7,16,3,12,30,14,64,KEY_SPLIT
brusselator,32,10825,timeout,24,6,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,3,8,24,6,3,21,5,20,46,22,96,KEY_SPLIT
brusselator,32,10826,timeout,21,5,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,4,11,21,5,4,17,4,16,38,18,80,KEY_SPLIT
brusselator,32,10827,timeout,17,4,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,9,15,17,4,9,8,3,12,30,14,64,KEY_SPLIT
brusselator,32,10828,timeout,22,7,79d643c75228b446a9c9aa7329852962252539bf2e149cefd2437d3023e31894,1,10,22,7,1,21,6,24,54,26,112,KEY_SPLIT
brusselator,32,10829,timeout,21,6,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,6,11,21,6,6,15,5,20,46,22,96,KEY_SPLIT
brusselator,32,10830,timeout,15,5,2c5137c536382bb0350af9a6f8ece599b8c5ec27d930dc7cf3219f431c83954c,3,17,15,5,3,12,4,16,38,18,80,KEY_SPLIT
brusselator,32,10831,timeout,20,7,1c00a6a30aa66dffa62835a6d53b46125a99abdffcc94e1a9c73833191fb587e,7,12,20,7,7,13,6,24,54,26,112,KEY_SPLIT
brusselator,32,10832,timeout,23,7,8e1d86300a53e53cbfe44199ce63f4ecc383e402e4c56d70381853a4d683d32c,1,9,23,7,1,22,6,24,54,26,112,KEY_SPLIT
brusselator,32,10833,timeout,22,6,58277a6c53e8c5883a80a8f45f2d0ecb4522e137d9a080b077bc2b0bd4b50ff4,9,10,22,6,9,13,5,20,46,22,96,KEY_SPLIT
brusselator,32,10834,timeout,13,5,09003ef302e1908910b1bd154e421bff0c286cf3b617f334d34455c3593a7523,1,19,13,5,1,12,4,16,38,18,80,KEY_SPLIT
brusselator,32,10835,timeout,30,5,b01983c3d4c1db92aa07885c6e6cc89bac61ab5f778e1e913aaf8bb0a7da2725,12,2,30,5,12,18,4,16,38,18,80,KEY_SPLIT
brusselator,32,10836,timeout,19,5,3565f73bfae685639dd067ff5919256639e7fcd30b1c568b544e14ebb44f5908,5,13,19,5,5,14,4,16,38,18,80,KEY_SPLIT
brusselator,32,10837,timeout,14,4,b7fdafbe7906446561c82c60343f47529cea21705fb884468e4303a50dbad675,2,18,14,4,2,12,3,12,30,14,64,KEY_SPLIT
brusselator,32,10838,timeout,12,3,c9afbb472771b564d95535d1c870d030315a1ca767eb7fa416a2e014e73f8d17,2,20,12,3,2,10,2,8,22,10,48,KEY_SPLIT
