case,plant,task,step,time,exact_time,view,variable,cpu_lo_hex,cpu_hi_hex,gpu_lo_hex,gpu_hi_hex,cpu_width,gpu_width,lo_abs_diff,hi_abs_diff,max_abs_diff,center_abs_diff,near_zero,gpu_cpu_width_ratio,warning
prefix-b32,van_der_pol,13,7,0.07,40352252661239645/576460752303423488,tube,y,0x1.14532e0463618p+1,0x1.1e0d61c1775c8p+1,0x1.14532e0463618p+1,0x1.1e0d61c1775c8p+1,0.07599493725134465,0.07599493725134465,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,8,0.08,5764607523034235/72057594037927936,endpoint,x,0x1.64c5e5ff40a3dp+0,0x1.6ec03fb96c80fp+0,0x1.64c5e5ff40a3dp+0,0x1.6ec03fb96c80fp+0,0.038976295425403595,0.038976295425403595,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,8,0.08,5764607523034235/72057594037927936,endpoint,y,0x1.0fc4cddeb8f66p+1,0x1.155a5ecdd190ep+1,0x1.0fc4cddeb8f66p+1,0x1.155a5ecdd190ep+1,0.04362689661612151,0.04362689661612151,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,8,0.08,5764607523034235/72057594037927936,tube,x,0x1.5f303a69c859cp+0,0x1.6ecca7ce02428p+0,0x1.5f303a69c859cp+0,0x1.6ecca7ce02428p+0,0.060980641335762975,0.060980641335762975,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,8,0.08,5764607523034235/72057594037927936,tube,y,0x1.0fb682b4e0c5cp+1,0x1.19e11b5c7ecc1p+1,0x1.0fb682b4e0c5dp+1,0x1.19e11b5c7ecc0p+1,0.07942493614614188,0.07942493614614099,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,False,0.9999999999999888,False
prefix-b32,van_der_pol,13,9,0.09,51881467707308115/576460752303423488,endpoint,x,0x1.6a35ca3e96e7bp+0,0x1.743457034ec31p+0,0x1.6a35ca3e96e7bp+0,0x1.743457034ec31p+0,0.03904037287416662,0.03904037287416662,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,9,0.09,51881467707308115/576460752303423488,endpoint,y,0x1.0b050868132bfp+1,0x1.10dd33a9b539ep+1,0x1.0b050868132bfp+1,0x1.10dd33a9b539ep+1,0.045659453437209674,0.045659453437209674,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,9,0.09,51881467707308115/576460752303423488,tube,x,0x1.64b6fe2cb5f1ap+0,0x1.7441255188875p+0,0x1.64b6fe2cb5f1ap+0,0x1.7441255188875p+0,0.060701796045200096,0.060701796045200096,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,9,0.09,51881467707308115/576460752303423488,tube,y,0x1.0af51c89a8992p+1,0x1.158b984521efbp+1,0x1.0af51c89a8992p+1,0x1.158b984521efbp+1,0.08271738676073825,0.08271738676073825,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,10,0.1,28823037615171175/288230376151711744,endpoint,x,0x1.6f8e97a3226ccp+0,0x1.798f7e7fee9fbp+0,0x1.6f8e97a3226ccp+0,0x1.798f7e7fee9fbp+0,0.03907626047675783,0.03907626047675783,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,10,0.1,28823037615171175/288230376151711744,endpoint,y,0x1.0622b2037cce1p+1,0x1.0c3a92e0e30a6p+1,0x1.0622b2037cce1p+1,0x1.0c3a92e0e30a6p+1,0.047603710274844335,0.047603710274844335,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,10,0.1,28823037615171175/288230376151711744,tube,x,0x1.6a276e1427c8dp+0,0x1.799cad9f76ac3p+0,0x1.6a276e1427c8dp+0,0x1.799cad9f76ac3p+0,0.0603828158481412,0.0603828158481412,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,10,0.1,28823037615171175/288230376151711744,tube,y,0x1.061119b836985p+1,0x1.110ea74264233p+1,0x1.061119b836985p+1,0x1.110ea74264233p+1,0.0858628201195506,0.0858628201195506,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,11,0.11,63410682753376585/576460752303423488,endpoint,x,0x1.74cf993082a0dp+0,0x1.7ed1052072e58p+0,0x1.74cf993082a0dp+0,0x1.7ed1052072e58p+0,0.039084192351100056,0.039084192351100056,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,11,0.11,63410682753376585/576460752303423488,endpoint,y,0x1.011ffcfe1e990p+1,0x1.077482cc3a375p+1,0x1.011ffcfe1e990p+1,0x1.077482cc3a375p+1,0.04945442737447303,0.04945442737447303,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,11,0.11,63410682753376585/576460752303423488,tube,x,0x1.6f80cad655c9ep+0,0x1.7ede8f64fcd71p+0,0x1.6f80cad655c9ep+0,0x1.7ede8f64fcd71p+0,0.06002453310707234,0.06002453310707234,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,11,0.11,63410682753376585/576460752303423488,tube,y,0x1.010caee1e3cf7p+1,0x1.0c6c34040f99ep+1,0x1.010caee1e3cf7p+1,0x1.0c6c34040f99ep+1,0.08885254066952397,0.08885254066952397,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,12,0.12,17293822569102705/144115188075855872,endpoint,x,0x1.79f8243fd9d03p+0,0x1.83f8458df909fp+0,0x1.79f8243fd9d03p+0,0x1.83f8458df909fp+0,0.0390644851424673,0.0390644851424673,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,12,0.12,17293822569102705/144115188075855872,endpoint,y,0x1.f7fe5df78e675p+0,0x1.028d216a82e39p+1,0x1.f7fe5df78e675p+0,0x1.028d216a82e39p+1,0.0512068787278388,0.0512068787278388,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,12,0.12,17293822569102705/144115188075855872,tube,x,0x1.74c25f0204b3ep+0,0x1.8406250ed8fadp+0,0x1.74c25f0204b3ep+0,0x1.8406250ed8fadp+0,0.05962789357388565,0.05962789357388565,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,12,0.12,17293822569102705/144115188075855872,tube,y,0x1.f7d44829117ebp+0,0x1.07a644a0845d0p+1,0x1.f7d44829117ebp+0,0x1.07a644a0845d0p+1,0.09167868456937112,0.09167868456937112,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,13,0.13,74939897799445055/576460752303423488,endpoint,x,0x1.7f0798eab22fbp+0,0x1.8904a68bb8b0ap+0,0x1.7f0798eab22fbp+0,0x1.8904a68bb8b0ap+0,0.039017535984843255,0.039017535984843255,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,13,0.13,74939897799445055/576460752303423488,endpoint,y,0x1.ed853bc670290p+0,0x1.fb0d4311de372p+0,0x1.ed853bc670290p+0,0x1.fb0d4311de372p+0,0.0528568801074063,0.0528568801074063,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,13,0.13,74939897799445055/576460752303423488,tube,x,0x1.79eb7f77e8f33p+0,0x1.8912d52bd730ep+0,0x1.79eb7f77e8f33p+0,0x1.8912d52bd730ep+0,0.05919395106160752,0.05919395106160752,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,13,0.13,74939897799445055/576460752303423488,tube,y,0x1.ed57a36048200p+0,0x1.02bef6e2f4c6fp+1,0x1.ed57a36048200p+0,0x1.02bef6e2f4c6ep+1,0.09433426839080239,0.09433426839080195,0.0,4.440892098500626e-16,4.440892098500626e-16,2.220446049250313e-16,False,0.9999999999999953,False
prefix-b32,van_der_pol,13,14,0.14,40352252661239645/288230376151711744,endpoint,x,0x1.83fd6267b2926p+0,0x1.8df59b488b6d7p+0,0x1.83fd6267b2926p+0,0x1.8df59b488b6d7p+0,0.03894381989890072,0.03894381989890072,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,14,0.14,40352252661239645/288230376151711744,endpoint,y,0x1.e2d95973e79e4p+0,0x1.f0c68f9ad5ddbp+0,0x1.e2d95973e79e4p+0,0x1.f0c68f9ad5ddbp+0,0.054400810722879944,0.054400810722879944,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,14,0.14,40352252661239645/288230376151711744,tube,x,0x1.7efb8bd67988bp+0,0x1.8e0412bea157dp+0,0x1.7efb8bd67988bp+0,0x1.8e0412bea157dp+0,0.05872386138781538,0.05872386138781538,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,14,0.14,40352252661239645/288230376151711744,tube,y,0x1.e2a83a6d2a9b4p+0,0x1.fb70faf24246bp+0,0x1.e2a83a6d2a9b4p+0,0x1.fb70faf24246bp+0,0.09681323289229993,0.09681323289229993,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,15,0.15,86469112845513525/576460752303423488,endpoint,x,0x1.88d8f758a80a5p+0,0x1.92caa39f8cd76p+0,0x1.88d8f758a80a5p+0,0x1.92caa39f8cd76p+0,0.03884388666920224,0.03884388666920224,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,15,0.15,86469112845513525/576460752303423488,endpoint,y,0x1.d7ff90eb911ddp+0,0x1.e64acf589f8a3p+0,0x1.d7ff90eb911ddp+0,0x1.e64acf589f8a3p+0,0.055835630059321684,0.055835630059321684,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,15,0.15,86469112845513525/576460752303423488,tube,x,0x1.83f1eed790a75p+0,0x1.92d95d7e918bfp+0,0x1.83f1eed790a75p+0,0x1.92d95d7e918bfp+0,0.05821887566789252,0.05821887566789252,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,15,0.15,86469112845513525/576460752303423488,tube,y,0x1.d7caebcbc32e2p+0,0x1.f12a3a5f82868p+0,0x1.d7caebcbc32e2p+0,0x1.f12a3a5f82869p+0,0.09911051852336206,0.09911051852336228,0.0,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,False,1.0000000000000022,False
prefix-b32,van_der_pol,13,16,0.16,5764607523034235/36028797018963968,endpoint,x,0x1.8d99da097f458p+0,0x1.97834c47c2b1bp+0,0x1.8d99da097f458p+0,0x1.97834c47c2b1bp+0,0.038718357277887305,0.038718357277887305,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,16,0.16,5764607523034235/36028797018963968,endpoint,y,0x1.ccfcc99c58610p+0,0x1.db9ec09e8d0d8p+0,0x1.ccfcc99c58610p+0,0x1.db9ec09e8d0d8p+0,0.057158887899889876,0.057158887899889876,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,16,0.16,5764607523034235/36028797018963968,tube,x,0x1.88ce1e9f4c95cp+0,0x1.9792420776e34p+0,0x1.88ce1e9f4c95cp+0,0x1.9792420776e34p+0,0.05768033307167819,0.05768033307167819,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,16,0.16,5764607523034235/36028797018963968,tube,y,0x1.ccc4a4605131fp+0,0x1.e6ae52749b486p+0,0x1.ccc4a4605131fp+0,0x1.e6ae52749b486p+0,0.10122192378374861,0.10122192378374861,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,17,0.17,97998327891581995/576460752303423488,endpoint,x,0x1.923f98a080a67p+0,0x1.9c1f2ef27ec5cp+0,0x1.923f98a080a67p+0,0x1.9c1f2ef27ec5cp+0,0.03856791974805884,0.03856791974805884,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,17,0.17,97998327891581995/576460752303423488,endpoint,y,0x1.c1d5f2258c9cap+0,0x1.d0c732ff6a6e6p+0,0x1.c1d5f2258c9cap+0,0x1.d0c732ff6a6e6p+0,0.05836873358732131,0.05836873358732131,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,17,0.17,97998327891581995/576460752303423488,tube,x,0x1.8d8f9cfc5b30ep+0,0x1.9c2e59f7fe344p+0,0x1.8d8f9cfc5b30ep+0,0x1.9c2e59f7fe344p+0,0.05710965293384396,0.05710965293384396,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,17,0.17,97998327891581995/576460752303423488,tube,y,0x1.c19a57b06e72fp+0,0x1.dc0201ae1662fp+0,0x1.c19a57b06e72fp+0,0x1.dc0201ae1662fp+0,0.10314428751729565,0.10314428751729565,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,18,0.18,51881467707308115/288230376151711744,endpoint,x,0x1.96c9cd3ea844dp+0,0x1.a09df2591216bp+0,0x1.96c9cd3ea844dp+0,0x1.a09df2591216bp+0,0.038393324802945994,0.038393324802945994,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,18,0.18,51881467707308115/288230376151711744,endpoint,y,0x1.b68ffa1114390p+0,0x1.c5c900fc86bb1p+0,0x1.b68ffa1114390p+0,0x1.c5c900fc86bb1p+0,0.05946391342377688,0.05946391342377688,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,18,0.18,51881467707308115/288230376151711744,tube,x,0x1.9235f7986055ep+0,0x1.a0ad4bff57c2ep+0,0x1.9235f7986055ep+0,0x1.a0ad4bff57c2ep+0,0.05650832666235672,0.05650832666235672,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,18,0.18,51881467707308115/288230376151711744,tube,y,0x1.b650fa064a12ap+0,0x1.d12a17d4208f4p+0,0x1.b650fa064a12ap+0,0x1.d12a17d4208f4p+0,0.10487543368661756,0.10487543368661756,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,19,0.19,109527542937650465/576460752303423488,endpoint,x,0x1.9b381e1254262p+0,0x1.a4ff4a3946cf1p+0,0x1.9b381e1254262p+0,0x1.a4ff4a3946cf1p+0,0.03819538069606998,0.03819538069606998,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,19,0.19,109527542937650465/576460752303423488,endpoint,y,0x1.ab2fcc19c0482p+0,0x1.baa909a71c7c5p+0,0x1.ab2fcc19c0482p+0,0x1.baa909a71c7c5p+0,0.060443732272873474,0.060443732272873474,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,19,0.19,109527542937650465/576460752303423488,tube,x,0x1.96c0c81a8f4c3p+0,0x1.a50ecbd98b215p+0,0x1.96c0c81a8f4c3p+0,0x1.a50ecbd98b215p+0,0.05587790882767196,0.05587790882767196,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,19,0.19,109527542937650465/576460752303423488,tube,y,0x1.aaed7a7516477p+0,0x1.c62b6fbf41f90p+0,0x1.aaed7a7516477p+0,0x1.c62b6fbf41f90p+0,0.1064141565399892,0.1064141565399892,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,20,0.2,28823037615171175/144115188075855872,endpoint,x,0x1.9f8a3d58a6181p+0,0x1.a942f744312e8p+0,0x1.9f8a3d58a6181p+0,0x1.a942f744312e8p+0,0.037974948888484183,0.037974948888484183,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,20,0.2,28823037615171175/144115188075855872,endpoint,y,0x1.9fba47bd65c63p+0,0x1.af6c2b3db7b0fp+0,0x1.9fba47bd65c63p+0,0x1.af6c2b3db7b0fp+0,0.06130811579525197,0.06130811579525197,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,20,0.2,28823037615171175/144115188075855872,tube,x,0x1.9b2fb438a17b7p+0,0x1.a9529a3e184afp+0,0x1.9b2fb438a17b7p+0,0x1.a9529a3e184afp+0,0.05522000916863412,0.05522000916863412,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,13,20,0.2,28823037615171175/144115188075855872,tube,y,0x1.9f74bd11c10c0p+0,0x1.bb0ae922cd1e4p+0,0x1.9f74bd11c10c0p+0,0x1.bb0ae922cd1e4p+0,0.10776019493284483,0.10776019493284483,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,1,0.01,5764607523034235/576460752303423488,endpoint,x,0x1.62d5fd6b35f35p+0,0x1.6c7ef8c751d9cp+0,0x1.62d5fd6b35f35p+0,0x1.6c7ef8c751d9cp+0,0.037734708774132875,0.037734708774132875,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,1,0.01,5764607523034235/576460752303423488,endpoint,y,0x1.2b32158276a8ep+1,0x1.2ebaf45b5799cp+1,0x1.2b32158276a8ep+1,0x1.2ebaf45b5799cp+1,0.027614456079283478,0.027614456079283478,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,1,0.01,5764607523034235/576460752303423488,tube,x,0x1.5cb84e0f7fdf7p+0,0x1.6c8bc6495f775p+0,0x1.5cb84e0f7fdf7p+0,0x1.6c8bc6495f775p+0,0.06182052052426412,0.06182052052426412,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,1,0.01,5764607523034235/576460752303423488,tube,y,0x1.2b295f97a21b7p+1,0x1.33669da3b8a12p+1,0x1.2b295f97a21b7p+1,0x1.33669da3b8a12p+1,0.06436896887048027,0.06436896887048027,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,2,0.02,5764607523034235/288230376151711744,endpoint,x,0x1.68c61ebadbbc6p+0,0x1.72802f575c329p+0,0x1.68c61ebadbbc6p+0,0x1.72802f575c329p+0,0.037995374878357024,0.037995374878357024,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,2,0.02,5764607523034235/288230376151711744,endpoint,y,0x1.2635bbe6132bap+1,0x1.2a13cb61c4b42p+1,0x1.2635bbe6132bbp+1,0x1.2a13cb61c4b41p+1,0.030214248082362616,0.030214248082361728,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,False,0.9999999999999706,False
prefix-b32,van_der_pol,29,2,0.02,5764607523034235/288230376151711744,tube,x,0x1.62c0270da5305p+0,0x1.728d7b14c27c1p+0,0x1.62c0270da5305p+0,0x1.728d7b14c27c1p+0,0.0617268102044326,0.0617268102044326,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,2,0.02,5764607523034235/288230376151711744,tube,y,0x1.262b79d5c8e92p+1,0x1.2eefced88aaddp+1,0x1.262b79d5c8e92p+1,0x1.2eefced88aaddp+1,0.0684915793858969,0.0684915793858969,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,3,0.03,17293822569102705/576460752303423488,endpoint,x,0x1.6e9e257dd24b4p+0,0x1.78674078f09c1p+0,0x1.6e9e257dd24b4p+0,0x1.78674078f09c1p+0,0.03822487479039016,0.03822487479039016,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,3,0.03,17293822569102705/576460752303423488,endpoint,y,0x1.210df4378213bp+1,0x1.253ed96c20bc9p+1,0x1.210df4378213bp+1,0x1.253ed96c20bc9p+1,0.032742167180294324,0.032742167180294324,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,3,0.03,17293822569102705/576460752303423488,tube,x,0x1.68b0d564a93c5p+0,0x1.787504a0171ffp+0,0x1.68b0d564a93c5p+0,0x1.787504a0171ffp+0,0.06158728791150603,0.06158728791150603,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,3,0.03,17293822569102705/576460752303423488,tube,y,0x1.21020fc00286dp+1,0x1.2a491ae637570p+1,0x1.21020fc00286dp+1,0x1.2a491ae637570p+1,0.07248057714025569,0.07248057714025569,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,4,0.04,5764607523034235/144115188075855872,endpoint,x,0x1.745d33f45a38dp+0,0x1.7e334cfac4ab5p+0,0x1.745d33f45a38dp+0,0x1.7e334cfac4ab5p+0,0.03842312246929147,0.03842312246929147,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,4,0.04,5764607523034235/144115188075855872,endpoint,y,0x1.1bbd35c51ad11p+1,0x1.203e52b2854e4p+1,0x1.1bbd35c51ad11p+1,0x1.203e52b2854e4p+1,0.0351902159936599,0.0351902159936599,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,4,0.04,5764607523034235/144115188075855872,tube,x,0x1.6e89701bc619ap+0,0x1.7e4183579f4e5p+0,0x1.6e89701bc619ap+0,0x1.7e4183579f4e5p+0,0.06140251361030624,0.06140251361030624,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,4,0.04,5764607523034235/144115188075855872,tube,y,0x1.1baf9afdf804cp+1,0x1.25749052e7df2p+1,0x1.1baf9afdf804dp+1,0x1.25749052e7df1p+1,0.07632319114027819,0.0763231911402773,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,False,0.9999999999999883,False
prefix-b32,van_der_pol,29,5,0.05,28823037615171175/576460752303423488,endpoint,x,0x1.7a0277cd960dap+0,0x1.83e382ccab98dp+0,0x1.7a0277cd960dap+0,0x1.83e382ccab98dp+0,0.03859013297691827,0.03859013297691827,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,5,0.05,28823037615171175/576460752303423488,endpoint,y,0x1.164615d7973b5p+1,0x1.1b148d736c9f7p+1,0x1.164615d7973b5p+1,0x1.1b148d736c9f7p+1,0.03755087956486225,0.03755087956486225,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,5,0.05,28823037615171175/576460752303423488,tube,x,0x1.744918f3cf174p+0,0x1.83f224d1820c0p+0,0x1.744918f3cf174p+0,0x1.83f224d1820c0p+0,0.06117319262098686,0.06117319262098686,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,5,0.05,28823037615171175/576460752303423488,tube,y,0x1.1636b3642e71ap+1,0x1.207462d1b421bp+1,0x1.1636b3642e71ap+1,0x1.207462d1b421bp+1,0.0800074848915533,0.0800074848915533,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,6,0.06,17293822569102705/288230376151711744,endpoint,x,0x1.7f8d2ac30ee4dp+0,0x1.89771d99b917cp+0,0x1.7f8d2ac30ee4dp+0,0x1.89771d99b917cp+0,0.03872602215615095,0.03872602215615095,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,6,0.06,17293822569102705/288230376151711744,endpoint,y,0x1.10ab43eb327bcp+1,0x1.15c3fe9b87d07p+1,0x1.10ab43eb327bcp+1,0x1.15c3fe9b87d07p+1,0.03981717691445885,0.03981717691445885,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,6,0.06,17293822569102705/288230376151711744,tube,x,0x1.79eefd13c908ap+0,0x1.8986246894816p+0,0x1.79eefd13c908ap+0,0x1.8986246894816p+0,0.06090017147241422,0.06090017147241422,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,6,0.06,17293822569102705/288230376151711744,tube,y,0x1.109a0b2599485p+1,0x1.1b4ae82aee07bp+1,0x1.109a0b2599485p+1,0x1.1b4ae82aee07bp+1,0.08352244148545207,0.08352244148545207,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,7,0.07,40352252661239645/576460752303423488,endpoint,x,0x1.84fc93230f340p+0,0x1.8eed674db5df2p+0,0x1.84fc93230f340p+0,0x1.8eed674db5df2p+0,0.038831005490163495,0.038831005490163495,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,7,0.07,40352252661239645/576460752303423488,endpoint,y,0x1.0aef85b6da821p+1,0x1.104f36321e708p+1,0x1.0aef85b6da821p+1,0x1.104f36321e708p+1,0.04198270815674077,0.04198270815674077,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,7,0.07,40352252661239645/576460752303423488,tube,x,0x1.7f7a55a57da15p+0,0x1.8efccbc259806p+0,0x1.7f7a55a57da15p+0,0x1.8efccbc259806p+0,0.060584432645438335,0.060584432645438335,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,7,0.07,40352252661239645/576460752303423488,tube,y,0x1.0adc6ad2d88d8p+1,0x1.15fa94df3cc13p+1,0x1.0adc6ad2d88d8p+1,0x1.15fa94df3cc13p+1,0.08685803990411278,0.08685803990411278,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,8,0.08,5764607523034235/72057594037927936,endpoint,x,0x1.8a50044a01c84p+0,0x1.9445b884ad7f0p+0,0x1.8a50044a01c84p+0,0x1.9445b884ad7f0p+0,0.038905395816722255,0.038905395816722255,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,8,0.08,5764607523034235/72057594037927936,endpoint,y,0x1.0515b31a92666p+1,0x1.0ab8dba51c7d4p+1,0x1.0515b31a92666p+1,0x1.0ab8dba51c7d4p+1,0.044041698118397754,0.044041698118397754,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,8,0.08,5764607523034235/72057594037927936,tube,x,0x1.84ea686203340p+0,0x1.9455733efe9e3p+0,0x1.84ea686203340p+0,0x1.9455733efe9e3p+0,0.06022708792753728,0.06022708792753728,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,8,0.08,5764607523034235/72057594037927936,tube,y,0x1.0500ad3fe5932p+1,0x1.1085f8a083c71p+1,0x1.0500ad3fe5932p+1,0x1.1085f8a083c71p+1,0.09000532357859425,0.09000532357859425,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,9,0.09,51881467707308115/576460752303423488,endpoint,x,0x1.8f86df0580d05p+0,0x1.997f78e87b3d7p+0,0x1.8f86df0580d05p+0,0x1.997f78e87b3d7p+0,0.038949602045637466,0.038949602045637466,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,9,0.09,51881467707308115/576460752303423488,endpoint,y,0x1.fe4163f789b6ep+0,0x1.0503a9f9c6e6dp+1,0x1.fe4163f789b6ep+0,0x1.0503a9f9c6e6dp+1,0.04598903563245482,0.04598903563245482,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,9,0.09,51881467707308115/576460752303423488,tube,x,0x1.8a3e8808ae95dp+0,0x1.998f82573b47bp+0,0x1.8a3e8808ae95dp+0,0x1.998f82573b47bp+0,0.05982937257494525,0.05982937257494525,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,9,0.09,51881467707308115/576460752303423488,tube,y,0x1.fe137631abbb6p+0,0x1.0aefbae351ed7p+1,0x1.fe137631abbb6p+0,0x1.0aefbae351ed7p+1,0.09295651804870708,0.09295651804870708,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,van_der_pol,29,10,0.1,28823037615171175/288230376151711744,endpoint,x,0x1.94a091e9807d9p+0,0x1.9e9a1f7249dd0p+0,0x1.94a091e9807d9p+0,0x1.9e9a1f7249dd0p+0,0.038964124579590864,0.038964124579590864,0.0,0.0,0.0,0.0,False,1.0,False
