plant,step,exact_time,view,coordinate,reference,reference_data_origin,observer,gpu_lo_hex,gpu_hi_hex,reference_lo_hex,reference_hi_hex,gpu_width,reference_width,width_ratio,lower_abs_diff,upper_abs_diff,center_abs_diff,near_zero_reference,width_ratio_over_1p10
brusselator,25,144115188075855875/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.281ac23900e9ep+1,0x1.43bb3a18c25b0p+1,0x1.29cd8ceffabc0p+1,0x1.41d6b642cfa91p+1,0.21583460259979237,0.18777958435553233,1.1494039852124824,0.013268794387514937,0.014786223856745107,0.0007587147346150847,False,True
brusselator,25,144115188075855875/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.798adb402da4ep+0,0x1.b36906f71fc45p+0,0x1.7dce53f3430dbp+0,0x1.af8bc34bca44cp+0,0.2260463067669869,0.19429679786045662,1.1634072679331169,0.01665453312071752,0.015094975785812759,0.0007797786674522689,False,True
brusselator,26,74939897799445055/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2b8411b3dd4a1p+1,0x1.441e41bd4c36bp+1,0x1.2cfac997ad072p+1,0x1.42727ab844548p+1,0.19220543346987018,0.16771520701750386,1.1460226945897063,0.011435495601724188,0.013054730850642127,0.0008096176244589692,False,True
brusselator,26,74939897799445055/144115188075855872,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2a06073418237p+1,0x1.4481f4a3a306dp+1,0x1.2ba174fb4e2bcp+1,0x1.42b177bb34d96p+1,0.20690696665203756,0.18017610902948622,1.1483596119737316,0.012555811186816701,0.01417504643573464,0.0008096176244589692,False,True
brusselator,26,74939897799445055/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.703e12542891ep+0,0x1.a8b5cc643649ap+0,0x1.746c438ca50d7p+0,0x1.a4f63e69faa71p+0,0.22057688610013226,0.18960540679618143,1.1633470259487062,0.016329838076201364,0.014641641227749469,0.0008440984242259475,False,True
brusselator,27,155644403121924345/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2c878b5672779p+1,0x1.4459f0dde0c06p+1,0x1.2de3a7e948ea0p+1,0x1.42c6310844013p+1,0.1861082946093746,0.16316331875548817,1.1406258222062222,0.010623523424232229,0.012321452429654212,0.0008489645027112136,False,True
brusselator,27,155644403121924345/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2b8488157c3f8p+1,0x1.44bd1abd5e283p+1,0x1.2d067f859ed66p+1,0x1.4303800a75449p+1,0.19703896710763535,0.1717835091229616,1.1470191062786828,0.011778764489625893,0.013476693495047876,0.0008489645027112136,False,True
brusselator,27,155644403121924345/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.680466d38f527p+0,0x1.9ec983d034371p+0,0x1.6c17484cc7f1bp+0,0x1.9b2c53a684bfbp+0,0.21394520919865778,0.18391486111504918,1.1632839668395416,0.015913097472204818,0.014117250611403787,0.0008979234304005157,False,True
brusselator,28,40352252661239645/72057594037927936,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2d22e46d104eep+1,0x1.44124917261f5p+1,0x1.2e64fea4d127fp+1,0x1.4296bf3c90612p+1,0.17918070130292874,0.15776832017440645,1.1357204101866063,0.00982978555993741,0.011582595568584875,0.0008764050043239546,False,True
brusselator,28,40352252661239645/72057594037927936,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2c978387c5c40p+1,0x1.44738af9ef895p+1,0x1.2dfff5bb35a71p+1,0x1.42d1a923aac12p+1,0.18640225481389416,0.16264956093273542,1.1460360159901188,0.010999941936255642,0.012752751944903107,0.0008764050043235105,False,True
brusselator,28,40352252661239645/72057594037927936,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.60d1324b477cbp+0,0x1.95aa60e70fb5fp+0,0x1.64c5376e1e902p+0,0x1.9231a79024197p+0,0.20643893531107427,0.17743588286024203,1.1634565229045388,0.015442200666326178,0.013560851784506056,0.0009406744409100609,False,True
brusselator,29,167173618167992815/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2d596edafb182p+1,0x1.434fc712e3c12p+1,0x1.2e821d49d0085p+1,0x1.41eca14bc7f55p+1,0.17158034067080763,0.15168809982410636,1.1311390997037196,0.009053997151455828,0.010838243695245442,0.0008921232718948069,False,True
brusselator,29,167173618167992815/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2d3201f7eab68p+1,0x1.43bce9a6f8c45p+1,0x1.2e8103d44663cp+1,0x1.42337072563b7p+1,0.1761140446434255,0.15388257711282227,1.1444703354188288,0.01022361049340681,0.012007857037196423,0.0008921232718945848,False,True
brusselator,29,167173618167992815/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.5a9af86bda697p+0,0x1.8d55eda6456d6p+0,0x1.5e67150895169p+0,0x1.8a09420fe8d30p+0,0.19816525150510222,0.17044335774311192,1.1626457852571297,0.014833248390165199,0.012888645371825103,0.0009723015091701592,False,True
brusselator,30,86469112845513525/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2d2f10be58cbep+1,0x1.421bffa7c9b73p+1,0x1.2e3f04c5bdcb1p+1,0x1.40d146c636465p+1,0.16348062895289184,0.14508843443851482,1.1267654074947733,0.008299354181866558,0.010092840332510455,0.0008967430753217265,False,True
brusselator,30,86469112845513525/144115188075855872,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2d081b385708bp+1,0x1.42f1c39b0c8abp+1,0x1.2e3dd0bfae8f9p+1,0x1.4181493986922p+1,0.17119316882873648,0.15049653958705678,1.1375222931933757,0.0094515715455179,0.011245057696161798,0.0008967430753219485,False,True
brusselator,30,86469112845513525/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.5552a779b324bp+0,0x1.85cae1d87ca65p+0,0x1.58e5ab698e2d2p+0,0x1.82ba0c1bfbb63p+0,0.18933453382624643,0.16339687687062487,1.1587402247361105,0.013962026651854975,0.011975630303766582,0.0009931981740441964,False,True
brusselator,31,178702833214061285/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2ca851b1b4fa2p+1,0x1.4081043a9f4dap+1,0x1.2d9f4cca4f99ep+1,0x1.3f4fa0ebd59adp+1,0.15505057988471194,0.138193622940896,1.121980715065452,0.007537257207557602,0.009319699736258347,0.0008912212643503725,False,True
brusselator,31,178702833214061285/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2c8255fff215bp+1,0x1.41b79bceb4960p+1,0x1.2d9e09305960ap+1,0x1.406180681e381p+1,0.16568825336162485,0.14659013960925504,1.130282390093065,0.008657835611834752,0.010440278140535053,0.0008912212643503725,False,True
brusselator,31,178702833214061285/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.50e827fb6287bp+0,0x1.7f05a8044f84bp+0,0x1.5442030bdbd35p+0,0x1.7c2f6918b4f4ep+0,0.18013763635552849,0.1559661656730269,1.1549789377599724,0.013089839479376142,0.011081631203125442,0.0010041041381253502,False,True
brusselator,32,5764607523034235/9007199254740992,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2bc9e8938b078p+1,0x1.3e89561d057dbp+1,0x1.2ca9d210861a2p+1,0x1.3d6ff7678b112p+1,0.14646691525278888,0.13104693173402637,1.1176676425363319,0.006833253885038637,0.008586729633723866,0.0008767378743428367,False,True
brusselator,32,5764607523034235/9007199254740992,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2ba54e5ed4946p+1,0x1.4018be99cc052p+1,0x1.2ca8885f00fbfp+1,0x1.3edc0f612043ap+1,0.15977290038325087,0.14219749072668497,1.123598592118248,0.007910966953940335,0.009664442702625564,0.0008767378743426146,False,True
brusselator,32,5764607523034235/9007199254740992,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.4d4ab943e78bap+0,0x1.790101ec05f2bp+0,0x1.506bcae59c177p+0,0x1.7663cc1509e5bp+0,0.17075018028699795,0.1483155003350527,1.151263218620199,0.01222334096796307,0.010211338983982188,0.0010060009919905522,False,True
brusselator,33,190232048260129755/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2a99fd0323274p+1,0x1.3c3e3751d1ee8p+1,0x1.2b64904ef6465p+1,0x1.3b3ba3468ea7cp+1,0.13782433359079427,0.1237510403596036,1.1137226256061816,0.006182109855437989,0.007891183375752675,0.0008545367601573428,False,True
brusselator,33,190232048260129755/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2a771211e3d37p+1,0x1.3e1e6e7b36564p+1,0x1.2b63477f8d8b5p+1,0x1.3cfa384e1c76ap+1,0.15354495184603545,0.13741884313443586,1.1173500543577093,0.007208517595642228,0.008917591115957357,0.0008545367601577869,False,True
brusselator,33,190232048260129755/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.4a68baa1d6cb3p+0,0x1.73b726bab0fc1p+0,0x1.4d5185d94ffeap+0,0x1.71516c6a482d1p+0,0.16135287863488967,0.1406234840325682,1.1474106174010066,0.011364651721306407,0.009364742881015076,0.0009999544201456656,False,True
brusselator,34,97998327891581995/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.291e7a9934fa5p+1,0x1.39a8ff435b7abp+1,0x1.29d5628f0d57bp+1,0x1.38bbf6ed8aca9p+1,0.1292272406399233,0.11641172994395443,1.1100877952946735,0.005581851045216801,0.007233659650752067,0.0008259043027676327,False,True
brusselator,34,97998327891581995/144115188075855872,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.28fd76d74808bp+1,0x1.3bd22be6f2a4ap+1,0x1.29d4203ffb32ep+1,0x1.3ac5621e4727ap+1,0.1471163107391642,0.13236258844691484,1.1114644437326524,0.0065509568433568255,0.008202765448892535,0.0008259043027676327,False,True
brusselator,34,97998327891581995/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.4833791a9edf2p+0,0x1.6f1eb6a6ab5d2p+0,0x1.4ae62da5a1ba8p+0,0x1.6ced63b75d4adp+0,0.1520269839206705,0.13292253430296452,1.143726191483545,0.010539325655242404,0.008565123962463561,0.0009871008463894215,False,True
brusselator,35,201761263306198225/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.275d15e1c9424p+1,0x1.36d2d0097217ap+1,0x1.2802323792e07p+1,0x1.35f9ca54310efp+1,0.12078024803637799,0.10911847493513349,1.1068725814595277,0.005038778198682703,0.006622994902561796,0.0007921083519395467,False,True
brusselator,35,201761263306198225/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.273e1347ed6e1p+1,0x1.393d6d0831645p+1,0x1.2800fb737889ep+1,0x1.38469b7d2ede1p+1,0.14060518157923418,0.12712479089955897,1.1060406124115165,0.005948086987898282,0.0075323036917769315,0.0007921083519393246,False,True
brusselator,35,201761263306198225/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.469b9b98f377fp+0,0x1.6b2eef0e1df84p+0,0x1.491ac162f0fecp+0,0x1.692ebd8b2c163p+0,0.1428730164575438,0.1253049467296401,1.1402025234152076,0.009752618612334674,0.007815451115569028,0.000968583748382712,False,True
brusselator,36,51881467707308115/72057594037927936,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.255bed5e87a73p+1,0x1.33c3c0ed081e0p+1,0x1.25f05c570738ap+1,0x1.32fde28b9a342p+1,0.11254353006454787,0.10197522704217121,1.1036359842376835,0.004529830300394888,0.006038472721981769,0.0007543212107936625,False,True
brusselator,36,51881467707308115/72057594037927936,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.253ef8d0addd1p+1,0x1.3668a661644abp+1,0x1.25ef34bfa3470p+1,0x1.3586fb0980886p+1,0.13408441129727766,0.1218192921319412,1.1006828963679434,0.00537823837187501,0.006886880793461447,0.0007543212107932185,False,True
brusselator,36,51881467707308115/72057594037927936,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.45927c6f55c23p+0,0x1.67ded02450fbbp+0,0x1.47e11a8b1a932p+0,0x1.660c1ec383c0fp+0,0.13397715729226967,0.11784387948244235,1.1369038246252834,0.009012109546180147,0.007121168263647171,0.0009454706412664882,False,True
brusselator,37,213290478352266695/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2320e3acc88ffp+1,0x1.30836062c9e6ap+1,0x1.23a59bcda4f0bp+1,0x1.2fcfe3dbdea71p+1,0.10456808936094353,0.09504032797433393,1.1002496686373244,0.0040502701238036565,0.005477491262805945,0.000713610569500922,False,True
brusselator,37,213290478352266695/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.450acd644e5e2p+0,0x1.6524d67aa88dep+0,0x1.472c04b354868p+0,0x1.637c0b432d5c9p+0,0.1253972701617263,0.11059609424486205,1.1338309098338875,0.008319336693746404,0.006481839223117847,0.0009187487353142787,False,True
brusselator,38,109527542937650465/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.44f8c35f8af75p+0,0x1.62f712551aecfp+0,0x1.46eef02855992p+0,0x1.617575a1ad258p+0,0.11716168875860555,0.10361513340426276,1.1307391585502267,0.007662581464166651,0.005883973890176142,0.0008893037869952547,False,True
brusselator,39,224819693398335165/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.45513d41c52b8p+0,0x1.614c2ca57a161p+0,0x1.471e33995423cp+0,0x1.5fefa8e6b4b64p+0,0.10929771599050242,0.09694607867329275,1.1274072916227438,0.007033726097660953,0.005317911219548721,0.0008579074390562269,False,True
brusselator,40,28823037615171175/36028797018963968,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.460a21d4f1fa7p+0,0x1.601b21c543a33p+0,0x1.47b0ba5d59f21p+0,0x1.5ee0b306d61c0p+0,0.10182189576304079,0.09057573449914691,1.1241630700107632,0.006448300649906091,0.004797860613987792,0.0008252200179591496,False,True
brusselator,41,236348908444403635/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.46f12940260c6p+0,0x1.5f8481ea2f82dp+0,0x1.4874276132369p+0,0x1.5e694c07b4924p+0,0.09599832679074338,0.08577183785597131,1.1192289822674018,0.005905039852373006,0.004321449082399065,0.0007917953849868598,False,True
brusselator,42,121056757983718935/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.47f4f78f81973p+0,0x1.5f895538d927dp+0,0x1.4956fb4a20787p+0,0x1.5e8aaec27ec6fp+0,0.09210763344123274,0.08282014549905092,1.1121404446492822,0.005401833593059457,0.0038856543491223583,0.0007580896219685496,False,True
brusselator,43,247878123490472105/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.494872c86ef94p+0,0x1.5fe7bc14a6aeep+0,0x1.4a8bf51230d19p+0,0x1.5f032f0e6ae04p+0,0.08836801634580249,0.07994425208931477,1.105370480507799,0.004936354643946261,0.003487409612541459,0.0007244725157024012,False,True
brusselator,350,1008806316530991125/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.85d30965e5996p+0,0x1.9db09d9c3124ap+0,0x1.8706ab6d7d836p+0,0x1.9c86eddaf8da8p+0,0.09322477651180083,0.08398833439727271,1.1099729168438903,0.004694105962620654,0.004542336151907467,7.588490535659353e-05,False,True
brusselator,351,2023377240585016485/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.9af753210519bp+0,0x1.b5ca1100e5d8fp+0,0x1.9c72efa61a834p+0,0x1.b4589bba8b0ebp+0,0.10477816310662735,0.09334826945318553,1.1224435516629898,0.005792410365222489,0.005637483288219336,7.74635385015765e-05,False,True
brusselator,352,63410682753376585/9007199254740992,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.b26ab8e54d00fp+0,0x1.d09b54894973ap+0,0x1.b440e0e75faa0p+0,0x1.cecedda4dd926p+0,0.11792919877593522,0.10372905374779995,1.136896505993977,0.007174015527798838,0.007026129500336431,7.394301373131462e-05,False,True
brusselator,353,2034906455631084955/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.cc694682f5c80p+0,0x1.ee664e8a0b0d9p+0,0x1.ceb0acaf08bd8p+0,0x1.ec270d02bcfbcp+0,0.13276720211913173,0.11508752864414706,1.153619368521246,0.008901963958996006,0.008777709515988663,6.212722150378269e-05,False,True
brusselator,354,1020335531577059595/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.e929c43474a70p+0,0x1.07b05402e80dap+1,0x1.ebfe59e605c4cp+0,0x1.064880510bacap+1,0.14927505360852056,0.1272377213623077,1.173198105170886,0.011056285716327885,0.010981046529884964,3.761959322146069e-05,False,True
brusselator,355,2046435670677153425/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.046aeac004bf6p+1,0x1.19d3514998774p+1,0x1.062c5d9b915c3p+1,0x1.181186cefbf0bp+1,0.1672485515368285,0.13980593691409027,1.1962907672483287,0.013716084672728446,0.01372652995000978,5.222638640667299e-06,False,True
brusselator,355,2046435670677153425/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.e6da105bbd06fp+0,0x1.19d56c87308f3p+1,0x1.ea5fa2a84a78ap+0,0x1.18124bc1d9ed7p+1,0.30006079064705005,0.27253656727533215,1.1009927718943908,0.013756889047221277,0.013767334324496616,5.222638637558674e-06,False,True
brusselator,356,513050069550046915/72057594037927936,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.15bf5268c635bp+1,0x1.2d945ee2828a9p+1,0x1.17e5a6bc262eap+1,0x1.2b6943401a6a8p+1,0.18618923133968845,0.1524539608294324,1.2212816926940948,0.016794720373531913,0.01694055013672413,7.291488159610893e-05,False,True
brusselator,356,513050069550046915/72057594037927936,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.032ee38079b36p+1,0x1.2d9acec4a86efp+1,0x1.0558c555bd5a7p+1,0x1.2b6c25a05ca0ep+1,0.3314184267923932,0.29746631282482694,1.1141376771209723,0.016903142102187463,0.017048971865378793,7.291488159544279e-05,False,True
brusselator,356,513050069550046915/72057594037927936,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.781199993e907p+1,0x1.a8cf10c6c7ed6p+1,0x1.7a4a297979be5p+1,0x1.a696db9240404p+1,0.3807820293757014,0.3460905667279941,1.1002381052326475,0.017351135719180455,0.017340326928526828,5.404395327035516e-06,False,True
brusselator,357,2057964885723221895/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.28870182d860ep+1,0x1.42ca62d819f48p+1,0x1.2b1aa9f1ede6dp+1,0x1.402b7eda79d17p+1,0.2051812807359541,0.16457616190731006,1.2467253966677931,0.020131162872572883,0.020473955956071155,0.00017139654174913588,False,True
brusselator,357,2057964885723221895/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1479890a3eb2cp+1,0x1.42d9a918e348dp+1,0x1.1713dbcd89152p+1,0x1.40341ac70e495p+1,0.36230850901590417,0.3212965696679091,1.127645120489101,0.0203345731322484,0.020677366215746673,0.00017139654174891383,False,True
brusselator,357,2057964885723221895/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.5f2f9b0f3fa7ep+1,0x1.94addc2f4dbf0p+1,0x1.61e02d7e3de1cp+1,0x1.9204042ed9ff5p+1,0.41791547837436216,0.37609370826269783,1.1112003981796266,0.021013549991450553,0.020808220120213772,0.00010266493561839063,False,True
brusselator,358,1031864746623128065/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3c9a8c841d541p+1,0x1.591ee71fd71d3p+1,0x1.3fa55d6b3b151p+1,0x1.56002e362190cp+1,0.22278912166400122,0.17464647204630301,1.2756577276003287,0.02376757893535597,0.024375070682342237,0.0003037458734931331,False,True
