step,t_start,t_end,h,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
796,7.95,7.96,0.01,4582862980812216825/576460752303423488,1147156897083812765/144115188075855872,True,96,7,1.7257071278508977,1.7819400261806302,-0.63452366959568,-0.5966549637099736,1.7257071278508989,1.781940026180629,-0.6345236695956792,-0.5966549637099745,1.7257030817450902,1.7880761454564273,-0.6353405534435693,-0.5910647216744455,1.7257030817450931,1.7880761454564242,-0.6353405534435677,-0.5910647216744473
797,7.96,7.97,0.01,1147156897083812765/144115188075855872,4594392195858285295/576460752303423488,True,97,7,1.7193398443495613,1.7759479755917078,-0.6391981914798797,-0.6014721820989992,1.7193398443495627,1.7759479755917065,-0.6391981914798789,-0.601472182099,1.7193358604117552,1.7821316268331253,-0.640002206753763,-0.5959222465389689,1.7193358604117586,1.782131626833122,-0.640002206753761,-0.5959222465389709
798,7.97,7.98,0.01,4594392195858285295/576460752303423488,2300078401690659765/288230376151711744,True,98,7,1.7129256680274785,1.7699081514648074,-0.6438581629616503,-0.6062544206000267,1.7129256680274796,1.769908151464806,-0.6438581629616494,-0.6062544206000275,1.7129217438151225,1.7761390761627793,-0.6446498094397095,-0.6007416184709481,1.7129217438151256,1.776139076162776,-0.6446498094397074,-0.6007416184709502
799,7.98,7.99,0.01,2300078401690659765/288230376151711744,4605921410904353765/576460752303423488,True,99,7,1.7064647383729317,1.763820883470968,-0.6485059219683198,-0.6110045446751827,1.7064647383729328,1.763820883470967,-0.6485059219683189,-0.6110045446751835,1.7064608715663296,1.7700988493656515,-0.6492856743021798,-0.6055257996047163,1.7064608715663323,1.7700988493656489,-0.6492856743021778,-0.6055257996047183
800,7.99,8.0,0.01,4605921410904353765/576460752303423488,144115188075855875/18014398509481984,True,0,8,1.699957154203915,1.7576864906043976,-0.6531454409077,-0.6157236489670828,1.699957154203916,1.7576864906043967,-0.6531454409076991,-0.6157236489670835,1.6999533422554776,1.7640112913374204,-0.65391381888517,-0.6102759076198265,1.699953342255481,1.7640112913374173,-0.6539138188851678,-0.6102759076198286
801,8.0,8.01,0.01,144115188075855875/18014398509481984,4617450625950422235/576460752303423488,True,1,8,1.6934029188216242,1.7515053373597231,-0.6577878543055339,-0.6204055362140443,1.6934029188216255,1.7515053373597218,-0.6577878543055329,-0.6204055362140453,1.6933991575050047,1.7578767932597181,-0.6585457134425364,-0.6149854744372177,1.6933991575050076,1.7578767932597152,-0.6585457134425344,-0.6149854744372197
802,8.01,8.02,0.01,4617450625950422235/576460752303423488,2311607616736728235/288230376151711744,True,2,8,1.6868022276935188,1.7452775473149742,-0.6624234894729536,-0.6250646927540051,1.6868022276935202,1.7452775473149729,-0.6624234894729527,-0.625064692754006,1.6867985153397416,1.7516955005282109,-0.6631711726399714,-0.6196695607952483,1.6867985153397447,1.7516955005282078,-0.6631711726399694,-0.6196695607952504
803,8.02,8.03,0.01,2311607616736728235/288230376151711744,4628979840996490705/576460752303423488,True,3,8,1.6801550729080366,1.7390033998818792,-0.6670601170240651,-0.6296980443030715,1.6801550729080381,1.7390033998818777,-0.6670601170240643,-0.6296980443030722,1.6801514068291823,1.7454677173463746,-0.6677981707072481,-0.624324947496724,1.6801514068291854,1.7454677173463713,-0.667798170707246,-0.6243249474967258
804,8.03,8.040000000000001,0.01,4628979840996490705/576460752303423488,1158686112129881235/144115188075855872,True,4,8,1.673461496487654,1.732683078136774,-0.6716978782663467,-0.6343100343433679,1.6734614964876555,1.7326830781367726,-0.671697878266346,-0.6343100343433687,1.6734578745096724,1.7391936494773046,-0.6724267455981421,-0.628956237126896,1.6734578745096753,1.7391936494773017,-0.6724267455981402,-0.6289562371268981
805,8.040000000000001,8.05,0.01,1158686112129881235/144115188075855872,4640509056042559175/576460752303423488,True,5,8,1.6667215330125928,1.726316727283246,-0.6763360535589578,-0.6389058615163701,1.6667215330125942,1.7263167272832447,-0.676336053558957,-0.6389058615163707,1.6667179536123076,1.7328734641312102,-0.6770560468903646,-0.6335688120014029,1.666717953612311,1.732873464131207,-0.6770560468903625,-0.6335688120014049
806,8.05,8.06,0.01,4640509056042559175/576460752303423488,2323136831782796705/288230376151711744,True,6,8,1.6599351685261576,1.719904496776923,-0.6809766722067183,-0.6434878752728164,1.659935168526159,1.7199044967769217,-0.6809766722067174,-0.6434878752728171,1.6599316302692748,1.7265073328172997,-0.6816880856755557,-0.638165089913007,1.659931630269278,1.7265073328172968,-0.6816880856755537,-0.638165089913009
807,8.06,8.07,0.01,2323136831782796705/288230376151711744,4652038271088627645/576460752303423488,True,7,8,1.6531023688828823,1.7134465129529715,-0.685621725716124,-0.6480583679512599,1.6531023688828834,1.7134465129529706,-0.6856217257161231,-0.6480583679512607,1.6530988704209493,1.7200954034395188,-0.686324835869198,-0.6427474282457409,1.6530988704209522,1.720095403439516,-0.6863248358691959,-0.6427474282457429
808,8.07,8.08,0.01,4652038271088627645/576460752303423488,582225359826457735/72057594037927936,True,8,8,1.6462230801464113,1.7069428795512809,-0.6902731704481551,-0.6526195773015745,1.6462230801464126,1.7069428795512798,-0.6902731704481542,-0.6526195773015754,1.6462196202138535,1.7136378008479667,-0.6909682368483377,-0.6473181265997031,1.6462196202138568,1.7136378008479638,-0.6909682368483357,-0.6473181265997051
809,8.08,8.09,0.01,582225359826457735/72057594037927936,4663567486134696115/576460752303423488,True,9,8,1.6392972290571115,1.7003936781209923,-0.694932929510423,-0.6571736896032128,1.6392972290571128,1.700393678120991,-0.6949329295104222,-0.6571736896032135,1.6392938054471293,1.7071346282900268,-0.6956205017040104,-0.6518791236320075,1.6392938054471322,1.7071346282900237,-0.6956205017040081,-0.6518791236320097
810,8.09,8.1,0.01,4663567486134696115/576460752303423488,2334666046828865175/288230376151711744,True,10,8,1.6323247231881457,1.6937989686872594,-0.6996028949468034,-0.6617228423262499,1.6323247231881468,1.6937989686872585,-0.6996028949468024,-0.6617228423262509,1.6323213324564267,1.7005859673739656,-0.7002839010988187,-0.6564322181296894,1.6323213324564296,1.7005859673739627,-0.7002839010988166,-0.6564322181296914
811,8.1,8.11,0.01,2334666046828865175/288230376151711744,4675096701180764585/576460752303423488,True,11,8,1.6253054513589291,1.6871587901128968,-0.7042849298607532,-0.6662691267054345,1.6253054513589305,1.6871587901128957,-0.7042849298607524,-0.6662691267054354,1.6253020925350754,1.6939918744467317,-0.704959563087699,-0.660980273963012,1.6253020925350785,1.6939918744467288,-0.7049595630876969,-0.6609802739630142
812,8.11,8.120000000000001,0.01,4675096701180764585/576460752303423488,1170215327175949705/144115188075855872,True,12,8,1.6182392839013635,1.6804731605610146,-0.7089808703968266,-0.6708145903086185,1.6182392839013646,1.6804731605610133,-0.7089808703968257,-0.6708145903086195,1.61823595608376,1.687352387196266,-0.70964931007952,-0.6655253877475004,1.618235956083763,1.6873523871962628,-0.7096493100795178,-0.6655253877475026
813,8.120000000000001,8.13,0.01,1170215327175949705/144115188075855872,4686625916226833055/576460752303423488,True,13,8,1.6111260728899608,1.6737420779489747,-0.7136925277490895,-0.6753612394368141,1.6111260728899621,1.6737420779489733,-0.7136925277490888,-0.6753612394368148,1.611122775243626,1.6806675227248706,-0.7143549399623425,-0.6700696121978832,1.6111227752436283,1.680667522724868,-0.7143549399623405,-0.6700696121978852
814,8.13,8.14,0.01,4686625916226833055/576460752303423488,2346195261874933645/288230376151711744,True,14,8,1.6039656524288546,1.6669655203020606,-0.7184216900109273,-0.6799110415471696,1.6039656524288557,1.6669655203020595,-0.7184216900109265,-0.6799110415471704,1.603962384183411,1.6739372779244586,-0.719078227928508,-0.6746149586436454,1.6039623841834139,1.673937277924456,-0.719078227928506,-0.6746149586436475
815,8.14,8.15,0.01,2346195261874933645/288230376151711744,4698155131272901525/576460752303423488,True,15,8,1.5967578387836898,1.660143446220197,-0.7231701242036809,-0.684465927366936,1.5967578387836907,1.6601434462201958,-0.72317012420368,-0.6844659273669369,1.5967545992314198,1.667161629964224,-0.7238209284873368,-0.6791633992239942,1.5967545992314225,1.6671616299642213,-0.7238209284873349,-0.679163399223996
816,8.15,8.16,0.01,4698155131272901525/576460752303423488,293994983674745985/36028797018963968,True,16,8,1.5895024306982677,1.6532757951191055,-0.7279395777085974,-0.689027793479507,1.589502430698269,1.6532757951191044,-0.7279395777085966,-0.6890277934795078,1.589499219192335,1.6603405365520356,-0.7285847768630813,-0.6837168695702394,1.589499219192338,1.6603405365520325,-0.7285847768630794,-0.6837168695702414
817,8.16,8.17,0.01,293994983674745985/36028797018963968,4709684346318969995/576460752303423488,True,17,8,1.5821992094673343,1.6463624876757508,-0.7327317801947073,-0.693598504295028,1.5821992094673356,1.6463624876757494,-0.7327317801947065,-0.6935985042950289,1.5821960254200789,1.653473936399594,-0.7333714909085306,-0.6882772708503806,1.582196025420082,1.653473936399591,-0.7333714909085287,-0.6882772708503826
818,8.17,8.18,0.01,4709684346318969995/576460752303423488,2357724476921002115/288230376151711744,True,18,8,1.574847939188299,1.6394034260564356,-0.7375484453122829,-0.6981798941412022,1.5748479391883001,1.6394034260564345,-0.7375484453122819,-0.6981798941412031,1.574844782069632,1.6465617494696356,-0.7381827727782913,-0.6928464719372404,1.5748447820696354,1.6465617494696325,-0.7381827727782894,-0.6928464719372424
819,8.18,8.19,0.01,2357724476921002115/288230376151711744,4721213561365038465/576460752303423488,True,19,8,1.5674483661459755,1.6323984949745896,-0.7423913459410402,-0.702773695690328,1.5674483661459768,1.6323984949745882,-0.7423913459410393,-0.7027736956903288,1.5674452354700525,1.6396038780640867,-0.743020386525236,-0.6974262355419262,1.5674452354700552,1.639603878064084,-0.743020386525234,-0.6974262355419282
820,8.19,8.2,0.01,4721213561365038465/576460752303423488,1181744542222018175/144115188075855872,True,20,8,1.5600002174063745,1.6253475635032784,-0.7472624689104419,-0.7073813888100913,1.5600002174063756,1.6253475635032772,-0.7472624689104411,-0.707381388810092,1.5599971126950087,1.6326002086779468,-0.7478863174794536,-0.7020180624582546,1.5599971126950114,1.632600208677944,-0.7478863174794514,-0.7020180624582566
821,8.2,8.21,0.01,1181744542222018175/144115188075855872,4732742776411106935/576460752303423488,True,21,8,1.552503209023985,1.6182504772390152,-0.7521632125718679,-0.7120050064577444,1.552503209023986,1.618250477239014,-0.752163212571867,-0.7120050064577453,1.5525001298981613,1.6255506040525969,-0.7527819441620232,-0.7066240231652866,1.5525001298981644,1.6255506040525936,-0.7527819441620212,-0.7066240231652885
822,8.21,8.22,0.01,4732742776411106935/576460752303423488,2369253691967070585/288230376151711744,True,22,8,1.5449570376567425,1.6111070670236798,-0.7570952319936641,-0.7166462928642171,1.544957037656744,1.6111070670236785,-0.7570952319936631,-0.716646292864218,1.544953983791869,1.6184549120510956,-0.7577089107738421,-0.7112458887653913,1.544953983791872,1.6184549120510927,-0.7577089107738401,-0.7112458887653933
823,8.22,8.23,0.01,2369253691967070585/288230376151711744,4744271991457175405/576460752303423488,True,23,8,1.5373613841745328,1.6039171456395993,-0.7620600910049412,-0.7213070547723359,1.5373613841745342,1.6039171456395982,-0.7620600910049403,-0.7213070547723368,1.5373583553117383,1.6113129623138576,-0.7626687680122997,-0.7158854934951636,1.5373583553117411,1.6113129623138547,-0.7626687680122977,-0.7158854934951656
824,8.23,8.24,0.01,4744271991457175405/576460752303423488,593754574872526205/72057594037927936,True,24,8,1.5297159119463224,1.5966805097936039,-0.7670594415296496,-0.7259889853004131,1.5297159119463235,1.5966805097936028,-0.7670594415296488,-0.7259889853004139,1.5297129078764014,1.6041245682862628,-0.7676631578854818,-0.7205445531523869,1.5297129078764045,1.6041245682862597,-0.7676631578854798,-0.7205445531523887
825,8.24,8.25,0.01,593754574872526205/72057594037927936,4755801206503243875/576460752303423488,True,25,8,1.5220202678557362,1.5893969393410847,-0.7720949295709776,-0.7306937610711061,1.5220202678557375,1.5893969393410834,-0.7720949295709768,-0.7306937610711068,1.5220172884182652,1.5968895264433187,-0.7726937166572158,-0.7252247653057531,1.5220172884182688,1.5968895264433154,-0.7726937166572135,-0.7252247653057553
826,8.25,8.26,0.01,4755801206503243875/576460752303423488,2380782907013139055/288230376151711744,True,26,8,1.514274082350101,1.582066197445849,-0.7771681969213466,-0.7354230435359783,1.5142740823501024,1.5820661974458476,-0.7771681969213459,-0.7354230435359792,1.514271127432579,1.589607616464859,-0.7777620765523102,-0.7299278106637725,1.5142711274325822,1.5896076164648556,-0.7777620765523081,-0.7299278106637747
827,8.26,8.27,0.01,2380782907013139055/288230376151711744,4767330421549312345/576460752303423488,True,27,8,1.5064769694699365,1.5746880307295537,-0.7822808830979948,-0.7401784799989498,1.5064769694699376,1.5746880307295525,-0.782280883097994,-0.7401784799989507,1.5064740390069153,1.5822786013999746,-0.7828698676942139,-0.7346553541339059,1.5064740390069182,1.582278601399972,-0.7828698676942121,-0.7346553541339079
828,8.27,8.28,0.01,4767330421549312345/576460752303423488,1193273757268086645/144115188075855872,True,28,8,1.4986285268694848,1.5672621694008824,-0.7874346262278606,-0.7449617056184381,1.4986285268694859,1.5672621694008813,-0.7874346262278598,-0.744961705618439,1.4986256208418376,1.5749022278106624,-0.7880187189623119,-0.7394090468882907,1.4986256208418405,1.5749022278106595,-0.7880187189623097,-0.739409046888293
829,8.28,8.290000000000001,0.01,1193273757268086645/144115188075855872,4778859636595380815/576460752303423488,True,29,8,1.490728335822951,1.5597883273704773,-0.7926310644615239,-0.749774344811804,1.4907283358229522,1.559788327370476,-0.7926310644615231,-0.7497743448118049,1.4907254542571946,1.5674782259009685,-0.7932102593952556,-0.7441905278131166,1.4907254542571975,1.5674782259009654,-0.7932102593952535,-0.7441905278131186
830,8.290000000000001,8.3,0.01,4778859636595380815/576460752303423488,2392312122059207525/288230376151711744,True,30,8,1.48277596121792,1.5522662023508442,-0.797871837242369,-0.7546180127391378,1.482775961217921,1.5522662023508431,-0.7978718372423682,-0.7546180127391385,1.4827731041856047,1.5600063096307535,-0.7984461194464444,-0.7490014250388082,1.4827731041856076,1.5600063096307504,-0.7984461194464424,-0.74900142503881
831,8.3,8.31,0.01,2392312122059207525/288230376151711744,4790388851641449285/576460752303423488,True,31,8,1.4747709515362066,1.5446954759416036,-0.80315858655002,-0.7594943167503901,1.474770951536208,1.544695475941602,-0.803158586550019,-0.759494316750391,1.4747681191533748,1.5524861768144826,-0.8037279322141895,-0.7538433574316145,1.474768119153378,1.5524861768144793,-0.8037279322141875,-0.7538433574316165
832,8.31,8.32,0.01,4790388851641449285/576460752303423488,74939897799445055/9007199254740992,True,32,8,1.4667128388224042,1.53707581370044,-0.8084929581191853,-0.7644048577976095,1.4667128388224053,1.537075813700439,-0.8084929581191845,-0.7644048577976102,1.4667100312491097,1.5449175092054181,-0.8090573346476941,-0.7587179360484511,1.4667100312491126,1.5449175092054153,-0.8090573346476921,-0.7587179360484531
833,8.32,8.33,0.01,74939897799445055/9007199254740992,4801918066687517755/576460752303423488,True,33,8,1.4586011386403532,1.529406865200103,-0.8138766026349775,-0.7693512318139631,1.4586011386403543,1.5294068652001018,-0.8138766026349767,-0.7693512318139639,1.4585983560802471,1.5372999725655672,-0.8144359687812449,-0.7636267655054148,1.45859835608025,1.537299972565564,-0.8144359687812428,-0.763626765505417
834,8.33,8.34,0.01,4801918066687517755/576460752303423488,2403841337105275995/288230376151711744,True,34,8,1.4504353500177771,1.521688264071764,-0.8193111769056871,-0.7743350310611575,1.4504353500177785,1.5216882640717628,-0.8193111769056862,-0.7743350310611583,1.4504325927177528,1.5296332167217168,-0.8198654827409069,-0.7685714455183533,1.4504325927177562,1.5296332167217137,-0.8198654827409048,-0.7685714455183553
835,8.34,8.35,0.01,2403841337105275995/288230376151711744,4813447281733586225/576460752303423488,True,35,8,1.4422149553792964,1.5139196280350637,-0.8247983450139206,-0.7793578454467828,1.4422149553792976,1.5139196280350624,-0.8247983450139197,-0.7793578454467837,1.442212223629193,1.5219168756078914,-0.825347532036722,-0.7735535721050009,1.4422122236291957,1.5219168756078885,-0.82534753203672,-0.7735535721050029
836,8.35,8.36,0.01,4813447281733586225/576460752303423488,1204802972314155115/144115188075855872,True,36,8,1.4339394204680358,1.5061005589151124,-0.8303397794469265,-0.7844212638130466,1.4339394204680371,1.5061005589151113,-0.8303397794469255,-0.7844212638130476,1.4339367146003992,1.5141505672945181,-0.8308837806326164,-0.7785747389588382,1.4339367146004023,1.5141505672945152,-0.8308837806326141,-0.7785747389588403
837,8.36,8.370000000000001,0.01,1204802972314155115/144115188075855872,4824976496779654695/576460752303423488,True,37,8,1.4256081942560381,1.4982306426467444,-0.8359371622068666,-0.7895268751982621,1.4256081942560395,1.4982306426467433,-0.8359371622068659,-0.7895268751982629,1.425605514645938,1.5063338940046,-0.8364759020444732,-0.7836365387464247,1.4256055146459417,1.5063338940045967,-0.8364759020444714,-0.7836365387464265
838,8.370000000000001,8.38,0.01,4824976496779654695/576460752303423488,2415370552151344465/288230376151711744,True,38,8,1.417220708912706,1.4903094491915065,-0.8415921864800366,-0.7946762700677127,1.4172207089127071,1.4903094491915054,-0.8415921864800359,-0.7946762700677135,1.417218055977608,1.4984664420423965,-0.8421255809986229,-0.7887405643716495,1.4172180559776109,1.4984664420423937,-0.8421255809986209,-0.7887405643716515
839,8.38,8.39,0.01,2415370552151344465/288230376151711744,4836505711825723165/576460752303423488,True,39,8,1.4087763794865855,1.4823365327400093,-0.847306556099066,-0.7998710415331992,1.4087763794865868,1.4823365327400082,-0.8473065560990652,-0.7998710415332,1.408773753686271,1.4905477820072495,-0.8478345128837902,-0.7938884102272846,1.4087737536862739,1.4905477820072466,-0.8478345128837882,-0.7938884102272866
840,8.39,8.4,0.01,4836505711825723165/576460752303423488,605283789918594675/72057594037927936,True,40,8,1.4002746039907987,1.474311431458197,-0.8530819879799905,-0.8051127865370085,1.4002746039907998,1.474311431458196,-0.8530819879799897,-0.8051127865370094,1.4002720058273406,1.4825774685511093,-0.8536044061778653,-0.7990816734101763,1.4002720058273435,1.4825774685511064,-0.8536044061778634,-0.7990816734101782
841,8.4,8.41,0.01,605283789918594675/72057594037927936,4848034926871791635/576460752303423488,True,41,8,1.3917147631998057,1.4662336675163745,-0.858920212909178,-0.810403107015895,1.391714763199807,1.4662336675163732,-0.8589202129091772,-0.8104031070158958,1.3917121932175913,1.474555040418618,-0.8594369832251388,-0.8043219549150957,1.3917121932175947,1.474555040418615,-0.8594369832251371,-0.8043219549150976
842,8.41,8.42,0.01,4848034926871791635/576460752303423488,2426899767197412935/288230376151711744,True,42,8,1.3830962205076816,1.4581027470334367,-0.8648229764580675,-0.8157436110454075,1.3830962205076827,1.4581027470334356,-0.8648229764580667,-0.8157436110454084,1.383093679293483,1.466480020402199,-0.8653339811415881,-0.809610860808033,1.3830936792934858,1.466480020402196,-0.8653339811415859,-0.8096108608080352
843,8.42,8.43,0.01,2426899767197412935/288230376151711744,4859564141917860105/576460752303423488,True,43,8,1.3744183217752615,1.4499181600097697,-0.8707920399840549,-0.8211359139627886,1.3744183217752628,1.4499181600097684,-0.8707920399840542,-0.8211359139627893,1.3744158099583528,1.458351915285626,-0.8712971528066057,-0.8149500033771889,1.3744158099583557,1.4583519152856228,-0.8712971528066036,-0.814950003377191
844,8.43,8.44,0.01,4859564141917860105/576460752303423488,1216332187360223585/144115188075855872,True,44,8,1.365680395167838,1.441679380248551,-0.8768291815677965,-0.8265816395165579,1.3656803951678391,1.4416793802485497,-0.8768291815677959,-0.8265816395165587,1.3656779134201609,1.4501702157758014,-0.8773282677905222,-0.8203410023107821,1.3656779134201638,1.450170215775798,-0.8773282677905202,-0.8203410023107841
845,8.44,8.45,0.01,1216332187360223585/144115188075855872,4871093356963928575/576460752303423488,True,45,8,1.3568817509817153,1.4333858652674958,-0.882936197117546,-0.8320824208129716,1.3568817509817164,1.4333858652674947,-0.8829361971175451,-0.8320824208129723,1.3568793000180748,1.441934396424819,-0.8834291134532083,-0.825785485667284,1.3568793000180777,1.4419343964248161,-0.8834291134532062,-0.825785485667286
846,8.45,8.46,0.01,4871093356963928575/576460752303423488,2438428982243481405/288230376151711744,True,46,8,1.3480216814625754,1.4250370561984638,-0.8891149011801793,-0.8376399015203218,1.3480216814625767,1.4250370561984627,-0.8891149011801786,-0.8376399015203226,1.3480192620408915,1.4336439155396807,-0.8896014957439881,-0.8312850911085583,1.3480192620408946,1.4336439155396778,-0.8896014957439858,-0.8312850911085604
847,8.46,8.47,0.01,2438428982243481405/288230376151711744,4882622572009997045/576460752303423488,True,47,8,1.3390994606136255,1.416632377677276,-0.8953671279420015,-0.8432557368484579,1.3390994606136268,1.4166323776772747,-0.8953671279420006,-0.8432557368484587,1.3390970735352168,1.4252982150820714,-0.8958472401959006,-0.8368414669034349,1.33909707353522,1.425298215082068,-0.8958472401958986,-0.836841466903437
848,8.47,8.48,0.01,4882622572009997045/576460752303423488,305524198720814455/36028797018963968,True,48,8,1.3301143439957486,1.4081712377220232,-0.9016947320708057,-0.8489315946521013,1.3301143439957497,1.4081712377220221,-0.9016947320708051,-0.8489315946521021,1.3301119901056633,1.4168967205564376,-0.9021681927587881,-0.8424562730573879,1.3301119901056664,1.4168967205564345,-0.9021681927587862,-0.84245627305739
849,8.48,8.49,0.01,305524198720814455/36028797018963968,4894151787056065515/576460752303423488,True,49,8,1.3210655685149308,1.3996530276045582,-0.9080995898936949,-0.854669156163966,1.321065568514932,1.399653027604557,-0.908099589893694,-0.8546691561639667,1.3210632487022882,1.4084388408911097,-0.9085662209748768,-0.8481311820652637,1.3210632487022913,1.4084388408911064,-0.908566220974875,-0.8481311820652654
850,8.49,8.5,0.01,4894151787056065515/576460752303423488,2449958197289549875/288230376151711744,True,50,8,1.3119523522091217,1.3910771217038744,-0.9145835995127515,-0.8604701177547773,1.3119523522091228,1.3910771217038733,-0.9145835995127505,-0.8604701177547782,1.3119500674075568,1.3999239683010472,-0.9150432140738384,-0.8538678807093655,1.31195006740756,1.399923968301044,-0.9150432140738363,-0.8538678807093675
851,8.5,8.51,0.01,2449958197289549875/288230376151711744,4905681002102133985/576460752303423488,True,51,8,1.302773894017068,1.3824428773582889,-0.9211486825712388,-0.8663361910586629,1.302773894017069,1.3824428773582877,-0.921148682571238,-0.8663361910586637,1.3027716452051343,1.3913514781493554,-0.9216010847479178,-0.8596680701935653,1.302771645205137,1.3913514781493528,-0.9216010847479158,-0.8596680701935674
852,8.51,8.52,0.01,4905681002102133985/576460752303423488,1227861402406292055/144115188075855872,True,52,8,1.2935293735434463,1.3737496347051403,-0.9277967846681936,-0.8722691042119358,1.2935293735434477,1.373749634705139,-0.9277967846681927,-0.8722691042119366,1.2935271617450737,1.3827207287960446,-0.9282417695550379,-0.8655334674115329,1.293527161745077,1.3827207287960412,-0.9282417695550359,-0.8655334674115348
853,8.52,8.53,0.01,1227861402406292055/144115188075855872,4917210217148202455/576460752303423488,True,53,8,1.2842179508142142,1.364996716509411,-0.9345298761755461,-0.8782706029523126,1.2842179508142153,1.3649967165094097,-0.9345298761755452,-0.8782706029523136,1.2842157770992124,1.3740310614355369,-0.9349672297274952,-0.8714658060727644,1.2842157770992153,1.3740310614355338,-0.9349672297274932,-0.8714658060727664
854,8.53,8.540000000000001,0.01,4917210217148202455/576460752303423488,2461487412335618345/288230376151711744,True,54,8,1.274838766024796,1.3561834279839733,-0.9413499530905379,-0.8843424514487688,1.2748387660247973,1.356183427983972,-0.941349953090537,-0.8843424514487697,1.274836631509376,1.3652817999256457,-0.9417794520206476,-0.8774668375551025,1.2748366315093793,1.3652817999256426,-0.9417794520206456,-0.8774668375551045
855,8.540000000000001,8.55,0.01,2461487412335618345/288230376151711744,4928739432194270925/576460752303423488,True,55,8,1.2653909392804812,1.347309056600057,-0.9482590377559802,-0.8904864332711615,1.2653909392804825,1.3473090566000556,-0.9482590377559793,-0.8904864332711624,1.2653888451278072,1.3564722506065627,-0.9486804494272333,-0.8835383318999206,1.2653888451278106,1.3564722506065596,-0.9486804494272311,-0.8835383318999227
856,8.55,8.56,0.01,4928739432194270925/576460752303423488,616813004964663145/72057594037927936,True,56,8,1.255873570329104,1.3383728718887125,-0.9552591796177657,-0.8967043522824633,1.2558735703291053,1.3383728718887111,-0.9552591796177649,-0.8967043522824641,1.2558715177498698,1.347601702110653,-0.9556722619303792,-0.8896820787292979,1.2558715177498727,1.3476017021106503,-0.955672261930377,-0.8896820787293
857,8.56,8.57,0.01,616813004964663145/72057594037927936,4940268647240339395/576460752303423488,True,57,8,1.2462857382863428,1.329374125233366,-0.9623524559494974,-0.902998033521048,1.246285738286344,1.3293741252333648,-0.9623524559494966,-0.9029980335210488,1.2462837285393669,1.3386694251631364,-0.9627569572240467,-0.8958998881538947,1.2462837285393704,1.3386694251631333,-0.9627569572240449,-0.8958998881538967
858,8.57,8.58,0.01,4940268647240339395/576460752303423488,2473016627381686815/288230376151711744,True,58,8,1.236626501353998,1.3203120496535496,-0.9695409725401066,-0.9093693240749269,1.2366265013539992,1.3203120496535485,-0.9695409725401058,-0.9093693240749277,1.2366245357468444,1.329674672373715,-0.9699366313968004,-0.9021935916735564,1.2366245357468477,1.3296746723737118,-0.9699366313967982,-0.9021935916735585
859,8.58,8.59,0.01,2473016627381686815/288230376151711744,4951797862286407865/576460752303423488,True,59,8,1.226894896531544,1.3111858595799641,-0.9768268643507102,-0.9158200939391233,1.226894896531545,1.311185859579963,-0.9768268643507095,-0.9158200939391241,1.226892976421155,1.3206166780193205,-0.977213409585317,-0.9085650430618375,1.226892976421158,1.3206166780193174,-0.977213409585315,-0.9085650430618395
860,8.59,8.6,0.01,4951797862286407865/576460752303423488,1239390617452360525/144115188075855872,True,60,8,1.2170899393212744,1.3019947506210527,-0.9842122961384631,-0.9223522368555453,1.2170899393212753,1.3019947506210516,-0.9842122961384622,-0.9223522368555462,1.217088066114622,1.3114946578181172,-0.9845894465954257,-0.9150161192339291,1.217088066114625,1.3114946578181144,-0.9845894465954236,-0.9150161192339312
861,8.6,8.61,0.01,1239390617452360525/144115188075855872,4963327077332476335/576460752303423488,True,61,8,1.2072106234273863,1.2927378993212635,-0.9916994630449248,-0.9289676711345766,1.2072106234273874,1.2927378993212622,-0.9916994630449241,-0.9289676711345773,1.2072087985821345,1.3023078086949411,-0.9920669274882293,-0.9215487210973662,1.2072087985821376,1.302307808694938,-0.9920669274882273,-0.9215487210973684
862,8.61,8.620000000000001,0.01,4963327077332476335/576460752303423488,2484545842427755285/288230376151711744,True,62,8,1.1972559204491506,1.2834144629111828,-0.9992905911676557,-0.9356683404573792,1.197255920449152,1.2834144629111814,-0.9992905911676551,-0.93566834045738,1.197254145474328,1.2930553085383356,-0.999648068150069,-0.9281647743846474,1.1972541454743308,1.2930553085383327,-0.9996480681500668,-0.9281647743846497
863,8.620000000000001,8.63,0.01,2484545842427755285/288230376151711744,4974856292378544805/576460752303423488,True,63,8,1.1872247795692337,1.2740235790497458,-1.0069879380457099,-0.9424562146580684,1.1872247795692348,1.2740235790497445,-1.006987938045708,-0.9424562146580692,1.1872230560259103,1.2837363159493695,-1.0073351157770394,-0.9348662304670856,1.1872230560259132,1.2837363159493664,-1.0073351157770363,-0.9348662304670876
