term_id,route_index,stable_call_hash,exponent_tuple,degree,coefficient_decimal,coefficient_hex,term_range_lower_decimal,term_range_lower_hex,term_range_upper_decimal,term_range_upper_hex,left_parent_id,right_parent_id,source_class,first_truncated_step,first_intervalization_operation
call44-discarded-route:f6a07e72cdf7a4e89b0f59f6,626,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[5,1,1]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:382cd594748b6900eabbc2b8,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:180d72fac123b558bc90f083,627,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[5,2,0]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:f16c307045648f43cde94143,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4a177f98504c05bf6c10c80f,628,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[6,0,1]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:228ba1d3d6b8c0a58301df46,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:33f6006f95dc12017548eb96,629,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[6,1,0]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:d6d1040febb2f92ecd395a37,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:281aad8a834ec4405e3860e9,630,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[7,0,0]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:4008ace6d696beba88c9261e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a42dad11bd7aa33c1f90eefd,631,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,5]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a4497755f902672a4cca1347,632,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,4]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5f19ff3a551e816455cee5bc,633,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,4]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:6663e1510b07234c4226a886,634,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,6]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:14d1118383400698e5b8d9ee,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:12ac554e02807ec3edeb3922,635,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,5]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:6f98ec53d0f58304c2f1a460,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a71ccf3094d860d1a3b2b2f8,636,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,4]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:029b8cfdbd3357f2b8ee7310,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f2a17fbcf3cb2e93ed73525c,637,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,5]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:4233c8071391e648e0764f43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:e87cc72d1d7324b34050891f,638,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,4]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:d694276d95cbe1e694217d7c,639,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,4]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:668aea3cdcaf14fa8d9b2839,640,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,7]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:b3be3f8a718700aaf34598ac,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5d58e2e55c93ccee2985ac86,641,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,6]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:42732f30dbf9736de51f1158,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b14834e6737384d1d5daa3a8,642,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,5]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:148d122d22535dc981ee455f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f722b2e7d35a1935b83ef358,643,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,4]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:d4504fc9f87e968ea933601c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:d449b5c55a6d0310287dde37,644,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,6]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:4134f9a0dfa490c1c97d4d77,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:6a276cce5a6cfb611df22bcd,645,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,5]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:6ab8d35e81ee93a5c5c99dd0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:61dc18836fadbdd3eea26915,646,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,4]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:1254954689db019047ac132e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8ecc8e5c7dd3f05182dbff62,647,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,5]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:5f933a09c7cb10a705c7a485,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:6845c3f7c490b6bf61025916,648,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,4]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:de8608182cf1ca2739b05568,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8d3d548d49050ebb6dd219a7,649,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,4]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:d90023eb499b9eb3055912a0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:09acd42fc6ee3feb138074c4,650,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,8]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:c31ca0fcdfe03d2db4f7802d,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8ad4d54a02382dcdeeb47c9c,651,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,7]",8,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:642c8350e0e8d01e069adbfb,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:17a4d7d32fbf177e1ce3c809,652,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,6]",8,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:ef39f880c4251684b811c6df,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4770167c91eb0b6800347e7f,653,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,5]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:b6d2ac845fb9de76cab40e83,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:6be5207826d66addb4ab15b5,654,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,4,4]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:96b903635a9ac2a1dd0dc4de,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:25e3ed85eb9baf87db653b31,655,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,7]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:e95280f53e75f630ae3fa6d7,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:cf45b6729c4aa993894cf55a,656,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,6]",8,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:dd88d17a75be37f8b1936b80,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4f681e043461895d4717761f,657,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,5]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:442111b8aab29e7f186653d3,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:92e14e0a478ff100a597f9a9,658,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,4]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:f7b71ceb64a8bb085492d14f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:2fbad4232884f135364cd6b6,659,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,6]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:405a58c5ef187c64dcbf909b,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8c12b9b22f0acd1fbc7dded0,660,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,5]",8,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:382cd594748b6900eabbc2b8,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:82ed464a2a4096ec15aea905,661,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,4]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:f16c307045648f43cde94143,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f5c44688ae6a1f4d2632450d,662,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,5]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:228ba1d3d6b8c0a58301df46,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:ea47a1d63f74a18799a8645b,663,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,4]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:d6d1040febb2f92ecd395a37,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:16981fab9f2560a7163679eb,664,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,0,4]",8,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:4008ace6d696beba88c9261e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b78bb94175f709969472d649,665,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,4]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:d23450c6f8e3fb431faf0f4e,666,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,3]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a07f1b6d6486f04efc39ab11,667,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,3]",5,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:1e636e86d817f74deba3c6af,668,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,5]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:14d1118383400698e5b8d9ee,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:908e698604a7c1c92d438624,669,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,4]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:6f98ec53d0f58304c2f1a460,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:c6a6af0ddb5aeb8b796a4272,670,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,3]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:029b8cfdbd3357f2b8ee7310,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fe41d2b3a73ec22b69fd53bb,671,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,4]",6,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:4233c8071391e648e0764f43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a7336c365ee706113617d000,672,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,3]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5739674883ddb9c9662115d2,673,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,3]",6,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fadc404cccaa8477143083d1,674,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,6]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:b3be3f8a718700aaf34598ac,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:893e2af946a4e739fc828dfe,675,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,5]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:42732f30dbf9736de51f1158,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5db2ec5f9e4bd5e6c3e6dd89,676,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,4]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:148d122d22535dc981ee455f,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:232803e665d60e9429e533ae,677,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,4,3]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:d4504fc9f87e968ea933601c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:ead9a3ff3473c69ca37a7291,678,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,5]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:4134f9a0dfa490c1c97d4d77,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f46cbbd3f29503e11c52017c,679,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,4]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:6ab8d35e81ee93a5c5c99dd0,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:03d1c15991afd90dc681984c,680,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,3]",7,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:1254954689db019047ac132e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a4a8a8f0b0f7eb799bef9bb9,681,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,4]",7,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:5f933a09c7cb10a705c7a485,current_state_polynomial,307,call44_polynomial_truncation_range
