analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_estimation,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.15097472007323992,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,18,0.25,coupled_quadratic,,0.18000000000000002,flowstar,,0.18797647494858252,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.0370017548753426
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08225661767425524,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,18,0.25,coupled_quadratic,,0.18000000000000002,flowstar,,0.12447539242023317,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04221877474597793
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.1513346447909835,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,18,0.25,coupled_quadratic,,0.18000000000000002,flowstar,,0.1862548757477774,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03492023095679392
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08225218009851477,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,19,0.25,coupled_quadratic,,0.19000000000000003,flowstar,,0.12470799725011003,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04245581715159526
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.14953274900408084,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,19,0.25,coupled_quadratic,,0.19000000000000003,flowstar,,0.18626175879243903,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03672900978835819
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08237230722765014,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,19,0.25,coupled_quadratic,,0.19000000000000003,flowstar,,0.12470732734248312,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04233502011483298
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.1498900371743971,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,19,0.25,coupled_quadratic,,0.19000000000000003,flowstar,,0.18455778106653872,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03466774389214161
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08236789171556642,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,20,0.25,coupled_quadratic,,0.20000000000000004,flowstar,,0.12493824229842593,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.042570350582859504
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.14810529058687147,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,20,0.25,coupled_quadratic,,0.20000000000000004,flowstar,,0.18456467688344935,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.036459386296577884
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08248702500017466,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,20,0.25,coupled_quadratic,,0.20000000000000004,flowstar,,0.12493757685019678,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.042450551850022125
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.1484599724688482,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,20,0.25,coupled_quadratic,,0.20000000000000004,flowstar,,0.18287814205594805,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03441816958709984
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08248263139765391,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,21,0.25,coupled_quadratic,,0.21000000000000005,flowstar,,0.12516681283906975,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.042684181441415836
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.14669219912793832,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,21,0.25,coupled_quadratic,,0.21000000000000005,flowstar,,0.1828850506985458,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.036192851570607476
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08260077794391607,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,21,0.25,coupled_quadratic,,0.21000000000000005,flowstar,,0.1251661518464579,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.042565373902541837
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.1470443046622409,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,21,0.25,coupled_quadratic,,0.21000000000000005,flowstar,,0.181215781974129,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.034171477311888104
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08259640609632304,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,22,0.25,coupled_quadratic,,0.22000000000000006,flowstar,,0.12539371977879296,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04279731368246992
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.14529333038926456,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,22,0.25,coupled_quadratic,,0.22000000000000006,flowstar,,0.1812227034940679,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03592937310480335
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08271357299021515,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,22,0.25,coupled_quadratic,,0.22000000000000006,flowstar,,0.1253930632373833,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04267949024716816
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.14564288920127338,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,22,0.25,coupled_quadratic,,0.22000000000000006,flowstar,,0.17957052584125846,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.033927636639985076
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08270922274241505,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,23,0.25,coupled_quadratic,,0.23000000000000007,flowstar,,0.12561897402550778,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04290975128309274
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.1439085415740558,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,23,0.25,coupled_quadratic,,0.23000000000000007,flowstar,,0.1795774602884438,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03566891871438799
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08282541704904525,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,23,0.25,coupled_quadratic,,0.23000000000000007,flowstar,,0.12561832193026617,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04279290488122092
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.1442555829769758,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,23,0.25,coupled_quadratic,,0.23000000000000007,flowstar,,0.1779422004224126,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.0336866174454368
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08282108824544482,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,24,0.25,coupled_quadratic,,0.24000000000000007,flowstar,,0.1258425864864734,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04302149824102858
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.142537691312447,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,24,0.25,coupled_quadratic,,0.24000000000000007,flowstar,,0.17794914784503577,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03541145653258876
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08293631700841042,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,24,0.25,coupled_quadratic,,0.24000000000000007,flowstar,,0.1258419388317621,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04290562182335167
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.14288224431038957,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,24,0.25,coupled_quadratic,,0.24000000000000007,flowstar,,0.17633063421057518,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.033448389900185616
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.08293200949299813,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,25,0.25,coupled_quadratic,,0.25000000000000006,flowstar,,0.1260645680665246,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.04313255857352648
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,tube,complete_total_degree_2,2,0.14118063964735023,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,25,0.25,coupled_quadratic,,0.25000000000000006,flowstar,,0.176337594655148,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03515695500779778
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.08304627973376175,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,0,0.0001855,25,0.25,coupled_quadratic,,0.25000000000000006,flowstar,,0.1260639248461174,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.043017645112355646
,B2,complete_total_degree_2,2,componentwise_box,1.7144956369884312,True,,,0.000214,False,0.01,0.25,endpoint_raw,complete_total_degree_2,2,0.14152273293838744,,,order2_complete_carry,,True,0,6,25,Flowstar_MPFR_interval_cpu,,none,common_box_carry,2.0224135369062424e-05,0.0001,,Flowstar_native_normalized_carry,,,1,0.0001855,25,0.25,coupled_quadratic,,0.25000000000000006,flowstar,,0.17473565740980693,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.03321292447141949
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,1.1,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,0,0.13,van_der_pol,,0.0,flowstar,,1.4,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2999999999999998
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,2.35,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,0,0.13,van_der_pol,,0.0,flowstar,,2.45,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.10000000000000009
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,tube,complete_total_degree_2,2,1.0999693577345457,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,1,0.13,van_der_pol,,0.005,flowstar,,1.4122783246592856,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.31230896692473986
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,tube,complete_total_degree_2,2,2.330872375313759,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,1,0.13,van_der_pol,,0.005,flowstar,,2.4502735255774355,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.11940115026367648
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,1.1116868577345456,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,1,0.13,van_der_pol,,0.005,flowstar,,1.4122458246592855,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30055896692473993
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,2.331153625313759,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,1,0.13,van_der_pol,,0.005,flowstar,,2.442191181827436,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.11103755651367697
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,affine_carry,complete_total_degree_2,2,1.1116868577345456,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,1,0.13,van_der_pol,,0.005,flowstar,,1.4122458246592855,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30055896692473993
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,affine_carry,complete_total_degree_2,2,2.331153625313759,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,1,0.13,van_der_pol,,0.005,flowstar,,2.442191181827436,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.11103755651367697
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,tube,complete_total_degree_2,2,1.1116531539663776,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,2,0.13,van_der_pol,,0.01,flowstar,,1.424485450321443,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.3128322963550654
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,tube,complete_total_degree_2,2,2.3116094858661747,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,2,0.13,van_der_pol,,0.01,flowstar,,2.4424841750434876,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.13087468917731293
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,1.1233306947561317,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,2,0.13,van_der_pol,,0.01,flowstar,,1.4243994965799474,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.3010688018238157
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,2.31192249393383,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,2,0.13,van_der_pol,,0.01,flowstar,,2.4340089885827574,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.12208649464892751
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,affine_carry,complete_total_degree_2,2,1.1233306947561317,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,2,0.13,van_der_pol,,0.01,flowstar,,1.4243994965799474,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.3010688018238157
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,affine_carry,complete_total_degree_2,2,2.31192249393383,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,2,0.13,van_der_pol,,0.01,flowstar,,2.4340089885827574,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.12208649464892751
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,tube,complete_total_degree_2,2,1.1232938392140814,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,3,0.13,van_der_pol,,0.015,flowstar,,1.4365985552743992,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.31330471606031773
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,tube,complete_total_degree_2,2,2.291969760769051,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,3,0.13,van_der_pol,,0.015,flowstar,,2.4343220323651056,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.1423522715960548
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,1.1349296256346524,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,0,0.000198,3,0.13,van_der_pol,,0.015,flowstar,,1.4364591324860077,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30152950685135527
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,1.785287736915052,True,,,0.00022,False,0.005,1.0,endpoint_raw,complete_total_degree_2,2,2.292314462744822,,Flow* returned 4,order2_local_affine_carry,,True,0,6,200,Flowstar_MPFR_interval_cpu,,Flowstar_ctrunc_degree_1_to_interval_remainder,common_affine_carry,1.6159843653440475e-05,0.001,,stepwise_normalized_affine_carry,,,1,0.000198,3,0.13,van_der_pol,,0.015,flowstar,,2.425454339985623,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.13313987724080079
