analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,endpoint_evaluation_path,excluded_from_authoritative,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,runtime_s,state_index,step_index,system,time,tool,upper,variant,width
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.7631393415095336,,True,6,0.22231235326788656,native_practical,2.2845084973902102e-07,0.010436,0,74,van_der_pol,0.3700000000000002,flowstar,1.9854519232282701,root_cause_fixed_order_6,0.22231258171873658
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.6500806290209418,,True,6,0.4690487544131541,native_practical,1.051014506628837e-06,0.010436,1,74,van_der_pol,0.3700000000000002,flowstar,1.1191304344486026,root_cause_fixed_order_6,0.46904980542766084
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.768408615095852,,True,6,0.22051769481570638,native_practical,2.3401568290167553e-07,0.010692,0,75,van_der_pol,0.3750000000000002,flowstar,1.9889265439272417,root_cause_fixed_order_6,0.22051792883138965
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.6305503127055044,,True,6,0.46729950503254936,native_practical,1.0598674758761892e-06,0.010692,1,75,van_der_pol,0.3750000000000002,flowstar,1.0978508776055298,root_cause_fixed_order_6,0.46730056490002536
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.773575044859939,,True,6,0.21872549818083087,native_practical,2.3960841757339947e-07,0.010464,0,76,van_der_pol,0.3800000000000002,flowstar,1.9923007826491876,root_cause_fixed_order_6,0.21872573778924864
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.6112502644798803,,True,6,0.4654202153879088,native_practical,1.0682958705448527e-06,0.010464,1,76,van_der_pol,0.3800000000000002,flowstar,1.0766715481636597,root_cause_fixed_order_6,0.46542128368377944
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.7786391508973418,,True,6,0.21693639136316545,native_practical,2.4522721910376826e-07,0.010408,0,77,van_der_pol,0.38500000000000023,flowstar,1.9955757874877267,root_cause_fixed_order_6,0.21693663659038487
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.5921813890283836,,True,6,0.4634152972473512,native_practical,1.0762951085317046e-06,0.010408,1,77,van_der_pol,0.38500000000000023,flowstar,1.0555977625708435,root_cause_fixed_order_6,0.4634163735424599
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.7836014781492409,,True,6,0.21515098282804068,native_practical,2.508705401768354e-07,0.01041,0,78,van_der_pol,0.39000000000000024,flowstar,1.998752711847822,root_cause_fixed_order_6,0.21515123369858125
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.5733443984333486,,True,6,0.46128916891612537,native_practical,1.0839699268898552e-06,0.01041,1,78,van_der_pol,0.39000000000000024,flowstar,1.0346346513194011,root_cause_fixed_order_6,0.4612902528860525
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.78846259543799,,True,6,0.2133698615567765,native_practical,2.565367142403857e-07,0.010455,0,79,van_der_pol,0.39500000000000024,flowstar,2.001832713531481,root_cause_fixed_order_6,0.21337011809349082
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.5547398188241817,,True,6,0.45904624786454795,native_practical,1.0912755581352653e-06,0.010455,1,79,van_der_pol,0.39500000000000024,flowstar,1.0137871579642879,root_cause_fixed_order_6,0.4590473391401062
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.7932230945044385,,True,6,0.21159359712264347,native_practical,2.6222377685187534e-07,0.010507,0,80,van_der_pol,0.40000000000000024,flowstar,2.004816953850859,root_cause_fixed_order_6,0.2115938593464206
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.5363679966863801,,True,6,0.4566909440127629,native_practical,1.0981253058571253e-06,0.010507,1,80,van_der_pol,0.40000000000000024,flowstar,0.9930600388244489,root_cause_fixed_order_6,0.4566920421380688
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.7978835890482858,,True,6,0.2098227397909216,native_practical,2.679300001660468e-07,0.010497,0,81,van_der_pol,0.40500000000000025,flowstar,2.007706596769208,root_cause_fixed_order_6,0.20982300772092222
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.5182291050836377,,True,6,0.4542276532951106,native_practical,1.104709357062875e-06,0.010497,1,81,van_der_pol,0.40500000000000025,flowstar,0.9724578630881056,root_cause_fixed_order_6,0.4542287580044678
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8024447137735562,,True,6,0.20805782064181688,native_practical,2.736536867821381e-07,0.010426,0,82,van_der_pol,0.41000000000000025,flowstar,2.0105028080690603,root_cause_fixed_order_6,0.20805809429550415
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.5003231503602164,,True,6,0.45166075150921814,native_practical,1.1108599559150102e-06,0.010426,1,82,van_der_pol,0.41000000000000025,flowstar,0.9519850127293905,root_cause_fixed_order_6,0.45166186236917416
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.806907123440016,,True,6,0.20629935171496872,native_practical,2.7939326908885573e-07,0.010606,0,83,van_der_pol,0.41500000000000026,flowstar,2.013206754548254,root_cause_fixed_order_6,0.2062996311082379
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.48264997824670697,,True,6,0.44899458845363527,native_practical,1.1165850533795653e-06,0.010606,1,83,van_der_pol,0.41500000000000026,flowstar,0.9316456832853958,root_cause_fixed_order_6,0.4489957050386888
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.811271490489976,,True,6,0.20454782903840574,native_practical,2.851472180599193e-07,0.010511,0,84,van_der_pol,0.42000000000000026,flowstar,2.0158196046756003,root_cause_fixed_order_6,0.20454811418562424
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.46520928030333947,,True,6,0.44623348235668997,native_practical,1.1218811946738981e-06,0.010511,1,84,van_der_pol,0.42000000000000026,flowstar,0.9114438845412242,root_cause_fixed_order_6,0.4462346042378847
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8155385080969555,,True,6,0.20280372483430575,native_practical,2.909296093669409e-07,0.010535,0,85,van_der_pol,0.42500000000000027,flowstar,2.0183425238608708,root_cause_fixed_order_6,0.20280401576391527
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.4480005986734165,,True,6,0.44338171769679774,native_practical,1.1267472084632735e-06,0.010535,1,85,van_der_pol,0.42500000000000027,flowstar,0.8913834431174228,root_cause_fixed_order_6,0.4433828444440063
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8197088857622628,,True,6,0.20106749470755192,native_practical,2.967442642867019e-07,0.010586,0,86,van_der_pol,0.43000000000000027,flowstar,2.020776677214079,root_cause_fixed_order_6,0.2010677914518164
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.4310233348992908,,True,6,0.4404435350935354,native_practical,1.1311976241403065e-06,0.010586,1,86,van_der_pol,0.43000000000000027,flowstar,0.8714680011904504,root_cause_fixed_order_6,0.44044466629115964
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.823783349146082,,True,6,0.19933957637216304,native_practical,3.0259011908956465e-07,0.010394,0,87,van_der_pol,0.4350000000000003,flowstar,2.0231232281083646,root_cause_fixed_order_6,0.19933987896228267
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.4142767576799013,,True,6,0.4374231235099133,native_practical,1.1352517584837777e-06,0.010394,1,87,van_der_pol,0.4350000000000003,flowstar,0.8517010164415731,root_cause_fixed_order_6,0.43742425876167185
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8277626373187603,,True,6,0.19762039359682726,native_practical,3.08446007399908e-07,0.010514,0,88,van_der_pol,0.4400000000000003,flowstar,2.0253833393615954,root_cause_fixed_order_6,0.1976207020428351
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.39776000444481757,,True,6,0.4343246250069739,native_practical,1.138885657512589e-06,0.010514,1,88,van_der_pol,0.4400000000000003,flowstar,0.8320857683374491,root_cause_fixed_order_6,0.4343257638926315
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8316474972675385,,True,6,0.19591036562586783,native_practical,3.1430871236397763e-07,0.010542,0,89,van_der_pol,0.4450000000000003,flowstar,2.027558177202119,root_cause_fixed_order_6,0.19591067993458067
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.3814720893780649,,True,6,0.4311521266057622,native_practical,1.1421038004485614e-06,0.010542,1,89,van_der_pol,0.4450000000000003,flowstar,0.8126253580876277,root_cause_fixed_order_6,0.4311532687095628
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8354386928446091,,True,6,0.19420988781219073,native_practical,3.201765734189001e-07,0.010485,0,90,van_der_pol,0.4500000000000003,flowstar,2.0296489008333736,root_cause_fixed_order_6,0.19421020798876443
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.3654119093889787,,True,6,0.42790965646046086,native_practical,1.144911536898819e-06,0.010485,1,90,van_der_pol,0.4500000000000003,flowstar,0.7933227107609766,root_cause_fixed_order_6,0.4279108013719979
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8391370218462715,,True,6,0.19251929601380602,native_practical,3.260479757548508e-07,0.010488,0,91,van_der_pol,0.4550000000000003,flowstar,2.0316566439080535,root_cause_fixed_order_6,0.19251962206178197
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.34957824869093773,,True,6,0.42460118285028503,native_practical,1.1473389954422657e-06,0.010488,1,91,van_der_pol,0.4550000000000003,flowstar,0.7741805788802183,root_cause_fixed_order_6,0.42460233018928056
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8427432784569058,,True,6,0.19083894029982518,native_practical,3.319217727855002e-07,0.01048,0,92,van_der_pol,0.4600000000000003,flowstar,2.033582550678504,root_cause_fixed_order_6,0.19083927222159836
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.3339697710530019,,True,6,0.42123063777168934,native_practical,1.149585696793439e-06,0.01048,1,92,van_der_pol,0.4600000000000003,flowstar,0.7552015584103882,root_cause_fixed_order_6,0.42123178735738626
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8462582680164736,,True,6,0.1891691540513627,native_practical,3.377970761174147e-07,0.010643,0,93,van_der_pol,0.4650000000000003,flowstar,2.0354277598649126,root_cause_fixed_order_6,0.189169491848439
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.3185850735486774,,True,6,0.41780181792524557,native_practical,1.151824714282213e-06,0.010643,1,93,van_der_pol,0.4650000000000003,flowstar,0.7363880432986373,root_cause_fixed_order_6,0.4178029697499599
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8496828062392268,,True,6,0.18751025420310463,native_practical,3.4367149278874667e-07,0.010541,0,94,van_der_pol,0.4700000000000003,flowstar,2.0371934041138244,root_cause_fixed_order_6,0.18751059787459767
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.30342264174621014,,True,6,0.414318483164374,native_practical,1.1536928643962026e-06,0.010541,1,94,van_der_pol,0.4700000000000003,flowstar,0.7177422786034486,root_cause_fixed_order_6,0.4143196368572385
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.853017718349357,,True,6,0.18586254168849092,native_practical,3.4954350813556504e-07,0.010497,0,95,van_der_pol,0.4750000000000003,flowstar,2.0388806095813563,root_cause_fixed_order_6,0.18586289123199928
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.2884808719390673,,True,6,0.41078431946465727,native_practical,1.1551941780138499e-06,0.010497,1,95,van_der_pol,0.4750000000000003,flowstar,0.6992663465979027,root_cause_fixed_order_6,0.41078547465883536
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8562638383287082,,True,6,0.18422630170563625,native_practical,3.554116697271456e-07,0.010674,0,96,van_der_pol,0.4800000000000003,flowstar,2.0404904954460146,root_cause_fixed_order_6,0.18422665711730635
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.2737580765284937,,True,6,0.407202936857461,native_practical,1.156333280537575e-06,0.010674,1,96,van_der_pol,0.4800000000000003,flowstar,0.6809621697192353,root_cause_fixed_order_6,0.4072040931907416
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8594220081545836,,True,6,0.18260180404391502,native_practical,3.6127454701506584e-07,0.010534,0,97,van_der_pol,0.4850000000000003,flowstar,2.0420241734730458,root_cause_fixed_order_6,0.18260216531846218
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.25925248925107114,,True,6,0.4035778672904984,native_practical,1.1571151525957892e-06,0.010534,1,97,van_der_pol,0.4850000000000003,flowstar,0.6628315136567222,root_cause_fixed_order_6,0.4035790244056511
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8624930770555572,,True,6,0.18098930341599395,native_practical,3.6713074143286207e-07,0.010468,0,98,van_der_pol,0.4900000000000003,flowstar,2.043482747602293,root_cause_fixed_order_6,0.18098967054673576
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.24496227038656013,,True,6,0.39991256248776497,native_practical,1.1575540702157346e-06,0.010468,1,98,van_der_pol,0.4900000000000003,flowstar,0.6448759904283954,root_cause_fixed_order_6,0.39991372004183523
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8654779007856244,,True,6,0.17938903979451215,native_practical,3.729788884317405e-07,0.010549,0,99,van_der_pol,0.49500000000000033,flowstar,2.0448673135590254,root_cause_fixed_order_6,0.17938941277340104
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.23088551130149904,,True,6,0.396210393128711,native_practical,1.1576475169600273e-06,0.010549,1,99,van_der_pol,0.49500000000000033,flowstar,0.6270970620777271,root_cause_fixed_order_6,0.39621155077622805
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8683773409169633,,True,6,0.177801238752602,native_practical,3.788176527269108e-07,0.010604,0,100,van_der_pol,0.5000000000000003,flowstar,2.0461789584872183,root_cause_fixed_order_6,0.17780161757025503
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.21702023930641126,,True,6,0.39247464728851633,native_practical,1.1574049256140454e-06,0.010604,1,100,van_der_pol,0.5000000000000003,flowstar,0.6094960439998532,root_cause_fixed_order_6,0.392475804693442
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8711922641515635,,True,6,0.17622611180751147,native_practical,3.846456531060569e-07,0.010613,0,101,van_der_pol,0.5050000000000003,flowstar,2.0474187606047285,root_cause_fixed_order_6,0.17622649645316502
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.20336442225903764,,True,6,0.38870852936374534,native_practical,1.1568303607277598e-06,0.010613,1,101,van_der_pol,0.5050000000000003,flowstar,0.5920741084531438,root_cause_fixed_order_6,0.3887096861941062
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.873923535644694,,True,6,0.17466386878062323,native_practical,3.9046167695063557e-07,0.010577,0,102,van_der_pol,0.5100000000000003,flowstar,2.0485877948869944,root_cause_fixed_order_6,0.17466425924230045
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.18991597301433186,,True,6,0.3849151592020392,native_practical,1.1559280199978011e-06,0.010577,1,102,van_der_pol,0.5100000000000003,flowstar,0.5748322881443911,root_cause_fixed_order_6,0.3849163151300593
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8765720353837452,,True,6,0.17311468408710362,native_practical,3.9626448201798434e-07,0.010813,0,103,van_der_pol,0.5150000000000003,flowstar,2.049687115735331,root_cause_fixed_order_6,0.17311508035158596
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.17667275373207217,,True,6,0.3810975714271483,native_practical,1.1547073330181938e-06,0.010813,1,103,van_der_pol,0.5150000000000003,flowstar,0.5577714798665536,root_cause_fixed_order_6,0.3810987261344815
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8791386424257377,,True,6,0.17157872734741986,native_practical,4.020528717685476e-07,0.01148,0,104,van_der_pol,0.5200000000000004,flowstar,2.05071777182603,root_cause_fixed_order_6,0.17157912940029219
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.16362095679867864,,True,6,0.377281961445244,native_practical,1.1531790771219444e-06,0.01148,1,104,van_der_pol,0.5200000000000004,flowstar,0.5409040714229998,root_cause_fixed_order_6,0.3772831146243212
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8816242374950014,,True,6,0.17005615730633727,native_practical,4.078369206657472e-07,0.011229,0,105,van_der_pol,0.5250000000000004,flowstar,2.0516808026382596,root_cause_fixed_order_6,0.17005656514325818
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.15076710993891748,,True,6,0.3734536829580912,native_practical,1.1513569372922531e-06,0.011229,1,105,van_der_pol,0.5250000000000004,flowstar,0.5242219442539461,root_cause_fixed_order_6,0.37345483431502857
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8840297033010254,,True,6,0.1685471203936979,native_practical,4.1360547470590106e-07,0.011176,0,106,van_der_pol,0.5300000000000004,flowstar,2.0525772373001985,root_cause_fixed_order_6,0.1685475339991731
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.1381125064305014,,True,6,0.36960839517475796,native_practical,1.1492384680237128e-06,0.011176,1,106,van_der_pol,0.5300000000000004,flowstar,0.5077220508437275,root_cause_fixed_order_6,0.369609544413226
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.886355923812247,,True,6,0.16705175134875727,native_practical,4.193560202617519e-07,0.010595,0,107,van_der_pol,0.5350000000000004,flowstar,2.0534080945170246,root_cause_fixed_order_6,0.16705217070477762
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.12565484769687693,,True,6,0.36574878509900166,native_practical,1.1468308886078092e-06,0.010595,1,107,van_der_pol,0.5350000000000004,flowstar,0.4914047796267672,root_cause_fixed_order_6,0.36574993192989025
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.88860378388204,,True,6,0.16557017321441814,native_practical,4.250874331362126e-07,0.010572,0,108,van_der_pol,0.5400000000000004,flowstar,2.054174382183892,root_cause_fixed_order_6,0.16557059830185183
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.11338860491153925,,True,6,0.36188385169931125,native_practical,1.1441411981919859e-06,0.010572,1,108,van_der_pol,0.5400000000000004,flowstar,0.4752736007520487,root_cause_fixed_order_6,0.3618849958405095
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8907741656513988,,True,6,0.16410250380516533,native_practical,4.308021358358092e-07,0.010589,0,109,van_der_pol,0.5450000000000004,flowstar,2.0548771002587003,root_cause_fixed_order_6,0.16410293460730152
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.10130656661271227,,True,6,0.35802581791143834,native_practical,1.1411771247031744e-06,0.010589,1,109,van_der_pol,0.5450000000000004,flowstar,0.45933352570127534,root_cause_fixed_order_6,0.3580269590885631
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8928679219217144,,True,6,0.16264890828291767,native_practical,4.364959714411905e-07,0.010489,0,110,van_der_pol,0.5500000000000004,flowstar,2.055517266700604,root_cause_fixed_order_6,0.16264934477888948
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.08941442579493127,,True,6,0.3541609635471005,native_practical,1.1379467927629902e-06,0.010489,1,110,van_der_pol,0.5500000000000004,flowstar,0.4435765272888246,root_cause_fixed_order_6,0.3541621014938933
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8948859752794913,,True,6,0.1612094002446265,native_practical,4.421675405209754e-07,0.010559,0,111,van_der_pol,0.5550000000000004,flowstar,2.0560958176916584,root_cause_fixed_order_6,0.16120984241216707
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.07770978612900056,,True,6,0.3502916197993773,native_practical,1.134458813139586e-06,0.010559,1,111,van_der_pol,0.5550000000000004,flowstar,0.428002540387191,root_cause_fixed_order_6,0.3502927542581904
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.89682920896595,,True,6,0.15978405936636175,native_practical,4.478156337325964e-07,0.0106,0,112,van_der_pol,0.5600000000000004,flowstar,2.056613716147946,root_cause_fixed_order_6,0.15978450718199588
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.06619023127709042,,True,6,0.34642003740950567,native_practical,1.1307206294303878e-06,0.0106,1,112,van_der_pol,0.5600000000000004,flowstar,0.4126113994072256,root_cause_fixed_order_6,0.3464211681301351
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.8986985045748246,,True,6,0.15837295541988894,native_practical,4.5344137893656495e-07,0.010597,0,113,van_der_pol,0.5650000000000004,flowstar,2.0570719134360926,root_cause_fixed_order_6,0.15837340886126805
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.054788446193367576,,True,6,0.342678150705593,native_practical,1.126739997950714e-06,0.010597,1,113,van_der_pol,0.5650000000000004,flowstar,0.39746772363895855,root_cause_fixed_order_6,0.34267927744559096
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.9004947416111624,,True,6,0.15697614860289,native_practical,4.5904755163786307e-07,0.010579,0,114,van_der_pol,0.5700000000000004,flowstar,2.057471349261604,root_cause_fixed_order_6,0.15697660765044175
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.043535476295806584,,True,6,0.33900106574222655,native_practical,1.1225266947209132e-06,0.010579,1,114,van_der_pol,0.5700000000000004,flowstar,0.38253766456472793,root_cause_fixed_order_6,0.33900218826892137
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.9022187970720725,,True,6,0.1555936898651371,native_practical,4.646300635803939e-07,0.010462,0,115,van_der_pol,0.5750000000000004,flowstar,2.0578129515672736,root_cause_fixed_order_6,0.1555941544952011
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.03246225463071564,,True,6,0.33532401224720354,native_practical,1.1181411522723488e-06,0.010462,1,115,van_der_pol,0.5750000000000004,flowstar,0.36778738501907143,root_cause_fixed_order_6,0.33532513038835576
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.9038715450374715,,True,6,0.15422562123031147,native_practical,4.7018503423864316e-07,0.010526,0,116,van_der_pol,0.5800000000000004,flowstar,2.0580976364528176,root_cause_fixed_order_6,0.15422609141534616
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.021566362955358475,,True,6,0.3316488277037587,native_practical,1.1136104840529287e-06,0.010526,1,116,van_der_pol,0.5800000000000004,flowstar,0.35321630426960127,root_cause_fixed_order_6,0.3316499413142428
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.90545385628018,,True,6,0.1528719761132351,native_practical,4.7571215197146403e-07,0.010502,0,117,van_der_pol,0.5850000000000004,flowstar,2.0583263081055674,root_cause_fixed_order_6,0.15287245182538745
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,0.010845338550340696,,True,6,0.32797734979000664,native_practical,1.1088647106309135e-06,0.010502,1,117,van_der_pol,0.5850000000000004,flowstar,0.338823797205058,root_cause_fixed_order_6,0.3279784586547173
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,1.0,endpoint_raw,1.9069665978454602,,True,6,0.1515327797357502,native_practical,4.812101025063458e-07,0.010573,0,118,van_der_pol,0.5900000000000004,flowstar,2.058499858791313,root_cause_fixed_order_6,0.15153326094585284
