analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,reset_discarded_term_count,runtime_s,state_index,step_index,system,time,tool,upper,validation_attempts,variant,width
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1347351051033078,,True,1,0.2661434174855215,native_low_order,0.003326792721094022,0,0.025532479863613844,1,24,harmonic,0.24,torch_tm_flowpipe,0.1347351051033078,2,order1_range_only,0.2694702102066156
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.13441905979479385,,True,1,0.2661434174855215,native_low_order,0.0026947021040661565,0,0.025532479863613844,0,24,harmonic,0.24,torch_tm_flowpipe,0.13441905979479385,2,order1_range_only,0.2688381195895877
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.13441905979479385,,True,1,0.2661434174855215,native_low_order,0.0026947021040661565,0,0.025532479863613844,1,24,harmonic,0.24,torch_tm_flowpipe,0.13441905979479385,2,order1_range_only,0.2688381195895877
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.13641929391937427,,True,1,0.2694702102086158,native_low_order,0.003368377630132701,0,0.025225674267858267,0,25,harmonic,0.25,torch_tm_flowpipe,0.13641929391937427,2,order1_range_only,0.27283858783874854
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.13641929391937427,,True,1,0.2694702102086158,native_low_order,0.003368377630132701,0,0.025225674267858267,1,25,harmonic,0.25,torch_tm_flowpipe,0.13641929391937427,2,order1_range_only,0.27283858783874854
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.13641929391937427,,True,1,0.2694702102086158,native_low_order,0.003368377630132701,0,0.025225674267858267,0,25,harmonic,0.25,torch_tm_flowpipe,0.13641929391937427,2,order1_range_only,0.27283858783874854
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.13641929391937427,,True,1,0.2694702102086158,native_low_order,0.003368377630132701,0,0.025225674267858267,1,25,harmonic,0.25,torch_tm_flowpipe,0.13641929391937427,2,order1_range_only,0.27283858783874854
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.13609929804450166,,True,1,0.2694702102086158,native_low_order,0.002728385880387486,0,0.025225674267858267,0,25,harmonic,0.25,torch_tm_flowpipe,0.13609929804450166,2,order1_range_only,0.2721985960890033
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.13609929804450166,,True,1,0.2694702102086158,native_low_order,0.002728385880387486,0,0.025225674267858267,1,25,harmonic,0.25,torch_tm_flowpipe,0.13609929804450166,2,order1_range_only,0.2721985960890033
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.13812453509564157,,True,1,0.2728385878407487,native_low_order,0.0034104823505343627,0,0.02482189191505313,0,26,harmonic,0.26,torch_tm_flowpipe,0.13812453509564157,2,order1_range_only,0.27624907019128314
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.13812453509564157,,True,1,0.2728385878407487,native_low_order,0.0034104823505343627,0,0.02482189191505313,1,26,harmonic,0.26,torch_tm_flowpipe,0.13812453509564157,2,order1_range_only,0.27624907019128314
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.13812453509564157,,True,1,0.2728385878407487,native_low_order,0.0034104823505343627,0,0.02482189191505313,0,26,harmonic,0.26,torch_tm_flowpipe,0.13812453509564157,2,order1_range_only,0.27624907019128314
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.13812453509564157,,True,1,0.2728385878407487,native_low_order,0.0034104823505343627,0,0.02482189191505313,1,26,harmonic,0.26,torch_tm_flowpipe,0.13812453509564157,2,order1_range_only,0.27624907019128314
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1378005392723308,,True,1,0.2728385878407487,native_low_order,0.002762490703912832,0,0.02482189191505313,0,26,harmonic,0.26,torch_tm_flowpipe,0.1378005392723308,2,order1_range_only,0.2756010785446616
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1378005392723308,,True,1,0.2728385878407487,native_low_order,0.002762490703912832,0,0.02482189191505313,1,26,harmonic,0.26,torch_tm_flowpipe,0.1378005392723308,2,order1_range_only,0.2756010785446616
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.1398510917866122,,True,1,0.2762490701932833,native_low_order,0.0034531133799410455,0,0.024925578851252794,0,27,harmonic,0.27,torch_tm_flowpipe,0.1398510917866122,2,order1_range_only,0.2797021835732244
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.1398510917866122,,True,1,0.2762490701932833,native_low_order,0.0034531133799410455,0,0.024925578851252794,1,27,harmonic,0.27,torch_tm_flowpipe,0.1398510917866122,2,order1_range_only,0.2797021835732244
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1398510917866122,,True,1,0.2762490701932833,native_low_order,0.0034531133799410455,0,0.024925578851252794,0,27,harmonic,0.27,torch_tm_flowpipe,0.1398510917866122,2,order1_range_only,0.2797021835732244
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1398510917866122,,True,1,0.2762490701932833,native_low_order,0.0034531133799410455,0,0.024925578851252794,1,27,harmonic,0.27,torch_tm_flowpipe,0.1398510917866122,2,order1_range_only,0.2797021835732244
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1395230460155078,,True,1,0.2762490701932833,native_low_order,0.0027970218377322445,0,0.024925578851252794,0,27,harmonic,0.27,torch_tm_flowpipe,0.1395230460155078,2,order1_range_only,0.2790460920310156
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1395230460155078,,True,1,0.2762490701932833,native_low_order,0.002797021837732245,0,0.024925578851252794,1,27,harmonic,0.27,torch_tm_flowpipe,0.1395230460155078,2,order1_range_only,0.2790460920310156
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.14159923043621997,,True,1,0.2797021835752246,native_low_order,0.003496277297215311,0,0.025501112919300795,0,28,harmonic,0.28,torch_tm_flowpipe,0.14159923043621997,2,order1_range_only,0.28319846087243994
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.14159923043621997,,True,1,0.2797021835752246,native_low_order,0.003496277297215311,0,0.025501112919300795,1,28,harmonic,0.28,torch_tm_flowpipe,0.14159923043621997,2,order1_range_only,0.28319846087243994
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.14159923043621997,,True,1,0.2797021835752246,native_low_order,0.003496277297215311,0,0.025501112919300795,0,28,harmonic,0.28,torch_tm_flowpipe,0.14159923043621997,2,order1_range_only,0.28319846087243994
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.14159923043621997,,True,1,0.2797021835752246,native_low_order,0.003496277297215311,0,0.025501112919300795,1,28,harmonic,0.28,torch_tm_flowpipe,0.14159923043621997,2,order1_range_only,0.28319846087243994
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14126708409297453,,True,1,0.2797021835752246,native_low_order,0.0028319846107244004,0,0.025501112919300795,0,28,harmonic,0.28,torch_tm_flowpipe,0.14126708409297453,2,order1_range_only,0.28253416818594906
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14126708409297453,,True,1,0.2797021835752246,native_low_order,0.0028319846107244004,0,0.025501112919300795,1,28,harmonic,0.28,torch_tm_flowpipe,0.14126708409297453,2,order1_range_only,0.28253416818594906
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.14336922081894785,,True,1,0.2831984608744401,native_low_order,0.0035399807634555053,0,0.025024023838341236,0,29,harmonic,0.29,torch_tm_flowpipe,0.14336922081894785,2,order1_range_only,0.2867384416378957
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.14336922081894785,,True,1,0.2831984608744401,native_low_order,0.0035399807634555053,0,0.025024023838341236,1,29,harmonic,0.29,torch_tm_flowpipe,0.14336922081894785,2,order1_range_only,0.2867384416378957
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.14336922081894785,,True,1,0.2831984608744401,native_low_order,0.0035399807634555053,0,0.025024023838341236,0,29,harmonic,0.29,torch_tm_flowpipe,0.14336922081894785,2,order1_range_only,0.2867384416378957
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.14336922081894785,,True,1,0.2831984608744401,native_low_order,0.0035399807634555053,0,0.025024023838341236,1,29,harmonic,0.29,torch_tm_flowpipe,0.14336922081894785,2,order1_range_only,0.2867384416378957
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14303292264640957,,True,1,0.2831984608744401,native_low_order,0.002867384418378957,0,0.025024023838341236,0,29,harmonic,0.29,torch_tm_flowpipe,0.14303292264640957,2,order1_range_only,0.28606584529281914
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14303292264640957,,True,1,0.2831984608744401,native_low_order,0.0028673844183789575,0,0.025024023838341236,1,29,harmonic,0.29,torch_tm_flowpipe,0.14303292264640957,2,order1_range_only,0.28606584529281914
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.1451613360814598,,True,1,0.28673844163989587,native_low_order,0.0035842305230237015,0,0.025333994068205357,0,30,harmonic,0.3,torch_tm_flowpipe,0.1451613360814598,2,order1_range_only,0.2903226721629196
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.1451613360814598,,True,1,0.28673844163989587,native_low_order,0.0035842305230237015,0,0.025333994068205357,1,30,harmonic,0.3,torch_tm_flowpipe,0.1451613360814598,2,order1_range_only,0.2903226721629196
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1451613360814598,,True,1,0.28673844163989587,native_low_order,0.0035842305230237015,0,0.025333994068205357,0,30,harmonic,0.3,torch_tm_flowpipe,0.1451613360814598,2,order1_range_only,0.2903226721629196
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1451613360814598,,True,1,0.28673844163989587,native_low_order,0.0035842305230237015,0,0.025333994068205357,1,30,harmonic,0.3,torch_tm_flowpipe,0.1451613360814598,2,order1_range_only,0.2903226721629196
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14482083418176256,,True,1,0.28673844163989587,native_low_order,0.002903226723629197,0,0.025333994068205357,0,30,harmonic,0.3,torch_tm_flowpipe,0.14482083418176256,2,order1_range_only,0.2896416683635251
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14482083418176256,,True,1,0.28673844163989587,native_low_order,0.002903226723629197,0,0.025333994068205357,1,30,harmonic,0.3,torch_tm_flowpipe,0.14482083418176256,2,order1_range_only,0.2896416683635251
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.14697585278475317,,True,1,0.2903226721649198,native_low_order,0.003629033404586501,0,0.025266248267143965,0,31,harmonic,0.31,torch_tm_flowpipe,0.14697585278475317,2,order1_range_only,0.29395170556950634
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.14697585278475317,,True,1,0.2903226721649198,native_low_order,0.003629033404586501,0,0.025266248267143965,1,31,harmonic,0.31,torch_tm_flowpipe,0.14697585278475317,2,order1_range_only,0.29395170556950634
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.14697585278475317,,True,1,0.2903226721649198,native_low_order,0.003629033404586501,0,0.025266248267143965,0,31,harmonic,0.31,torch_tm_flowpipe,0.14697585278475317,2,order1_range_only,0.29395170556950634
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.14697585278475317,,True,1,0.2903226721649198,native_low_order,0.003629033404586501,0,0.025266248267143965,1,31,harmonic,0.31,torch_tm_flowpipe,0.14697585278475317,2,order1_range_only,0.29395170556950634
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14663109461130747,,True,1,0.2903226721649198,native_low_order,0.0029395170576950644,0,0.025266248267143965,0,31,harmonic,0.31,torch_tm_flowpipe,0.14663109461130747,2,order1_range_only,0.29326218922261493
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14663109461130747,,True,1,0.2903226721649198,native_low_order,0.0029395170576950644,0,0.025266248267143965,1,31,harmonic,0.31,torch_tm_flowpipe,0.14663109461130747,2,order1_range_only,0.29326218922261493
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.1488130509468377,,True,1,0.2939517055715065,native_low_order,0.003674396322168835,0,0.025130806025117636,0,32,harmonic,0.32,torch_tm_flowpipe,0.1488130509468377,2,order1_range_only,0.2976261018936754
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.1488130509468377,,True,1,0.2939517055715065,native_low_order,0.003674396322168835,0,0.025130806025117636,1,32,harmonic,0.32,torch_tm_flowpipe,0.1488130509468377,2,order1_range_only,0.2976261018936754
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1488130509468377,,True,1,0.2939517055715065,native_low_order,0.003674396322168835,0,0.025130806025117636,0,32,harmonic,0.32,torch_tm_flowpipe,0.1488130509468377,2,order1_range_only,0.2976261018936754
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.1488130509468377,,True,1,0.2939517055715065,native_low_order,0.003674396322168835,0,0.025130806025117636,1,32,harmonic,0.32,torch_tm_flowpipe,0.1488130509468377,2,order1_range_only,0.2976261018936754
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14846398329622165,,True,1,0.2939517055715065,native_low_order,0.0029762610209367545,0,0.025130806025117636,0,32,harmonic,0.32,torch_tm_flowpipe,0.14846398329622165,2,order1_range_only,0.2969279665924433
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.14846398329622165,,True,1,0.2939517055715065,native_low_order,0.0029762610209367545,0,0.025130806025117636,1,32,harmonic,0.32,torch_tm_flowpipe,0.14846398329622165,2,order1_range_only,0.2969279665924433
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.15067321408594828,,True,1,0.29762610189567557,native_low_order,0.003720326276220948,0,0.025145485065877438,0,33,harmonic,0.33,torch_tm_flowpipe,0.15067321408594828,2,order1_range_only,0.30134642817189655
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.15067321408594828,,True,1,0.29762610189567557,native_low_order,0.003720326276220948,0,0.025145485065877438,1,33,harmonic,0.33,torch_tm_flowpipe,0.15067321408594828,2,order1_range_only,0.30134642817189655
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.15067321408594828,,True,1,0.29762610189567557,native_low_order,0.003720326276220948,0,0.025145485065877438,0,33,harmonic,0.33,torch_tm_flowpipe,0.15067321408594828,2,order1_range_only,0.30134642817189655
True,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_raw,-0.15067321408594828,,True,1,0.29762610189567557,native_low_order,0.003720326276220948,0,0.025145485065877438,1,33,harmonic,0.33,torch_tm_flowpipe,0.15067321408594828,2,order1_range_only,0.30134642817189655
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1503197830896973,,True,1,0.29762610189567557,native_low_order,0.0030134642837189663,0,0.025145485065877438,0,33,harmonic,0.33,torch_tm_flowpipe,0.1503197830896973,2,order1_range_only,0.3006395661793946
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,endpoint_tightened_supplemental,-0.1503197830896973,,True,1,0.29762610189567557,native_low_order,0.0030134642837189663,0,0.025145485065877438,1,33,harmonic,0.33,torch_tm_flowpipe,0.1503197830896973,2,order1_range_only,0.3006395661793946
,complete_total_degree_1,range_only,torch_nextafter_outward,True,0.01,4.0,tube,-0.15255662926429775,,True,1,0.30134642817389673,native_low_order,0.0037668303546987128,0,0.024901202879846096,0,34,harmonic,0.34,torch_tm_flowpipe,0.15255662926429775,2,order1_range_only,0.3051132585285955
