run_id,segment_index,t_hi,dimension,rank,monomial,interval_contribution_width,coefficient,total_degree,time_power,source_note
flowstar_style_o4_target_insert,147,5.6686630845997001,x,4,scale_x,0.20966335672786676,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,148,5.6918557022132479,y,1,aggregate_right_map_y,0.47697982421833229,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,148,5.6918557022132479,x,2,aggregate_right_map_x,0.41431297918850096,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,148,5.6918557022132479,y,3,scale_y,0.24784905802938212,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,148,5.6918557022132479,x,4,scale_x,0.21528600667648626,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,149,5.7092501654234082,y,1,aggregate_right_map_y,0.49368819922066781,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,149,5.7092501654234082,x,2,aggregate_right_map_x,0.42285522604319897,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,149,5.7092501654234082,y,3,scale_y,0.25647167283639316,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,149,5.7092501654234082,x,4,scale_x,0.21967384953116034,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,150,5.7353418602386492,y,1,aggregate_right_map_y,0.5197673226566254,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,150,5.7353418602386492,x,2,aggregate_right_map_x,0.43623035154567147,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,150,5.7353418602386492,y,3,scale_y,0.26992604059738673,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,150,5.7353418602386492,x,4,scale_x,0.22654354448311234,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,151,5.7549106313500804,y,1,aggregate_right_map_y,0.54025915623957144,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,151,5.7549106313500804,x,2,aggregate_right_map_x,0.44672379973709569,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,151,5.7549106313500804,y,3,scale_y,0.28049285833236198,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,151,5.7549106313500804,x,4,scale_x,0.23193097983847547,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,152,5.7842637880172267,y,1,aggregate_right_map_y,0.57229759500928268,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,152,5.7842637880172267,x,2,aggregate_right_map_x,0.46324025330530283,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,152,5.7842637880172267,y,3,scale_y,0.29700770635331364,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,152,5.7842637880172267,x,4,scale_x,0.2404097559111785,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,153,5.8062786555175867,y,1,aggregate_right_map_y,0.59751559935331378,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,153,5.8062786555175867,x,2,aggregate_right_map_x,0.4762667866257313,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,153,5.8062786555175867,y,3,scale_y,0.30999930043866947,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,153,5.8062786555175867,x,4,scale_x,0.24709375091787075,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,154,5.8227898061428567,y,1,aggregate_right_map_y,0.61709691087458829,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,154,5.8227898061428567,x,2,aggregate_right_map_x,0.48641158097693654,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,154,5.8227898061428567,y,3,scale_y,0.32008251970584456,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,154,5.8227898061428567,x,4,scale_x,0.25229723518230746,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,155,5.8475565320807616,y,1,aggregate_right_map_y,0.64733214162360919,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,155,5.8475565320807616,x,2,aggregate_right_map_x,0.50225094501842271,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,155,5.8475565320807616,y,3,scale_y,0.3356461496341917,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,155,5.8475565320807616,x,4,scale_x,0.26042055539332037,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,156,5.8661315765341904,y,1,aggregate_right_map_y,0.67080681949977849,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,156,5.8661315765341904,x,2,aggregate_right_map_x,0.51463612174265916,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,156,5.8661315765341904,y,3,scale_y,0.34772316908789314,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,156,5.8661315765341904,x,4,scale_x,0.26676965406061959,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,157,5.8800628598742621,y,1,aggregate_right_map_y,0.68884574080750105,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,157,5.8800628598742621,x,2,aggregate_right_map_x,0.52421802666606698,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,157,5.8800628598742621,y,3,scale_y,0.3569997312863582,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,157,5.8800628598742621,x,4,scale_x,0.27168012164213889,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,158,5.9009597848843693,y,1,aggregate_right_map_y,0.71640176550900803,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,158,5.9009597848843693,x,2,aggregate_right_map_x,0.53907214281691451,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,158,5.9009597848843693,y,3,scale_y,0.37116520208983966,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,158,5.9009597848843693,x,4,scale_x,0.27929135641853392,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,159,5.91663247864195,y,1,aggregate_right_map_y,0.73754159783011841,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,159,5.91663247864195,x,2,aggregate_right_map_x,0.5505994113831012,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,159,5.91663247864195,y,3,scale_y,0.38202671891234663,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,159,5.91663247864195,x,4,scale_x,0.28519569226277774,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,160,5.9401415192783205,y,1,aggregate_right_map_y,0.76970878969580758,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,160,5.9401415192783205,x,2,aggregate_right_map_x,0.56852445671716889,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,160,5.9401415192783205,y,3,scale_y,0.39854622565185099,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,160,5.9401415192783205,x,4,scale_x,0.29437532668029409,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,161,5.9577732997555986,y,1,aggregate_right_map_y,0.79426877293247289,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,161,5.9577732997555986,x,2,aggregate_right_map_x,0.58247501569225024,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,161,5.9577732997555986,y,3,scale_y,0.41115071645617218,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,161,5.9577732997555986,x,4,scale_x,0.30151634834578811,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,162,5.9709971351135573,y,1,aggregate_right_map_y,0.81288739562985934,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,162,5.9709971351135573,x,2,aggregate_right_map_x,0.59322720411864238,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,162,5.9709971351135573,y,3,scale_y,0.4207010307528441,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,162,5.9709971351135573,x,4,scale_x,0.30701828763129319,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,163,5.9908328881504946,y,1,aggregate_right_map_y,0.84085265783564622,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,163,5.9908328881504946,x,2,aggregate_right_map_x,0.60982411719882257,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,163,5.9908328881504946,y,3,scale_y,0.43503822440718942,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,163,5.9908328881504946,x,4,scale_x,0.31550926155092573,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,164,6.0057097029281978,y,1,aggregate_right_map_y,0.86190369227586039,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,164,6.0057097029281978,x,2,aggregate_right_map_x,0.62264103650486569,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,164,6.0057097029281978,y,3,scale_y,0.44582338045134617,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,164,6.0057097029281978,x,4,scale_x,0.32206374585698488,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,165,6.016867314011475,y,1,aggregate_right_map_y,0.87768753342849071,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,165,6.016867314011475,x,2,aggregate_right_map_x,0.63246186288465722,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,165,6.016867314011475,y,3,scale_y,0.45390564071257172,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,165,6.016867314011475,x,4,scale_x,0.32708452172895863,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,166,6.0336037306363908,y,1,aggregate_right_map_y,0.90263462159790631,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,166,6.0336037306363908,x,2,aggregate_right_map_x,0.64754803442055531,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,166,6.0336037306363908,y,3,scale_y,0.46666537052952389,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,166,6.0336037306363908,x,4,scale_x,0.33478468052065102,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,167,6.0461560431050776,y,1,aggregate_right_map_y,0.92252838842060236,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,167,6.0461560431050776,x,2,aggregate_right_map_x,0.65915956212571114,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,167,6.0461560431050776,y,3,scale_y,0.4768276727450535,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,167,6.0461560431050776,x,4,scale_x,0.34070010627440156,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,168,6.0649845118081078,y,1,aggregate_right_map_y,0.95414262483118817,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,168,6.0649845118081078,x,2,aggregate_right_map_x,0.67706821514561599,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,168,6.0649845118081078,y,3,scale_y,0.49295563240766366,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,168,6.0649845118081078,x,4,scale_x,0.34980576435235472,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,169,6.0791058633353812,y,1,aggregate_right_map_y,0.97953238104434825,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,169,6.0791058633353812,x,2,aggregate_right_map_x,0.69092912637084436,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,169,6.0791058633353812,y,3,scale_y,0.50588936420881891,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,169,6.0791058633353812,x,4,scale_x,0.35683730647111361,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,170,6.0896968769808355,y,1,aggregate_right_map_y,0.99958270138591576,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,170,6.0896968769808355,x,2,aggregate_right_map_x,0.70158584410855906,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,170,6.0896968769808355,y,3,scale_y,0.51609195474903835,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,170,6.0896968769808355,x,4,scale_x,0.36223396944366404,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,171,6.1055833974490179,y,1,aggregate_right_map_y,1.0311071351777077,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,171,6.1055833974490179,x,2,aggregate_right_map_x,0.71797320482353466,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,171,6.1055833974490179,y,3,scale_y,0.53211410710954699,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,171,6.1055833974490179,x,4,scale_x,0.37051791979638637,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,172,6.1174982878001547,y,1,aggregate_right_map_y,1.0561554210879789,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,172,6.1174982878001547,x,2,aggregate_right_map_x,0.73063205600831105,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,172,6.1174982878001547,y,3,scale_y,0.54482877802236807,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,172,6.1174982878001547,x,4,scale_x,0.37690415852708065,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,173,6.1264344555635075,y,1,aggregate_right_map_y,1.075777317352131,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,173,6.1264344555635075,x,2,aggregate_right_map_x,0.74034737757762237,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,173,6.1264344555635075,y,3,scale_y,0.55477956654925287,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,173,6.1264344555635075,x,4,scale_x,0.38179797120034203,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,174,6.1398387072085363,y,1,aggregate_right_map_y,1.1063693308137525,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,174,6.1398387072085363,x,2,aggregate_right_map_x,0.75524206581147202,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,174,6.1398387072085363,y,3,scale_y,0.57027733204693587,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,174,6.1398387072085363,x,4,scale_x,0.38928901800251325,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,175,6.1498918959423081,y,1,aggregate_right_map_y,1.1307993852263303,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,175,6.1498918959423081,x,2,aggregate_right_map_x,0.76672324176962769,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,175,6.1498918959423081,y,3,scale_y,0.58264016746252034,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,175,6.1498918959423081,x,4,scale_x,0.39505129187229876,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,176,6.1649716790429654,y,1,aggregate_right_map_y,1.1699400453816355,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,176,6.1649716790429654,x,2,aggregate_right_map_x,0.78439934401329503,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,176,6.1649716790429654,y,3,scale_y,0.60242378022129461,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,176,6.1649716790429654,x,4,scale_x,0.40390173828903375,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,177,6.1762815163684586,y,1,aggregate_right_map_y,1.2016294751565308,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,177,6.1762815163684586,x,2,aggregate_right_map_x,0.79811107692476357,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,177,6.1762815163684586,y,3,scale_y,0.61842246302926451,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,177,6.1762815163684586,x,4,scale_x,0.41075042529100458,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,178,6.184763894362578,y,1,aggregate_right_map_y,1.2270132266847209,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,178,6.184763894362578,x,2,aggregate_right_map_x,0.8086724403561939,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,178,6.184763894362578,y,3,scale_y,0.63122697663489868,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,178,6.184763894362578,x,4,scale_x,0.41601496097414692,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,179,6.1974874613537576,y,1,aggregate_right_map_y,1.2672450913653663,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,179,6.1974874613537576,x,2,aggregate_right_map_x,0.82489589386229856,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,179,6.1974874613537576,y,3,scale_y,0.65150182807703938,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,179,6.1974874613537576,x,4,scale_x,0.42408622174696969,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,180,6.2070301365971421,y,1,aggregate_right_map_y,1.2993236883418984,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,180,6.2070301365971421,x,2,aggregate_right_map_x,0.83745115410024451,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,180,6.2070301365971421,y,3,scale_y,0.66765273484852272,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,180,6.2070301365971421,x,4,scale_x,0.43032121891858749,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,181,6.2141871430296804,y,1,aggregate_right_map_y,1.3245171499488528,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,181,6.2141871430296804,x,2,aggregate_right_map_x,0.84709945021194644,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,181,6.2141871430296804,y,3,scale_y,0.68032841540243338,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,181,6.2141871430296804,x,4,scale_x,0.43510635303832895,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,182,6.2249226526784884,y,1,aggregate_right_map_y,1.3640829576646658,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,182,6.2249226526784884,x,2,aggregate_right_map_x,0.86188374403398882,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,182,6.2249226526784884,y,3,scale_y,0.70021954859503099,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,182,6.2249226526784884,x,4,scale_x,0.4424275245122129,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,183,6.2329742849150938,y,1,aggregate_right_map_y,1.3953358837945837,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,183,6.2329742849150938,x,2,aggregate_right_map_x,0.87329352375442304,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,183,6.2329742849150938,y,3,scale_y,0.71591977999056644,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,183,6.2329742849150938,x,4,scale_x,0.44806996985787745,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,184,6.239013009092548,y,1,aggregate_right_map_y,1.419708918174502,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,184,6.239013009092548,x,2,aggregate_right_map_x,0.88204130523755664,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,184,6.239013009092548,y,3,scale_y,0.72815712576533209,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,184,6.239013009092548,x,4,scale_x,0.45239179201178953,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,185,6.2480710953587293,y,1,aggregate_right_map_y,1.4577033298678004,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,185,6.2480710953587293,x,2,aggregate_right_map_x,0.89541278452905493,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,185,6.2480710953587293,y,3,scale_y,0.74722123356493542,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,185,6.2480710953587293,x,4,scale_x,0.4589901331063661,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,186,6.2548646600583657,y,1,aggregate_right_map_y,1.4874803432913895,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,186,6.2548646600583657,x,2,aggregate_right_map_x,0.90570162135020338,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,186,6.2548646600583657,y,3,scale_y,0.76215330658133762,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,186,6.2548646600583657,x,4,scale_x,0.46406225709223642,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,187,6.2599598335830926,y,1,aggregate_right_map_y,1.5105656628657409,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,187,6.2599598335830926,x,2,aggregate_right_map_x,0.91357151988041874,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,187,6.2599598335830926,y,3,scale_y,0.77372470448467445,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,187,6.2599598335830926,x,4,scale_x,0.46793917776742017,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,188,6.2676025938701834,y,1,aggregate_right_map_y,1.5463323038911001,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,188,6.2676025938701834,x,2,aggregate_right_map_x,0.92557436831324735,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,188,6.2676025938701834,y,3,scale_y,0.79164309879938932,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,188,6.2676025938701834,x,4,scale_x,0.47384676583228719,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,189,6.2733346640855014,y,1,aggregate_right_map_y,1.5741783940220242,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,189,6.2733346640855014,x,2,aggregate_right_map_x,0.93478406680526493,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,189,6.2733346640855014,y,3,scale_y,0.80558687548078722,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,189,6.2733346640855014,x,4,scale_x,0.47837638890649259,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,190,6.2819327694084786,y,1,aggregate_right_map_y,1.6174915329689956,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,190,6.2819327694084786,x,2,aggregate_right_map_x,0.94886320139677283,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,190,6.2819327694084786,y,3,scale_y,0.82726313770249216,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,190,6.2819327694084786,x,4,scale_x,0.48529437912858192,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,191,6.2883813484007112,y,1,aggregate_right_map_y,1.6513745723383071,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,191,6.2883813484007112,x,2,aggregate_right_map_x,0.95970341941123793,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,191,6.2883813484007112,y,3,scale_y,0.84421151994072985,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,191,6.2883813484007112,x,4,scale_x,0.49061714765673309,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,192,6.2932177826448861,y,1,aggregate_right_map_y,1.6776076766914114,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,192,6.2932177826448861,x,2,aggregate_right_map_x,0.96799825191281841,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,192,6.2932177826448861,y,3,scale_y,0.85732857552639408,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,192,6.2932177826448861,x,4,scale_x,0.49468810494547594,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
