lane,tool,segment_index,physical_time,controller_period,state,enclosure_kind,margin_min,margin_median,margin_p95,margin_max
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x2,endpoint,1.184561733048188,1.2340415460741032,1.2759706270450408,1.2835746491772677
common_control_plant_replay,torch,14,1.4000000000000001,2,x3,endpoint,1.4667578936555525,1.5180796789830773,1.5504451304544145,1.5566357938327577
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x3,endpoint,1.4667578936700654,1.51807967899759,1.5504451304689353,1.5566357938472837
common_control_plant_replay,torch,14,1.4000000000000001,2,x4,endpoint,1.5638897647902656,1.5977073980441676,1.6246254568759058,1.6344164003332455
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x4,endpoint,1.5638897648048746,1.5977073980587915,1.6246254568905207,1.6344164003478518
common_control_plant_replay,torch,14,1.4000000000000001,2,x1,tube,1.3887860930754137,1.4384798245723085,1.4828085441612144,1.488240296929174
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x1,tube,1.3888855137004077,1.4385710281654145,1.482893481057478,1.4883195736835777
common_control_plant_replay,torch,14,1.4000000000000001,2,x2,tube,1.1270107433569532,1.1797459319765446,1.2221693054699772,1.2325430810995077
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x2,tube,1.1299893079844976,1.1827379113999976,1.2251811793844456,1.2355332075474763
common_control_plant_replay,torch,14,1.4000000000000001,2,x3,tube,1.4608389323945374,1.5128123474222916,1.5458632399857666,1.5523491576527046
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x3,tube,1.4623146430657181,1.5144723313534105,1.5476098253108668,1.5541023224038892
common_control_plant_replay,torch,14,1.4000000000000001,2,x4,tube,1.4656801980034806,1.4947921481092097,1.519785785354434,1.5288080915879982
common_control_plant_replay,xiangru,14,1.4000000000000001,2,x4,tube,1.499557240334126,1.5280634473585202,1.5533460133981325,1.5618991937563775
common_control_plant_replay,torch,15,1.5,2,x1,endpoint,1.3239925212657686,1.3698783034647697,1.4132326556952646,1.4158642137097004
common_control_plant_replay,xiangru,15,1.5,2,x1,endpoint,1.323911544391129,1.3697887865580312,1.4131349999139908,1.4157591611377534
common_control_plant_replay,torch,15,1.5,2,x2,endpoint,1.2472934893492469,1.2930019771877561,1.334881996118235,1.3386994167118416
common_control_plant_replay,xiangru,15,1.5,2,x2,endpoint,1.2468805650988604,1.2926055785186739,1.3345209575942487,1.338345925531307
common_control_plant_replay,torch,15,1.5,2,x3,endpoint,1.431698411996969,1.4812065676392463,1.514148006857188,1.5178731095528304
common_control_plant_replay,xiangru,15,1.5,2,x3,endpoint,1.4316984120164564,1.4812065676587454,1.5141480068766964,1.5178731095723497
common_control_plant_replay,torch,15,1.5,2,x4,endpoint,1.6282222892573124,1.6669914207107657,1.69877208439136,1.7069336069210215
common_control_plant_replay,xiangru,15,1.5,2,x4,endpoint,1.6282222892767235,1.666991420730175,1.6987720844107626,1.7069336069404262
common_control_plant_replay,torch,15,1.5,2,x1,tube,1.3193457660237726,1.3654530538548508,1.4090167876948794,1.4116542489698087
common_control_plant_replay,xiangru,15,1.5,2,x1,tube,1.319428325206358,1.3655244306025813,1.4090790171648273,1.411708014230013
common_control_plant_replay,torch,15,1.5,2,x2,tube,1.1810412322180808,1.230515410465296,1.272401318085233,1.2800607021906472
common_control_plant_replay,xiangru,15,1.5,2,x2,tube,1.1842029315860363,1.2337013379040231,1.2756417655874608,1.2832590528133947
common_control_plant_replay,torch,15,1.5,2,x3,tube,1.4257794507359538,1.4760879300064553,1.5093865723331463,1.5135864733727769
common_control_plant_replay,xiangru,15,1.5,2,x3,tube,1.4272551614121043,1.4777629346928451,1.5111292379677064,1.5153396381289506
common_control_plant_replay,torch,15,1.5,2,x4,tube,1.530012722470528,1.564550957553649,1.5910256393039648,1.601325298175775
common_control_plant_replay,xiangru,15,1.5,2,x4,tube,1.5638897648058747,1.5977073980597916,1.6246254568915206,1.634416400348852
common_control_plant_replay,torch,16,1.6,2,x1,endpoint,1.2615064318949707,1.3040430343046339,1.346403696129336,1.346620106785003
common_control_plant_replay,xiangru,16,1.6,2,x1,endpoint,1.2613662880217351,1.3039075800820714,1.3462712784466813,1.3465005759070439
common_control_plant_replay,torch,16,1.6,2,x2,endpoint,1.3169039376387486,1.358483194043043,1.3999587637724784,1.4001892283965192
common_control_plant_replay,xiangru,16,1.6,2,x2,endpoint,1.3163045704923255,1.3579304263142866,1.399448836883115,1.3996584430347023
common_control_plant_replay,torch,16,1.6,2,x3,endpoint,1.4055254315466752,1.4509731566016748,1.4840212409452578,1.4849704017796974
common_control_plant_replay,xiangru,16,1.6,2,x3,endpoint,1.4055254315716568,1.4509731566266866,1.4840212409702926,1.4849704018047287
common_control_plant_replay,torch,16,1.6,2,x4,endpoint,1.6153359798474058,1.6564567811182158,1.6919486382689966,1.693092640175083
common_control_plant_replay,xiangru,16,1.6,2,x4,endpoint,1.6153359798719804,1.6564567811427993,1.691948638293589,1.6930926401996738
common_control_plant_replay,torch,16,1.6,2,x1,tube,1.2562178587192978,1.2989748245998052,1.341551867490565,1.3417770244474143
common_control_plant_replay,xiangru,16,1.6,2,x1,tube,1.256251780376708,1.2990143336913924,1.3415935184254044,1.3418314680769525
common_control_plant_replay,torch,16,1.6,2,x2,tube,1.2431439320992235,1.2888544993567617,1.3307111830850236,1.3345934440014064
common_control_plant_replay,xiangru,16,1.6,2,x2,tube,1.2464523989326701,1.292199888171738,1.3341288535070168,1.3379711525072935
common_control_plant_replay,torch,16,1.6,2,x3,tube,1.3996064702856597,1.446213901122524,1.479377111901466,1.4804857967830714
common_control_plant_replay,xiangru,16,1.6,2,x3,tube,1.4010821809672995,1.4479217554157595,1.4811197775415395,1.4822264890661674
common_control_plant_replay,torch,16,1.6,2,x4,tube,1.5943452469373067,1.6263773959742938,1.647551216389354,1.6549937835821973
common_control_plant_replay,xiangru,16,1.6,2,x4,tube,1.6153359798719804,1.6435109979030311,1.659411155076769,1.6652521880998603
common_control_plant_replay,torch,17,1.7000000000000002,2,x1,endpoint,1.198890028422055,1.2453193990443467,1.2888084513129987,1.2917948805000465
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x1,endpoint,1.1986884438703023,1.245123893847706,1.288617028648282,1.2916212398057492
common_control_plant_replay,torch,17,1.7000000000000002,2,x2,endpoint,1.385104226554263,1.4300011462355375,1.4711027860177512,1.4752465256823424
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x2,endpoint,1.3842757191487367,1.4292237024381238,1.4703667188872187,1.474495324904049
common_control_plant_replay,torch,17,1.7000000000000002,2,x3,endpoint,1.3882389523046412,1.4277610102992981,1.460570016085828,1.4642202557762327
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x3,endpoint,1.3882389523356764,1.42776101033038,1.4605700161169388,1.464220255807306
common_control_plant_replay,torch,17,1.7000000000000002,2,x4,endpoint,1.4764193029581807,1.522090227513746,1.5639838608837324,1.568814684080942
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x4,endpoint,1.476419302988307,1.5220902275439443,1.5639838609138919,1.5688146841110688
common_control_plant_replay,torch,17,1.7000000000000002,2,x1,tube,1.192990158247619,1.239664591715742,1.2833801704449594,1.2863904166078783
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x1,tube,1.1929763305177898,1.2396579634833684,1.283376797864295,1.286404921886397
common_control_plant_replay,torch,17,1.7000000000000002,2,x2,tube,1.3124330818735288,1.3539743414504852,1.395444888497466,1.3956029361733056
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x2,tube,1.3157939082867949,1.3574286366521542,1.3989606069427174,1.3991599844470721
common_control_plant_replay,torch,17,1.7000000000000002,2,x3,tube,1.3759345451446787,1.4186630211459617,1.4510987382882676,1.452013612480025
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x3,tube,1.3837957017313143,1.4242042726374617,1.4574870388969519,1.4605943954777176
common_control_plant_replay,torch,17,1.7000000000000002,2,x4,tube,1.4764193029581745,1.5220902275137402,1.563983860883727,1.5688146840809365
common_control_plant_replay,xiangru,17,1.7000000000000002,2,x4,tube,1.4764193029883073,1.5220902275439443,1.5639838609138919,1.5688146841110688
common_control_plant_replay,torch,18,1.8,2,x1,endpoint,1.1444290993660557,1.1942547379135557,1.2384301632715016,1.244132181822283
common_control_plant_replay,xiangru,18,1.8,2,x1,endpoint,1.1441422162875918,1.19397502040884,1.2381553834754955,1.2438814205181572
common_control_plant_replay,torch,18,1.8,2,x2,endpoint,1.4587844279768674,1.5066313468665424,1.546994369859882,1.555053571633867
common_control_plant_replay,xiangru,18,1.8,2,x2,endpoint,1.4576307538908797,1.505531913427548,1.5459339608448457,1.5539758614359127
common_control_plant_replay,torch,18,1.8,2,x3,endpoint,1.3746055167456865,1.4091390490121105,1.4435593827923316,1.453042918112834
common_control_plant_replay,xiangru,18,1.8,2,x3,endpoint,1.3746055167834494,1.4091390490498907,1.4435593828301199,1.4530429181505873
common_control_plant_replay,torch,18,1.8,2,x4,endpoint,1.3354735511867215,1.3857926181497677,1.4371670358376212,1.4402534514793213
common_control_plant_replay,xiangru,18,1.8,2,x4,endpoint,1.335473551222759,1.3857926181857971,1.4371670358737276,1.4402534515154877
common_control_plant_replay,torch,18,1.8,2,x1,tube,1.1379814662953438,1.1880746623931153,1.2324848880274253,1.2382253992825032
common_control_plant_replay,xiangru,18,1.8,2,x1,tube,1.1378960466377435,1.187997769805225,1.2324122106304565,1.238177020904667
common_control_plant_replay,torch,18,1.8,2,x2,tube,1.380363179502171,1.4251372535276872,1.4661906095994397,1.4702893839823346
common_control_plant_replay,xiangru,18,1.8,2,x2,tube,1.3836386256514004,1.4285795931878345,1.4697340426519607,1.4738545479354095
common_control_plant_replay,torch,18,1.8,2,x3,tube,1.3556966445888587,1.3925987197787744,1.4241506862889632,1.4289959301179842
common_control_plant_replay,xiangru,18,1.8,2,x3,tube,1.371388890559892,1.4058095092783531,1.4402724273206198,1.4494170578209937
common_control_plant_replay,torch,18,1.8,2,x4,tube,1.3354735511867133,1.3857926181497604,1.437167035837614,1.4402534514793146
common_control_plant_replay,xiangru,18,1.8,2,x4,tube,1.335473551222759,1.3857926181857971,1.4371670358737278,1.4402534515154877
common_control_plant_replay,torch,19,1.9000000000000001,2,x1,endpoint,1.0986119059524766,1.151285255845636,1.1957065662682547,1.2040426169670446
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x1,endpoint,1.098203685017813,1.150885852691653,1.1953132402646223,1.2036813673270126
common_control_plant_replay,torch,19,1.9000000000000001,2,x2,endpoint,1.5371697875370967,1.5875484021634259,1.6282101079615638,1.6386763813453653
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x2,endpoint,1.5355728321449578,1.585991872517725,1.6266837058638315,1.6371363486959647
common_control_plant_replay,torch,19,1.9000000000000001,2,x3,endpoint,1.3599441292323067,1.4004569255024437,1.4367290700439197,1.4491173011080822
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x3,endpoint,1.359944129277399,1.400456925547578,1.4367290700890272,1.4491173011531608
common_control_plant_replay,torch,19,1.9000000000000001,2,x4,endpoint,1.192929428589996,1.2467213131516492,1.312128127310566,1.3194574331404925
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x4,endpoint,1.1929294286322938,1.2467213131939061,1.3121281273530099,1.3194574331829796
common_control_plant_replay,torch,19,1.9000000000000001,2,x1,tube,1.0916855695733068,1.1446475306620063,1.1893090229717036,1.197697690516779
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x1,tube,1.0914925740318129,1.1444653071853146,1.1891319393728195,1.1975531218075042
common_control_plant_replay,torch,19,1.9000000000000001,2,x2,tube,1.4536986898926654,1.5014007845638786,1.5417046109611459,1.549720284125721
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x2,tube,1.4568336139372593,1.5047179035424112,1.5451294059040899,1.5531577445461149
common_control_plant_replay,torch,19,1.9000000000000001,2,x3,tube,1.3358090615087987,1.3708574021264506,1.4041706045489057,1.414509482238708
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x3,tube,1.3567275030538366,1.3975566909514643,1.4332033052824829,1.4454914408235622
common_control_plant_replay,torch,19,1.9000000000000001,2,x4,tube,1.192929428589986,1.2467213131516401,1.3121281273105578,1.3194574331404842
common_control_plant_replay,xiangru,19,1.9000000000000001,2,x4,tube,1.1929294286322936,1.2467213131939061,1.3121281273530099,1.3194574331829796
common_control_plant_replay,torch,20,2.0,2,x1,endpoint,1.0618251730460029,1.1167654328472292,1.1609826181382354,1.1718453278369605
common_control_plant_replay,xiangru,20,2.0,2,x1,endpoint,1.0612443315794162,1.1161962809602806,1.1604226344447977,1.1713278996496892
common_control_plant_replay,torch,20,2.0,2,x2,endpoint,1.6193071988051746,1.671804895872408,1.7136111181851086,1.7251379148598136
common_control_plant_replay,xiangru,20,2.0,2,x2,endpoint,1.6171272139989874,1.6696350121465064,1.711451756674774,1.7229667963198725
common_control_plant_replay,torch,20,2.0,2,x3,endpoint,1.3517159941654704,1.3988671694725288,1.439071077532579,1.4524434047619477
common_control_plant_replay,xiangru,20,2.0,2,x3,endpoint,1.3517159942185781,1.3988671695256278,1.4390710775856856,1.4524434048150368
common_control_plant_replay,torch,20,2.0,2,x4,endpoint,1.0493238581536217,1.1110630723328656,1.1872409729108575,1.1986614148013925
common_control_plant_replay,xiangru,20,2.0,2,x4,endpoint,1.0493238582025648,1.111063072381916,1.187240972959986,1.1986614148505712
common_control_plant_replay,torch,20,2.0,2,x1,tube,1.0544940778977074,1.1097412042948815,1.1542021991676965,1.1651309389683426
common_control_plant_replay,xiangru,20,2.0,2,x1,tube,1.0541423099113925,1.1094036237929108,1.1538726587731747,1.1648445030422725
common_control_plant_replay,torch,20,2.0,2,x2,tube,1.5317347358968103,1.5819417427627938,1.6225249166316646,1.6329616989449551
common_control_plant_replay,xiangru,20,2.0,2,x2,tube,1.534587654045505,1.584973713242217,1.6256605133622188,1.6361001108041726
common_control_plant_replay,torch,20,2.0,2,x3,tube,1.3177599697632845,1.3580441087748722,1.394376434819484,1.4072747550180493
common_control_plant_replay,xiangru,20,2.0,2,x3,tube,1.3484993679950108,1.3950960654083877,1.4353667951711582,1.4488175444854332
common_control_plant_replay,torch,20,2.0,2,x4,tube,1.0493238581536097,1.1110630723328545,1.1872409729108475,1.198661414801383
common_control_plant_replay,xiangru,20,2.0,2,x4,tube,1.0493238582025648,1.111063072381916,1.187240972959986,1.1986614148505714
common_control_plant_replay,torch,21,2.1,3,x1,endpoint,1.04372725823147,1.1004887070097489,1.144763975290372,1.1573640454974168
common_control_plant_replay,xiangru,21,2.1,3,x1,endpoint,1.0437219510594136,1.100484124716798,1.1447597249102355,1.157360301062686
common_control_plant_replay,torch,21,2.1,3,x2,endpoint,1.7242248860686307,1.779472520698989,1.8233249866956966,1.8357972590279354
common_control_plant_replay,xiangru,21,2.1,3,x2,endpoint,1.7241658009950571,1.7794277842909092,1.823291295567878,1.8357660688081774
common_control_plant_replay,torch,21,2.1,3,x3,endpoint,1.63115744120467,1.689638263776574,1.7360755940054293,1.7501915858614305
common_control_plant_replay,xiangru,21,2.1,3,x3,endpoint,1.6311574412070127,1.6896382637789111,1.7360755940077548,1.7501915858637531
common_control_plant_replay,torch,21,2.1,3,x4,endpoint,1.2417580284164047,1.2930140775037402,1.3626930269541875,1.381304587496826
common_control_plant_replay,xiangru,21,2.1,3,x4,endpoint,1.2417580284188579,1.2930140775062011,1.3626930269566424,1.3813045874992742
common_control_plant_replay,torch,21,2.1,3,x1,tube,1.038784037970646,1.095849961502751,1.140362958006253,1.1530305990678484
common_control_plant_replay,xiangru,21,2.1,3,x1,tube,1.0389088674549718,1.095973714979023,1.140486018372795,1.1531520656308132
common_control_plant_replay,torch,21,2.1,3,x2,tube,1.6364891543732882,1.6900104714800241,1.7326457954533239,1.7443778851519818
common_control_plant_replay,xiangru,21,2.1,3,x2,tube,1.6393751846783822,1.6928615909675617,1.7354328765700384,1.7471509993272694
common_control_plant_replay,torch,21,2.1,3,x3,tube,1.5881803298816135,1.642464866604835,1.6846461215332333,1.6969728362115906
common_control_plant_replay,xiangru,21,2.1,3,x3,tube,1.6058956511767837,1.6594026385834457,1.701476870084559,1.7131107918995583
