run_id,mode,order,validation_mode,cutoff_threshold,target_remainder_radius,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_target_adaptive_order_8,flowstar_style,8,target_remainder,,0.0001,127,validated,1,2.1095541733932355,2.1133755535367809,0.0038213801435453129,-0.20868062951955946,2.457949517825091,-4.1679832075473282,2.350304170006615,2.6666301473446503,6.5182873775539427,9.1849175248985926,0,0.0057320702153179689,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,128,validated,1,2.1133755535367809,2.1162415886444399,0.0028660351076589844,-0.22069646284792754,2.4647550715778923,-4.2169338893842374,2.3986926566870928,2.6854515344258196,6.6156265460713302,9.3010780804971489,1,0.0042990526614884762,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,129,validated,1,2.1162415886444399,2.118391114975184,0.0021495263307442381,-0.2298012827269717,2.4699511712701963,-4.2544092038796579,2.4358068106022248,2.699752453997168,6.6902160144818827,9.3899684684790508,1,0.0032242894961163572,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,130,validated,1,2.118391114975184,2.1216154044713003,0.0032242894961163572,-0.24361111583170023,2.4778964970706214,-4.3116919406204257,2.4925361997286273,2.7215076129023217,6.8042281403490534,9.5257357532513751,0,0.0048364342441745353,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,131,validated,1,2.1216154044713003,2.1240336215933877,0.0024182171220872677,-0.25409101988071825,2.4839769196928376,-4.3556755039406383,2.5361844530569115,2.7380679395735559,6.8918599569975498,9.6299278965711057,1,0.0036273256831309015,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,8,target_remainder,,0.0001,132,validated,1,2.1240336215933877,2.1276609472765187,0.0036273256831309015,-0.27001276797137813,2.4932979721705091,-4.4230806318642948,2.6030714203986265,2.763310740141887,7.0261520522629208,9.7894627924048088,0,0.0054409885246963522,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,133,validated,1,2.1276609472765187,2.1303814415388667,0.0027204942623481761,-0.28211646956383463,2.5004500200523148,-4.4750260529553252,2.6547338179348556,2.7825664896161495,7.1297598708901813,9.9123263605063308,1,0.004080741393522264,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,134,validated,1,2.1303814415388667,2.132421812235628,0.002040370696761132,-0.29128786523829597,2.5059072157974493,-4.5147889638675407,2.6943463025957679,2.7971950810357455,7.2091352664633082,10.006330347499054,1,0.003060556045141698,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,135,validated,1,2.132421812235628,2.1354823682807695,0.003060556045141698,-0.30519865042327471,2.5142461537198231,-4.5755691652933219,2.7548894700128517,2.8194448041430977,7.330458635306174,10.149903439449272,0,0.0045908340677125467,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,136,validated,1,2.1354823682807695,2.137777785314626,0.0022954170338562734,-0.31575514288648532,2.5206233525743995,-4.6222312802876884,2.8014551906185408,2.8363784954608846,7.4236864709062296,10.260064966367114,1,0.0034431255507844103,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,8,target_remainder,,0.0001,137,validated,1,2.137777785314626,2.1412209108654103,0.0034431255507844103,-0.33179319024401926,2.5303920905718909,-4.6937423461826464,2.8728066100319656,2.8621852808159103,7.5665489562146124,10.428734237030522,0,0.0051646883261766158,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,138,validated,1,2.1412209108654103,2.1438032550284984,0.0025823441630883079,-0.34398524787623042,2.5378819037389806,-4.748842231076833,2.9278944343751125,2.8818671516152108,7.676736665451946,10.558603817067157,1,0.0038735162446324619,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,8,target_remainder,,0.0001,139,validated,1,2.1438032550284984,2.1476767712731308,0.0038735162446324619,-0.3625439173478181,2.5493872172115606,-4.8335581515738051,3.0125722321248642,2.9119311345593788,7.8461303836986698,10.758061518258049,0,0.0058102743669486926,
